index,filename,mode,source,mu_source,nmse_orig_csv,nmse_refined_csv,nmse_recomputed,sqerr_mu,sqerr_D_mu,sqerr_T0_mu,sqerr_Ly,sqerr_op_x,sqerr_op_y,pct_mu,pct_D_mu,pct_T0_mu,pct_Ly,pct_op_x,pct_op_y
57,random_IR_0058.npz,full_or_composite,refined_composite_vs_gt_composite,,1.124464338778305e-05,1.2428634199037083e-13,1.2428634199037083e-13,2.7521934562191428e-14,1.0330630610901266e-15,6.386431498121654e-13,6.134195130676584e-16,6.978594040513691e-14,8.120544588573523e-15,3.6906622403079106,0.13853266102376235,85.64136916745106,0.08225890622736105,9.358220606753344,1.0889564182365625
58,random_IR_0059.npz,full_or_composite,refined_composite_vs_gt_composite,,0.00019262756561708855,1.981247254746337e-14,1.981247254746337e-14,6.524640215565391e-16,1.7663600930738124e-18,3.177090772604546e-14,8.705398918923054e-16,2.0819856231297015e-16,8.537095872287987e-14,0.5488663937943437,0.001485899087760892,26.72635268005553,0.7323163811809397,0.17514098910354178,71.81583765677789
59,random_IR_0060.npz,full_or_composite,refined_composite_vs_gt_composite,,0.008562756047701387,9.205966954675755e-15,9.205966954675757e-15,4.782918243957778e-18,9.555868962927854e-18,1.4779853073284953e-14,7.014631229332953e-17,3.337186970640642e-14,6.999593848862948e-15,0.008659090832981445,0.017300136259404342,26.75774155691886,0.12699428649317834,60.41710025448347,12.672204675012111
60,random_IR_0061.npz,full_or_composite,refined_composite_vs_gt_composite,,8.57052222162832e-06,5.812775518069096e-12,5.812775518069096e-12,3.373570633845393e-11,1.7448933906832435e-14,9.278618489760456e-13,4.71533357104215e-15,7.135244475542982e-14,1.1956820875129642e-13,96.72862310952259,0.05003041390638079,2.660409661706282,0.013520028875432709,0.20458512614048638,0.34283165984883046
61,random_IR_0062.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0065110634366746705,9.35210474682756e-15,9.35210474682756e-15,4.048889308658607e-16,1.2734802010371475e-15,3.715239739832776e-14,1.9049720564499356e-16,1.5700625967910836e-14,1.3907387771787575e-15,0.7215647205035279,2.269507302565839,66.21040290588182,0.3394907898666954,27.980556949380535,2.478477331801569
62,random_IR_0063.npz,full_or_composite,refined_composite_vs_gt_composite,,0.004049778904290042,1.3111729009755841e-14,1.3111729009755843e-14,5.14105007756802e-16,2.401242228237155e-16,7.120948211981784e-15,1.7076257893884129e-16,5.353905452042296e-14,1.708537951661095e-14,0.6534925172394372,0.30522827137576586,9.051626228042858,0.21706084530853328,68.05491287048791,21.717679267545485
63,random_IR_0064.npz,full_or_composite,refined_composite_vs_gt_composite,,0.012293510411356639,2.4744062124242924e-12,2.4744062124242928e-12,8.536055565907573e-12,6.09223513388716e-17,6.1846688487137255e-12,1.7127705754862226e-15,1.0854245064021978e-13,1.5396716357412423e-14,57.49564968386493,0.0004103499729414752,41.65759592247327,0.01153657637730212,0.7311009950267059,0.10370647228483645
64,random_IR_0065.npz,full_or_composite,refined_composite_vs_gt_composite,,0.05749851186659019,5.259548411609215e-13,5.259548411609214e-13,3.103565696091358e-12,4.876146708935393e-17,2.231327957368503e-14,5.1974741434012184e-15,1.7679672530427092e-15,2.2835868436952213e-14,98.34702694376347,0.0015451728067795224,0.70707209781337,0.16469963251119363,0.05602405107443375,0.7236321020307692
65,random_IR_0066.npz,full_or_composite,refined_composite_vs_gt_composite,,6.813874847270647e-05,2.5737996723378095e-14,2.5737996723378098e-14,6.605429270888944e-15,7.309148027668739e-16,6.9578295159128294e-15,8.51509194482485e-16,1.3140298378172604e-13,7.879313774491407e-15,4.277352625045317,0.47330464411719103,4.505549771862494,0.5513956684573992,85.09013942433944,5.102257866178154
66,random_IR_0067.npz,full_or_composite,refined_composite_vs_gt_composite,,0.016028599097378245,2.3680323497560437e-14,2.368032349756043e-14,7.10953765841289e-15,1.3803717653405328e-15,1.230059511550646e-13,3.25353315997322e-17,1.1863591087356956e-15,9.367185966209131e-15,5.003829205250877,0.9715321706385895,86.57395183511521,0.022898991507361247,0.8349823351990351,6.592805462288939
67,random_IR_0068.npz,full_or_composite,refined_composite_vs_gt_composite,,0.0013245923707224591,3.681579471413833e-14,3.681579471413833e-14,4.4357508591813195e-14,4.481898880131676e-17,1.7343672231254378e-13,1.2308353828655368e-15,1.1081596424685003e-15,7.167233663376256e-16,20.08083257753618,0.020289746628822592,78.51554097872884,0.5572044066152132,0.5016685777906691,0.3244637127002735
