filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0046.npz,random_IR_0046.npz,391.716,0.00034049,52,CQT+LogDec,8.96e-06,0.0099329,True,75.23128921,6.1249793,11.17482231,112613023744.0,20991.46875,0.0035839,1.81155443,840.69628906,0.64241821,0.5744217,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,371.337,0.0003797,47,CQT+LogDec,1.619e-05,0.00234344,True,36.58120107,6.74483057,10.8001233,181226848256.0,14730.07519531,0.00248344,1.26058757,395.08148193,0.85085005,0.64896548,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,223.221,0.00029482,33,CQT+LogDec,1.647e-05,1.435e-05,True,6.99631358,13.12058099,130.66589356,219962114048.0,4178.2421875,0.00167446,2.2017746,914.17956543,0.89155823,0.89093071,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,251.483,0.1675514,48,CQT+LogDec,1.159e-05,0.00094686,True,24.63394666,10.42175518,30.22201924,125636878336.0,8663.57714844,0.00284339,1.93378425,744.48760986,0.58838719,0.74474174,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,211.985,0.0007383,43,CQT+LogDec,2.497e-05,0.00507893,True,33.05728598,14.65843583,1.29329189,146537332736.0,9902.56054688,0.00333826,1.22938228,42.75271988,0.79299468,0.98018223,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,510.678,0.00038132,34,CQT+LogDec,1.754e-05,0.00364274,True,29.05218252,1.43618997,31.36877652,140159942656.0,19418.05273438,0.00149614,2.9721477,911.3314209,0.84387034,0.64603627,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,185.764,0.06402455,40,CQT+LogDec,1.229e-05,0.05824034,True,75.33089856,20.87046162,13.26636408,186495401984.0,16518.72851562,0.00456033,1.47394574,999.36712646,0.7755233,0.73388666,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,436.225,0.00029554,51,CQT+LogDec,1.667e-05,0.00091295,True,20.47404494,14.76257772,25.7624733,116624826368.0,6652.13720703,0.00307781,3.65791321,527.46203613,0.84810328,0.85281324,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,477.979,0.00028744,54,CQT+LogDec,2.686e-05,0.00040993,True,22.81385385,19.01278637,22.7690736,89012486144.0,6005.51123047,0.00379882,2.05038476,519.45031738,0.90021259,0.98000836,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,332.541,0.00020967,49,CQT+LogDec,3.246e-05,0.00049017,True,42.71495767,19.39828643,23.11948424,218733363200.0,12228.87109375,0.00349296,2.42859364,987.54779053,0.79212135,0.91217911,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,551.258,0.00028583,58,CQT+LogDec,1.255e-05,0.00081947,True,53.47604499,14.49600537,2.63248387,168010170368.0,14335.66210938,0.00373028,3.73564768,140.77482605,0.54076415,0.71778077,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,295.094,0.00048849,49,CQT+LogDec,1.184e-05,0.0090821,True,65.72832008,10.19093049,0.37823327,115879469056.0,16344.87988281,0.00402134,1.85018599,24.86063766,0.68482864,0.51802319,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,262.692,0.00052679,37,CQT+LogDec,2.132e-05,1.141e-05,True,12.06679432,29.67023975,82.86421649,139039653888.0,3929.00854492,0.00307121,1.63718677,999.90545654,0.93602252,0.7325452,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
