filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0058.npz,random_IR_0058.npz,248.43,1.37094533,PSO+Optuna,MSS,2000,36,54,1980,0.2493147432894755,2.240974709198117,1.4046913412342772,8838,33,1.08366525,0.00163526,True,9.38183506,29.53809485,75.03621106,146787401728.0,3387.73779297,0.00276935,1.63309932,703.97735596,0.90345871,0.76616549,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,282.865,1.106107,PSO+Optuna,MSS,2000,48,40,1968,0.19435328167109311,1.5929738268850058,1.706538921968208,46825,35,0.6953541,0.0007784,True,10.67566032,8.34126311,85.67318852,145159176192.0,5607.24951172,0.0019039,2.07087898,914.61785889,0.72592908,0.5515427,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,460.198,0.86900997,PSO+Optuna,MSS,2000,54,36,1998,0.37648882454674204,2.08043064096012,0.7802490378937236,99397,11,0.68663979,0.00832866,True,32.27680258,4.44917012,25.87309846,118219046912.0,13500.36914062,0.00239081,1.82972813,835.10089111,0.57799834,0.81138492,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,300.662,1.91838789,PSO+Optuna,MSS,2000,31,63,1984,0.32093506383620773,2.332984437505472,1.3652122871086732,38573,8,1.28903162,0.04582309,True,44.44213226,7.93536666,0.00022501,111557582848.0,13514.18261719,0.00328855,2.79229546,0.01,0.69891059,1.0,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,165.691,1.06211281,PSO+Optuna,MSS,2000,48,40,1968,0.3558438247685538,2.332839288358663,1.219898922808515,3827,11,0.79857099,0.01251757,True,55.46538323,36.95681005,6.32161224,185225625600.0,11107.91894531,0.00499332,1.2937957,350.63064575,0.58714437,0.82019567,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,285.132,0.74097657,PSO+Optuna,MSS,2000,38,51,1976,0.3629461725335262,1.5956488748022908,1.2476497884964288,63641,34,0.72144449,0.00094839,True,28.89641346,14.45645334,23.57058421,208912875520.0,10236.37695312,0.00282291,2.60023212,681.10534668,0.71272695,0.68667173,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,318.645,2.00359416,PSO+Optuna,MSS,2000,31,63,1984,0.24621885499700102,1.664963349498079,2.4629385210716035,71061,23,1.46331692,0.06693105,True,3.6671463,5.85930122,0.36832745,70333251584.0,2430.0,0.00150911,2.80886459,1.35071063,0.66485924,1.0,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,480.535,1.38497114,PSO+Optuna,MSS,2000,56,34,1960,0.7899024323547963,1.243751041164965,1.5272199034559528,99116,19,0.93903315,0.0388582,True,48.8537774,10.10371663,0.26170011,217979027456.0,16603.22460938,0.00294243,4.0,12.78503895,0.51000375,0.95413232,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,235.7,0.94906449,PSO+Optuna,MSS,2000,47,41,1974,0.11663925523880998,0.5110831281065832,0.9358220297673929,66730,5,0.68811572,0.00741951,True,39.75117346,15.48828066,10.83101671,99495510016.0,9663.08691406,0.00411371,1.77118301,430.54562378,0.62108272,0.70926142,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,214.95,0.97205317,PSO+Optuna,MSS,2000,59,32,1947,0.3428475524768096,1.2251437508856364,1.6339911912416216,68544,11,0.93438113,0.01403882,True,52.69927091,34.00524875,14.34683625,166058049536.0,10642.82421875,0.00495162,2.18554688,756.06781006,0.65696788,0.9209913,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,269.379,1.50569844,PSO+Optuna,MSS,2000,32,61,1984,0.6224159534829311,1.0557280937753524,1.2224028060301102,49726,34,1.27567887,0.00484101,True,26.17579916,11.19924927,22.885743,188310224896.0,10079.61914062,0.0025969,1.78849745,599.0526123,0.94886875,0.88410819,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,317.01,0.72893608,PSO+Optuna,MSS,2000,31,63,1984,0.2747542707732067,2.1462251904923817,1.0995828448242033,35921,31,0.72410554,0.00023478,True,49.34941378,15.03100446,20.26366523,210837667840.0,14480.73339844,0.00340794,3.12856865,1000.0,0.65319115,0.58465594,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,345.941,1.8341949,PSO+Optuna,MSS,2000,41,47,1968,0.4583586173974038,1.89448212010659,1.5528013723687537,78295,8,1.33650637,0.00310966,True,23.15933481,4.38661133,34.46410607,193732935680.0,12817.14550781,0.0018069,2.31312418,798.16577148,0.93193597,0.76908737,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,253.789,0.94199824,PSO+Optuna,MSS,2000,32,61,1984,0.4862624018183652,1.9205498726513486,1.1219856150713183,17133,18,0.74356258,0.00552712,True,15.14754344,15.15545842,29.4935535,173361004544.0,6156.08691406,0.00246058,1.89531636,446.75488281,0.6356172,0.73533547,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,424.242,1.30994987,PSO+Optuna,MSS,2000,40,49,2000,0.6057997363616826,1.3910636484319352,1.043658701289644,56457,5,0.89023876,0.00206946,True,11.73390806,4.64480026,51.13340123,97668964352.0,6360.73730469,0.00184474,2.19121933,599.99462891,0.72959775,0.86011207,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,153.049,0.7306509,PSO+Optuna,MSS,2000,41,47,1968,0.5928667802611569,0.8764744219104107,0.7987826866004442,61038,37,0.69927478,8.778e-05,True,15.64012082,62.06351793,45.44369064,174808301568.0,3941.70800781,0.00396785,2.06710601,710.74481201,0.72856939,0.56125838,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,235.897,0.7853024,PSO+Optuna,MSS,2000,48,40,1968,0.7056548201986556,0.5459966369726819,1.2779461642371002,80040,7,0.63173592,0.00061141,True,62.15256937,17.41607648,8.68785734,219999993856.0,16308.44921875,0.00381107,2.11219096,539.97265625,0.60868597,0.67982471,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,271.801,0.96170515,PSO+Optuna,MSS,2000,52,37,1976,0.5522849902632545,0.7235418076189084,2.9872039248481137,69062,26,0.77609861,0.0785453,True,106.14999763,16.78828712,9.42063139,160386908160.0,21230.0,0.005,3.06119823,1000.0,0.86477268,0.50999999,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,190.247,0.96398008,PSO+Optuna,MSS,2000,47,41,1974,0.10653510919722484,1.2268106988716256,2.1309377869403634,15573,34,0.64500046,0.00931049,True,28.97472444,34.27667723,3.3804785,201833938944.0,7602.57177734,0.00381117,2.31108809,97.94843292,0.52191573,0.66447318,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,388.353,1.22199321,PSO+Optuna,MSS,2000,46,42,1978,0.47979716513924553,2.694849259841478,0.744572088671446,23301,39,0.92133874,0.03756225,True,52.59894645,13.38207389,13.34122608,120411340800.0,13031.12304688,0.00403641,2.89613771,701.73443604,0.73667407,0.83361328,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,369.393,1.76806247,PSO+Optuna,MSS,2000,48,40,1968,0.4750626536507012,1.9871027696860724,2.0931657306412115,11458,7,1.26164973,0.00602027,True,29.46759985,1.09997942,33.93557687,117608226816.0,20208.3125,0.00145819,3.83707142,1000.0,0.92757809,0.50999999,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,193.32,0.74877405,PSO+Optuna,MSS,2000,56,34,1960,0.24734395020893532,0.9454299349062054,2.201559995229532,55533,20,0.67822731,0.00198917,True,25.7774498,34.68880741,12.74246656,165360795648.0,6554.2578125,0.00393293,3.11937237,328.46829224,0.56280172,0.72601467,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,248.951,1.15022135,PSO+Optuna,MSS,2000,55,35,1980,0.5181441326271299,1.835482711498217,0.7263559983731678,9884,9,0.98536468,0.00044879,True,30.23441816,24.5379344,12.18016672,158013095936.0,8058.1484375,0.00375203,2.60878229,368.26025391,0.8182025,0.94463134,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,488.686,1.66635692,PSO+Optuna,MSS,2000,41,47,1968,0.11240013514126129,2.8143744449278576,1.7267878541906752,11711,25,1.20266736,0.00819505,True,39.37190571,2.01058982,24.82734169,139621761024.0,21230.0,0.00185454,3.07468176,977.49975586,0.8710416,0.78099716,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,570.485,0.96173859,PSO+Optuna,MSS,2000,52,37,1976,0.32889982910938936,1.7652533669823989,2.5117161734236726,58392,38,0.67137682,0.00970979,True,60.29840932,6.05796228,16.58418541,179356598272.0,21230.0,0.00284025,3.77552557,1000.0,0.5851202,0.69759464,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,621.156,1.45171964,PSO+Optuna,MSS,2000,43,45,1978,0.7597719110463765,1.1095978882913622,1.2405545478315008,33155,31,1.1191287,0.02221853,True,32.35969394,3.01212048,3.00315425,212395786240.0,18723.05078125,0.00172833,3.00366879,97.18115234,0.86711299,0.62367404,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,659.866,0.89545816,PSO+Optuna,MSS,2000,58,33,1972,0.2130977574784893,2.3968042990226883,1.6456453103266024,27380,38,0.69040096,0.00304842,True,54.58098409,4.45067742,1.33827385,71814897664.0,16227.04882812,0.00336358,2.97731996,73.04430389,0.55813169,0.51803422,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,195.417,0.80791998,PSO+Optuna,MSS,2000,42,46,1974,0.35348979171518263,2.1669063856075175,1.227789134513256,44058,39,0.64364064,0.0401984,True,38.68259285,16.65763756,10.66184386,138253008896.0,10335.06640625,0.00374285,1.27565384,412.42776489,0.75097847,0.65075934,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,387.068,0.83579612,PSO+Optuna,MSS,2000,40,49,2000,0.2954536740766899,2.0609673746454407,1.9596599263440917,76624,13,0.73557043,0.00267145,True,10.24602933,12.11820392,18.35434957,210577620992.0,5453.109375,0.00187893,3.99347448,188.0592041,0.597372,0.6713022,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,822.369,0.98417568,PSO+Optuna,MSS,2000,43,45,1978,0.39593678470963667,1.762942967511957,1.9426009327482923,60522,17,0.75426519,0.00027094,True,17.46780113,1.34320574,39.66817032,114152955904.0,13209.59570312,0.00132236,3.06073546,692.91571045,0.61460131,0.76128536,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,787.645,0.76642251,PSO+Optuna,MSS,2000,46,42,1978,0.419561344450277,2.1731584210859354,0.8904875403996807,60491,31,0.63963461,0.01807929,True,24.27099346,2.99857352,5.87686531,200704671744.0,15189.90722656,0.00159784,2.16385627,142.63735962,0.55896771,0.67782336,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,541.761,1.11355603,PSO+Optuna,MSS,2000,55,35,1980,0.5868914307747184,1.926899998960857,1.237484895651315,43081,17,0.83581918,0.00162846,True,78.85865184,6.71504621,5.77760687,99169288192.0,20135.30078125,0.00391644,2.81464481,455.61428833,0.81629425,0.82972711,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,256.743,0.9469139,PSO+Optuna,MSS,2000,30,65,1980,0.47897915998802154,2.5471472396994916,1.2070494281949922,60185,21,0.73875135,0.06621153,True,17.23235577,22.17378254,11.79415227,136945844224.0,5462.79980469,0.00315449,3.45990133,203.24102783,0.69717836,0.58682537,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,376.081,1.42410409,PSO+Optuna,MSS,2000,32,61,1984,0.7300074609773918,1.1539905497606855,1.1994467183493311,88527,6,1.16797686,0.01209004,True,49.96906458,5.16881882,17.44025332,210466242560.0,20829.57226562,0.00239895,1.27870941,871.47314453,0.93422282,0.58732963,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,250.734,1.3872776,PSO+Optuna,MSS,2000,57,34,1995,0.2989413767418652,2.2585996604226772,0.8671803741470525,41244,0,1.31690109,0.00758556,True,39.6680488,11.46530853,16.12171168,123912945664.0,11476.77929688,0.00345637,1.41027856,639.5168457,0.9991523,0.70571178,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,770.692,1.19448876,PSO+Optuna,MSS,2000,42,46,1974,0.4448934404803372,1.2909738807851268,2.4504972536477414,81936,31,0.83857358,0.03363292,True,21.23000101,0.91579049,23.4925599,218725089280.0,21230.0,0.001,1.10000002,498.74707031,0.58104038,0.63995844,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,1033.585,0.949772,PSO+Optuna,MSS,2000,37,53,1998,0.712135178802802,1.1824231830774237,0.6554872655267537,9505,35,0.70439911,0.00154656,True,45.03138678,1.37861182,5.62202681,72849096704.0,21197.60351562,0.00212436,2.78722858,253.16766357,0.71584523,0.563779,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,354.328,0.88873541,PSO+Optuna,MSS,2000,56,34,1960,0.5898060527461704,1.1941505005603235,1.361279276717756,77412,36,0.69539201,0.00067308,True,85.72622789,9.88686266,0.89809783,140426903552.0,21013.04101562,0.00407967,2.42926693,76.99053955,0.62687618,0.71175933,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,312.926,1.1062057,PSO+Optuna,MSS,2000,36,54,1980,0.4017422841244067,2.066237751869449,0.5986361723974647,8019,8,0.75068951,0.00785048,True,44.31146931,11.62986716,18.62567289,115329703936.0,12006.47167969,0.00369063,2.21667862,825.33093262,0.62445235,0.72004676,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,889.428,1.04169154,PSO+Optuna,MSS,2000,57,34,1995,0.3361325932223913,0.7591559384410053,2.641156852516626,20082,6,0.77580136,0.00155896,True,8.87687472,1.71939382,45.2504203,81733894144.0,6931.03613281,0.00128074,2.8822217,401.68231201,0.76902354,0.5675509,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,211.688,0.98049945,PSO+Optuna,MSS,2000,31,63,1984,0.5431294666425849,1.823138815214127,1.1484779827435736,91068,5,0.70105147,0.00019432,True,7.72386106,37.05420518,34.19226622,135792631808.0,2688.55151367,0.00287287,2.27445412,264.09631348,0.55664325,0.79430115,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,356.902,1.33243906,PSO+Optuna,MSS,2000,30,65,1980,0.5544734844988862,0.5521066930137468,2.1454166214347565,79465,6,0.84426278,0.00508187,True,24.63776556,52.0382892,29.69295955,115389652992.0,4927.55322266,0.005,3.17797136,731.56817627,0.58569068,0.75993073,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,296.758,0.92776394,PSO+Optuna,MSS,2000,58,33,1972,0.1066326951926517,2.2759409148043375,1.6709445099260365,56322,32,0.82950515,0.00795223,True,41.26859194,9.90510421,18.0260832,140697649152.0,12907.3828125,0.00319729,2.27139664,743.91107178,0.76512736,0.92436534,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
