filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0039.npz,random_IR_0039.npz,109.612,0.00048986,55,L1,1.24e-06,0.03453954,True,85.89170526,18.6384243,1.73588921,211534176374.58713,19524.2229907,0.00439924,1.91704597,149.09848423,0.93937781,0.6756505,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,331.125,0.04009059,56,L1,9.8e-07,0.00693325,True,17.75193416,3.07434227,22.46839534,131144810316.12259,10611.56020902,0.00167289,3.87493611,398.85747481,0.82885345,0.94106427,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,84.549,0.00066846,58,L1,1.91e-06,0.000868,True,19.25773121,77.04194841,51.63554051,190035225725.84326,4332.32994152,0.00444512,1.94988912,994.38336019,0.58257677,0.99100348,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,146.244,0.00034687,49,L1,7e-07,0.00148224,True,37.76179795,7.46512423,22.88219489,67316110210.14597,10455.50289049,0.00361167,2.48728207,864.07282025,0.91271757,0.60309282,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,189.178,0.0003853,56,L1,2.4e-06,0.00140308,True,44.88004675,3.70551835,2.66540681,189141128816.14658,20907.25560829,0.00214663,2.58278168,119.6235821,0.98074354,0.95421738,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,184.814,0.00058316,59,L1,3.7e-07,0.0278056,True,65.8913999,4.91553771,3.47736527,112446471295.15509,20667.75232504,0.00318813,3.34470725,229.12846555,0.57515232,0.5363015,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,288.662,0.0008166,58,L1,8.2e-07,2.45e-05,True,6.6869686,1.48153649,141.76671566,110918799621.47726,6676.25554208,0.0010016,3.20400341,947.98957585,0.55386783,0.8393053,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,135.118,0.00049065,46,L1,4.4e-07,0.00206154,True,61.44583243,6.12511912,11.13339454,120843320215.36276,18777.89115012,0.00327224,1.81155379,684.10069512,0.64270924,0.57427265,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,92.436,0.0002813,31,L1,4.8e-07,0.0109818,True,50.90642599,6.74450687,10.86888134,131138592357.32089,16483.81263635,0.00308827,1.26057431,553.29590339,0.8508509,0.64881461,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,91.311,0.00039244,36,L1,6.8e-07,3.787e-05,True,7.59691304,13.1213346,130.84044783,96651656672.76636,3355.70951894,0.00226388,2.20184118,993.98350374,0.89157854,0.89100443,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
random_IR_0049.npz,random_IR_0049.npz,77.152,0.00019445,30,L1,4.2e-07,0.00019931,True,22.44849844,9.05977273,31.19114956,144406926363.6845,8937.80614319,0.00251163,1.8522972,700.19447233,0.60653664,0.73527334,123740478280.33698,7559.05176558,0.00249525,1.85232544,587.6037592,0.6065566,0.73532938
random_IR_0050.npz,random_IR_0050.npz,90.025,0.00044577,56,L1,1.88e-06,0.02656276,True,92.57031142,14.65872902,1.45324161,163513172404.16498,20405.58821723,0.00453652,1.22939391,134.52702887,0.79292824,0.97980982,113941945230.415,12184.10079803,0.00419918,1.22937567,76.96567742,0.79299604,0.98012234
random_IR_0051.npz,random_IR_0051.npz,245.155,0.02428539,56,L1,8.1e-07,0.0002524,True,17.61616496,1.43360147,29.13141828,118381262806.0515,13157.54653135,0.00133886,2.96537761,513.18386996,0.84496337,0.64216155,149035156689.62817,12018.31682358,0.00114145,2.97215371,430.40813548,0.84388233,0.64602209
random_IR_0052.npz,random_IR_0052.npz,69.682,0.00015423,33,L1,5.4e-07,5.283e-05,True,13.44419618,20.27546224,62.58191663,111769376783.53195,4457.48347291,0.0030161,1.47368525,841.36356419,0.77653742,0.73392389,205309545104.02023,5948.06076492,0.0025707,1.47369564,956.40615874,0.77646492,0.7338866
random_IR_0053.npz,random_IR_0053.npz,178.614,0.00038187,59,L1,8.6e-07,0.00165686,True,38.49183153,14.76213661,25.90932086,184399489316.85257,11804.97417543,0.00326065,3.65794502,997.29721373,0.84811881,0.85281795,205318792113.84653,9931.67604802,0.00283442,3.65792009,724.17039494,0.84811226,0.85281481
random_IR_0054.npz,random_IR_0054.npz,69.279,0.01024566,41,L1,3.73e-06,0.02772558,True,70.10431361,19.04431951,8.31438758,153491594433.68198,15213.1343172,0.00460814,2.05102816,582.87443417,0.89942381,0.97973481,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,88.005,0.00049137,39,L1,9.8e-07,0.00100607,True,29.03172385,19.39928406,23.08885197,82898592184.08395,6840.97798753,0.0042438,2.42857183,670.30917447,0.79197622,0.91208098,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,142.232,0.00046897,51,L1,6.3e-07,0.00123053,True,51.83682462,14.49393923,2.70455714,108023311657.88333,12119.51115801,0.00427714,3.73562818,140.19565392,0.54052525,0.71777621,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,115.244,0.00066156,53,L1,5.3e-07,0.00800948,True,67.20324818,10.19199054,0.36332936,170703600898.00226,18874.28719666,0.00356057,1.85032106,24.41691335,0.68429219,0.51784293,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,98.543,0.00014685,36,L1,9.9e-07,1.081e-05,True,12.0438951,29.6695566,82.89409565,82129560439.86256,3292.48104062,0.003658,1.6371831,998.36779238,0.93610558,0.73259694,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,84.343,0.00016584,44,L1,4.3e-07,0.00021091,True,9.58252082,7.5355055,104.26714539,79252174348.51956,4411.32043014,0.00217226,2.04738613,999.14209181,0.72014363,0.54323564,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,137.831,0.00024721,38,L1,3.8e-07,0.00833547,True,32.4186016,4.44150463,27.48236106,184158092043.17065,15704.793845,0.00206425,1.83067299,890.93971423,0.56654411,0.81296922,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,117.403,0.00084016,50,L1,3.93e-06,0.00197099,True,15.97671259,65.60718565,14.66164935,219181508755.8842,4232.12294378,0.00377511,3.92520277,234.24495774,0.75012968,0.99495376,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,105.116,0.00042007,46,L1,6.7e-07,0.01241051,True,57.10398064,36.67834015,10.3181805,190238759023.72577,11455.74114133,0.00498475,1.28935169,589.20917929,0.63074115,0.83621033,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,95.953,0.00062948,60,L1,6.6e-07,0.00426107,True,37.68745027,14.45795722,26.14083017,113550591218.20233,9971.82124891,0.00377939,2.60011471,985.18123689,0.71316679,0.68655023,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,87.925,0.16221076,59,L1,2.24e-06,0.00432106,True,36.79095428,34.09362541,21.79894196,131046987273.63904,7733.23390276,0.00475751,3.49677744,802.00387716,0.98084823,0.99157925,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,129.407,0.00099041,46,L1,2.51e-06,0.02699094,True,55.64488975,9.4644948,3.03213959,177411252644.85236,17279.34431059,0.00322031,3.91017703,168.72307322,0.56192891,0.97606581,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,100.014,0.00028379,51,L1,5.8e-07,0.00446062,True,77.7423047,15.68766781,0.9654938,187092912406.25128,18573.21489936,0.00418572,1.77702102,75.05971308,0.64371991,0.69573823,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,79.553,0.0002788,57,L1,8.6e-07,0.00809135,True,45.4691627,34.02040003,10.38148802,162887122917.2566,9582.44295516,0.00474505,2.18541162,472.0375679,0.65928389,0.92125817,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,80.183,0.00024356,48,L1,2.57e-06,0.0009952,True,35.16985411,11.20455088,21.79046138,158792024373.36426,11593.31442114,0.00303363,1.78945346,766.36734766,0.97058573,0.87790784,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,114.32,0.000338,57,L1,4.4e-07,4.3e-07,True,53.05537082,15.03153867,18.73055704,187125219622.1528,14604.21967241,0.00363288,3.12849756,993.75664937,0.65352195,0.58469258,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,158.373,0.00053346,59,L1,2.01e-06,0.00138498,True,24.13721604,4.38125754,41.22068092,107073253649.41736,10816.863519,0.00223144,2.31072965,994.95248056,0.98441533,0.77794444,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,74.642,0.0005577,59,L1,5.5e-07,0.0002097,True,37.62604993,15.16690568,26.41817894,179195724605.30383,11413.49001874,0.00329663,1.89712405,994.01171983,0.64314218,0.73337193,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,113.449,0.00047767,54,L1,5.2e-07,0.00375868,True,32.05384597,5.30218172,30.70854636,162381001279.2716,14089.51764493,0.00227501,2.26490498,984.32701485,0.76736157,0.8777729,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,98.752,0.0004934,39,L1,6.1e-07,3.576e-05,True,17.22751082,62.00786968,55.28343698,197306445389.37393,4378.53676436,0.00393454,2.06718843,952.39600887,0.72851986,0.56112537,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,93.531,0.00039703,51,L1,5.6e-07,0.00061725,True,49.65158681,17.34142466,12.11441768,134645078119.06616,11938.22658237,0.00415904,2.11069145,601.50006119,0.61031721,0.67746263,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,106.226,0.00068356,54,L1,1.06e-06,0.01248527,True,63.37061237,16.7706488,15.72971228,95700618127.03453,12676.40349873,0.0049991,3.06105189,996.80149935,0.85835401,0.51373389,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,86.521,0.04576316,58,L1,6.5e-07,0.00367727,True,22.55348357,31.59972867,26.88433194,187824264604.52216,6453.28771456,0.00349488,2.26432975,606.33533875,0.51806975,0.6782295,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,128.047,0.00025276,54,L1,1.05e-06,0.01487154,True,40.72837217,13.42489434,21.482568,105655574399.37338,10508.50755117,0.00387575,2.90447728,874.95002475,0.85064873,0.83923661,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,313.629,0.00058681,56,L1,1.68e-06,0.00017382,True,17.21521135,1.0400412,46.58311696,195238046306.25986,17037.08804064,0.00101046,3.85179161,801.93820379,0.98177674,0.51826794,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,88.092,0.00037127,56,L1,5.6e-07,6.1e-06,True,37.67949076,34.74297729,13.82653674,176798582176.31183,8627.59514683,0.00436732,3.12004062,520.97686331,0.5577034,0.72662088,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,83.533,0.00057917,48,L1,8.3e-07,0.03531727,True,73.0881737,24.50654845,3.17548561,189437197393.63684,15425.58356978,0.00473811,2.60802734,232.09044369,0.81557316,0.94465438,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,171.72,0.13704623,35,L1,1.15e-06,0.15214449,True,21.05656558,0.38856507,41.05881304,86683420256.3337,20639.45754956,0.00102021,2.19217039,864.55758916,0.51168442,0.80548041,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,174.973,0.00048279,60,L1,8.1e-07,0.01837209,True,50.7542424,6.09876306,11.31290422,140583083527.5395,17411.16482584,0.00291504,3.77755733,574.17788322,0.59543547,0.70064245,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,181.725,0.00026786,45,L1,1.11e-06,0.00014357,True,45.04988137,3.04899802,3.82266465,160663576154.09503,21183.53117719,0.00212665,3.8612219,172.21058893,0.95476026,0.58849304,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
