filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0069.npz,random_IR_0069.npz,18.201,1.066e-05,1,31,L1_STFT,1.081e-05,0.00094329,True,45.41845647,15.03369684,18.68430556,92417840556.03094,10407.20435595,0.00436414,3.12876746,848.61231898,0.65346919,0.58465378,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,57.224,3.573e-05,2,52,L1_STFT,3.8e-05,0.00072471,True,21.52182358,4.38139702,41.14598944,191709813375.49823,12167.81082536,0.00176875,2.31071045,885.53672581,0.98421923,0.77797351,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,43.073,1.123e-05,4,57,L1_STFT,1.137e-05,1.499e-05,True,34.93102443,15.16479993,26.41630295,183012367984.51785,10938.84056805,0.0031933,1.89698849,922.74852373,0.64310978,0.73316765,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,22.425,1.083e-05,1,31,L1_STFT,1.167e-05,0.00080839,True,23.70138735,5.30368351,30.70002067,219815635426.74936,12743.59608473,0.00185987,2.2649691,727.63308167,0.76723558,0.87779153,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,10.871,9.99e-06,1,47,L1_STFT,1.051e-05,0.0001789,True,12.3139041,62.01424532,54.88368294,69318424689.92659,2469.8206132,0.00498575,2.06717154,675.83240806,0.72860647,0.56126762,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,20.32,9.85e-06,1,55,L1_STFT,1.058e-05,0.01068508,True,82.22554,17.33622223,12.16001911,129596476079.82997,16500.60587388,0.00498318,2.11058035,999.86413782,0.61041248,0.67743197,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,34.82,1.068e-05,1,60,L1_STFT,1.173e-05,0.01333406,True,64.31982835,16.77254165,15.54144812,212657001510.96677,16706.0077783,0.0038501,3.06110293,999.62327528,0.85806525,0.51386319,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,262.977,9.27e-06,62,30,L1_STFT,1.065e-05,8.545e-05,True,10.49134112,27.20233076,71.81659269,141852394066.44226,3708.91330773,0.00282868,2.18076939,753.45237206,0.52191358,0.67787934,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,23.163,1.978e-05,1,45,L1_STFT,2.213e-05,0.02038893,True,46.02323487,13.42511614,21.52280314,108585056597.25748,11504.94614392,0.0040003,2.90447008,990.54902381,0.85068225,0.83925904,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,150.005,3.944e-05,7,30,L1_STFT,4.088e-05,4.856e-05,True,15.63608009,1.03999434,46.67632964,182873470111.29724,15634.15189387,0.00100012,3.8516971,729.83482848,0.98175741,0.51826702,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,73.681,1.128e-05,14,50,L1_STFT,1.271e-05,0.00047149,True,31.53571495,34.73740422,13.75934741,153441338523.39227,7309.13447292,0.00431456,3.11979882,433.9108578,0.55764905,0.72659748,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
