filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0039.npz,random_IR_0039.npz,275.558,0.00020744,53,ComplexSTFT,3.889e-05,0.01359733,True,68.30037983,18.63922734,1.65054722,190167646208.0,16173.38085938,0.00422301,1.91701782,112.73300171,0.93949461,0.67570108,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,662.932,0.00028793,59,ComplexSTFT,2.846e-05,0.00033985,True,34.09893493,3.10330092,24.48172777,133813788672.0,16456.41992188,0.00207207,3.88855267,834.80084229,0.81891787,0.93840295,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,388.249,0.0004759,58,ComplexSTFT,4.834e-05,0.00082096,True,19.05507142,77.02127352,52.43653958,140404391936.0,3889.37255859,0.00489927,1.94975984,999.18200684,0.5825876,0.99113345,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,381.329,0.00032033,52,ComplexSTFT,2.707e-05,0.00377419,True,43.58860989,7.46506181,22.84869682,89660841984.0,12658.65722656,0.00344338,2.48727918,995.94293213,0.91283214,0.60302383,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,393.763,1.6307056,49,ComplexSTFT,7.05e-05,0.084258,True,19.18492916,1.35487808,5.90958022,156327755776.0,15570.453125,0.00123214,1.87745011,113.37487793,0.66375768,0.98190677,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,472.219,0.00022219,51,ComplexSTFT,1.363e-05,0.00396594,True,39.52639481,4.91648897,3.45246748,108467101696.0,14524.06835938,0.00272144,3.34473491,136.46359253,0.57491016,0.53617746,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,396.254,0.92471111,36,ComplexSTFT,2.562e-05,0.01778091,True,4.4327476,1.63424623,146.84274118,81476362240.0,4432.36865234,0.00100009,3.28351665,650.91680908,0.71306735,0.83249134,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,370.362,0.00023864,53,ComplexSTFT,1.349e-05,3.616e-05,True,51.43830518,6.12499973,11.16189787,158734925824.0,18266.796875,0.00281595,1.81156123,574.14910889,0.64245111,0.57442915,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,229.824,0.00081452,59,ComplexSTFT,1.569e-05,0.02630569,True,65.4885877,6.74487872,10.79652251,78885175296.0,16458.86914062,0.00397892,1.26058328,707.04901123,0.85079622,0.64889079,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,224.906,0.00068166,56,ComplexSTFT,2.615e-05,1.103e-05,True,6.87782409,13.12107863,130.68711926,80706052096.0,2957.30004883,0.00232571,2.20179582,898.84301758,0.89159381,0.89093286,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
