filename,target_npz,runtime,best_loss,optimizer,loss_name,budget,num_particles,max_iter,realized_budget,w,c1,c2,seed,optuna_trial,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0039.npz,random_IR_0039.npz,117.313,0.03389657,PSO+Optuna,L1_STFT,1000,42,22,966,0.45430769789213377,0.6913382873915332,0.9546817752001723,725,31,2.702e-05,0.00446837,True,55.61092417,18.63572679,6.65042761,151256449024.0,13067.07617188,0.0042558,1.91704071,369.83642578,0.939852,0.67574716,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,459.254,0.00272181,PSO+Optuna,L1_STFT,1000,36,26,972,0.512502691096921,0.500009534979162,0.9881665904349008,51306,23,1.739e-05,0.00279644,True,25.34752066,3.10320168,24.42176243,114299551744.0,12813.00488281,0.00197827,3.88857269,619.03112793,0.81877136,0.93841541,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,135.894,0.45374218,PSO+Optuna,L1_STFT,1000,41,23,984,0.5234391118330588,1.6045416317934653,1.307064308541547,77294,38,3.052e-05,0.00243824,True,9.51165141,79.44146437,99.59602081,141744668672.0,2430.0,0.00391426,1.9687655,947.32263184,0.57835501,0.97743905,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,196.262,0.01314617,PSO+Optuna,L1_STFT,1000,33,29,990,0.6013038598284244,1.158666932506043,1.4646016785985607,71186,23,1.777e-05,0.00996727,True,2.61990418,7.46422635,24.61522273,219999993856.0,2619.90405273,0.001,2.48733044,64.48952484,0.91290492,0.60311252,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,261.433,0.1693667,PSO+Optuna,L1_STFT,1000,32,30,992,0.2704055842706774,2.9900634622406264,1.1746567487617814,92849,39,4.237e-05,0.00684123,True,15.93915349,3.69055403,34.50554618,167416954880.0,10080.80664062,0.00158114,2.58291101,549.98919678,0.97834396,0.95471334,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,315.667,0.00535406,PSO+Optuna,L1_STFT,1000,32,30,992,0.4326533636914898,1.4908777764631593,1.2708616806685924,93102,28,7.73e-06,0.00065629,True,30.03506296,4.91360966,3.65696701,178847645696.0,14290.9921875,0.00210168,3.34425735,109.8372345,0.57495034,0.53612161,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,392.556,0.41530874,PSO+Optuna,L1_STFT,1000,57,16,969,0.2694770788303712,1.026907932290468,1.7378438802149998,44031,16,1.705e-05,0.00088846,True,7.48457325,1.62117105,133.60815201,76777365504.0,6178.20019531,0.00121145,3.05459499,1000.0,0.56857669,0.82402736,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,171.515,0.00210198,PSO+Optuna,L1_STFT,1000,50,19,1000,0.15603429240941022,1.3330553841018609,0.8269351665051998,44547,36,7.82e-06,0.00869429,True,26.22115879,6.12525078,11.22119699,138501062656.0,11138.50292969,0.0023541,1.81156182,294.23278809,0.6422298,0.57452017,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
random_IR_0047.npz,random_IR_0047.npz,164.42,0.19950911,PSO+Optuna,L1_STFT,1000,48,19,960,0.8282104216277141,1.3529899500898956,2.3804941911452704,37838,14,1.018e-05,0.0165229,True,56.76550776,6.58550703,4.55788815,219999993856.0,21230.0,0.00267383,1.25683784,258.73083496,0.86472011,0.64660561,171542044338.7951,11005.44265585,0.00220639,1.26058553,262.12552806,0.85085647,0.64892423
random_IR_0048.npz,random_IR_0048.npz,139.068,0.0043076,PSO+Optuna,L1_STFT,1000,30,32,990,0.35148117739302953,1.2944772287619755,2.222420655154191,11135,25,1.794e-05,3.03e-06,True,5.62209986,13.11899521,130.05376104,67000000512.0,2430.0,0.00231362,2.20175862,731.17523193,0.89167809,0.8909955,173640577983.92307,3498.74383694,0.0017246,2.20178817,788.54762685,0.89156074,0.89092971
