main_loss,sub_loss,lambda,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
l1_stft,l1_cqt,0.5,8192,1024,20,0.6565656565656566,26.0,1.1213665920882177,0.09507772028391892,0.19469323483792414,1.0663344860076904,0.9071522951126099,0.09037593984962405,0.18857142857142856,0.1827067669172932,0.175187969924812,0.05563909774436089,0.09248120300751879,0.05263157894736841,0.15338345864661654,0.012030075187969924,0.20751879699248119,0.14887218045112782,0.3142857142857143
l1_stft,l1_cqt,1.0,8192,1024,20,0.6565656565656566,27.25,1.1259572740643156,0.09752973878248418,0.2130351499183653,0.9180037081241608,0.7276427745819092,0.09293233082706767,0.18045112781954886,0.1631578947368421,0.19172932330827064,0.04962406015037593,0.10375939849624059,0.06541353383458647,0.11052631578947368,-0.0022556390977443606,0.2037593984962406,0.18872180451127818,0.2924812030075188
l1_stft,l1_cqt,0.25,8192,2048,20,0.6717171717171717,27.5,1.1281082002753884,0.08799788826961441,0.2605966940755593,1.286871612071991,1.5992066860198975,0.09323308270676692,0.18270676691729323,0.1406015037593985,0.14060150375939848,0.1233082706766917,0.13157894736842105,-0.017293233082706763,0.11954887218045111,0.02631578947368421,0.23082706766917294,0.19323308270676692,0.29097744360902256
l1_stft,l1_cqt,0.5,8192,2048,20,0.6641414141414141,27.5,1.1364340032427116,0.08862987584128758,0.26380362185803763,1.2251856923103333,1.3357219696044922,0.09578947368421051,0.17729323308270675,0.12706766917293233,0.15563909774436088,0.11879699248120301,0.11954887218045113,-0.010526315789473682,0.10300751879699248,0.021804511278195486,0.218796992481203,0.22180451127819548,0.28947368421052627
l1_stft,l1_cqt,1.0,8192,2048,20,0.6565656565656566,24.5,1.1299978394985408,0.09689501763210151,0.27021751719430775,1.1508060693740845,0.9529449939727783,0.09699248120300752,0.1676691729323308,0.12631578947368421,0.09924812030075188,0.08045112781954887,0.1383458646616541,-0.018045112781954885,0.11278195488721804,0.054887218045112776,0.2045112781954887,0.2413533834586466,0.2834586466165413
l1_stft,l1_cqt,0.25,8192,4096,20,0.6590909090909091,27.25,1.1435234424127159,0.0991858659638679,0.36665130473823404,1.4051461219787598,1.7245540618896484,0.09398496240601503,0.15172932330827066,0.1601503759398496,0.12180451127819547,0.05187969924812029,0.11954887218045113,-0.02781954887218045,0.034586466165413526,0.05338345864661653,0.16917293233082703,0.23233082706766917,0.3135338345864661
l1_stft,l1_cqt,0.5,8192,4096,20,0.6590909090909091,25.25,1.1518479488337228,0.09924906433447556,0.37057420968479965,1.3569405674934387,1.4906389713287354,0.0969924812030075,0.15157894736842104,0.15413533834586463,0.13308270676691727,0.07443609022556391,0.13458646616541353,-0.016541353383458645,0.024060150375939844,0.047368421052631574,0.15864661654135337,0.22556390977443608,0.3075187969924812
l1_stft,l1_cqt,1.0,8192,4096,20,0.6515151515151516,24.25,1.14539585565114,0.10093605242579054,0.3793371983160727,1.262328326702118,1.261821985244751,0.1051127819548872,0.1481203007518797,0.1639097744360902,0.14962406015037594,0.06466165413533834,0.1263157894736842,0.0,-0.007518796992481202,0.07518796992481203,0.1601503759398496,0.2218045112781955,0.3120300751879699
l1_stft,l1_cqt,0.25,16384,1024,20,0.6287878787878788,20.25,1.1071970984403863,0.09418308309366372,0.15398318320482768,0.9972140491008759,0.7700070142745972,0.0762406015037594,0.15894736842105261,0.17368421052631577,0.18496240601503755,0.03759398496240601,0.09849624060150375,0.027819548872180452,0.11879699248120301,-0.039097744360902256,0.12030075187969924,0.18120300751879698,0.2721804511278195
l1_stft,l1_cqt,0.5,16384,1024,20,0.6287878787878788,21.25,1.1090762973188246,0.09925616978247352,0.16286264239192164,0.8900996148586273,0.37651073932647705,0.08646616541353383,0.15909774436090224,0.1827067669172932,0.15037593984962405,0.03759398496240601,0.1308270676691729,0.05187969924812029,0.15112781954887217,-0.012030075187969924,0.09699248120300752,0.17218045112781954,0.2661654135338346
l1_stft,l1_cqt,1.0,16384,1024,20,0.6212121212121212,22.5,1.1167464766150674,0.10504882337437255,0.17935344080744814,0.7997680306434631,0.12480700016021729,0.09654135338345864,0.1469172932330827,0.2195488721804511,0.16616541353383457,0.012781954887218044,0.10676691729323308,0.07067669172932331,0.137593984962406,0.005263157894736841,0.07142857142857141,0.1744360902255639,0.25263157894736843
