filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0054.npz,random_IR_0054.npz,15.472,0.00028952,1,44,L1_STFT,4.592e-05,0.00067001,True,21.38152256,19.01266161,22.75503445,111248375409.61575,6195.24516248,0.00345128,2.05038547,486.53728234,0.90022575,0.97998811,91562439840.24425,6942.38113954,0.00402711,2.05038916,636.06469484,0.90023182,0.97999164
random_IR_0055.npz,random_IR_0055.npz,17.208,0.00046664,1,54,L1_STFT,1.651e-05,0.00035856,True,32.27927854,19.39854738,23.06735577,68304090375.19791,6883.20767264,0.00468957,2.42859263,744.59760185,0.79214936,0.91217606,212636794955.40863,11025.80092305,0.00336394,2.4286026,857.72406697,0.79211807,0.91217589
random_IR_0056.npz,random_IR_0056.npz,37.716,0.00073116,3,55,L1_STFT,1.029e-05,0.00507513,True,78.84817007,14.49575022,2.65367372,206141510185.5265,19881.62251114,0.00396588,3.73566687,209.23731695,0.5408031,0.71777897,127960441568.8106,14253.29065436,0.0042621,3.73564678,159.4228693,0.54072935,0.7177758
random_IR_0057.npz,random_IR_0057.npz,15.264,0.00093117,1,44,L1_STFT,1.161e-05,0.00460635,True,72.69721121,10.1908537,0.38002894,67202426052.95286,14577.5919008,0.00498691,1.85018786,27.62704412,0.68468145,0.51795409,121371433816.20525,20458.87517103,0.00439615,1.85018379,33.3142935,0.68478638,0.51800097
random_IR_0058.npz,random_IR_0058.npz,73.688,0.00061708,17,56,L1_STFT,1.949e-05,1.2e-07,True,11.12011691,29.66873639,82.94550167,218899143105.5207,4328.49644595,0.00256905,1.63717445,922.36367593,0.93601415,0.73252159,211631134622.2992,4302.76068816,0.00260504,1.63717374,929.29212439,0.93604938,0.73253957
random_IR_0059.npz,random_IR_0059.npz,41.44,0.00062604,6,50,L1_STFT,9.38e-06,0.00017247,True,2.55650583,7.53603053,104.22740806,205111103999.24463,2509.93529381,0.00101855,2.04744378,266.45797676,0.72016917,0.54335184,69387727860.36472,3051.80231974,0.00193098,2.04743256,614.46856183,0.7201099,0.5433563
random_IR_0060.npz,random_IR_0060.npz,122.121,0.0005584,11,37,L1_STFT,8.59e-06,0.01121743,True,36.13135082,4.44106322,27.47945971,101257551132.66306,13830.95323765,0.00261235,1.83061404,992.86999913,0.56661424,0.81304398,68841542103.34111,4893.83834685,0.00188464,1.83062887,253.19866181,0.56658731,0.81305533
random_IR_0061.npz,random_IR_0061.npz,12.747,0.00076141,1,33,L1_STFT,4.887e-05,0.00527685,True,8.8000731,65.61064046,15.03366506,148455248825.63806,2497.35590442,0.00352376,3.92534703,132.29735156,0.75028653,0.99481803,164730548877.07898,5493.54320968,0.00496138,3.92534302,409.06000483,0.75024962,0.99481079
random_IR_0062.npz,random_IR_0062.npz,74.612,0.00082221,25,43,L1_STFT,1.503e-05,0.0018943,True,39.85868776,36.68120045,10.12495593,162992904382.18854,8561.29659889,0.00465568,1.28936941,403.56745696,0.63052657,0.83628353,168363199444.49942,6968.67005744,0.00413294,1.2893822,288.40561335,0.63057096,0.83627097
random_IR_0063.npz,random_IR_0063.npz,20.644,0.00069351,1,43,L1_STFT,1.176e-05,0.004503,True,38.15180732,14.45918651,26.20198931,69456203746.86067,8533.91469829,0.00447061,2.60020894,999.65324747,0.71325149,0.68666843,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,24.783,0.00068148,1,52,L1_STFT,4.861e-05,0.01109585,True,5.21303461,34.72552683,1.49743686,208899372832.2844,2440.27626394,0.00213625,3.50311133,7.80619018,0.9093493,0.99288305,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,25.253,0.0006576,1,36,L1_STFT,2.537e-05,0.00807305,True,74.55695401,9.46435203,3.0436928,76273891078.38818,15850.25557381,0.00470383,3.91003075,226.92846443,0.56186018,0.97597598,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,10.439,0.00041476,1,52,L1_STFT,1.053e-05,0.00084407,True,68.15537394,15.68633099,0.92626016,133752373653.3198,15212.80401394,0.00448013,1.77691687,63.12960734,0.64353925,0.69574627,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,11.275,0.0002967,1,51,L1_STFT,1.827e-05,0.0218074,True,60.13394723,34.02096933,10.52434533,188395429678.1797,12119.09510986,0.00496192,2.18546194,632.87042645,0.6592199,0.92120853,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,31.08,0.00085679,2,42,L1_STFT,4.009e-05,0.00011326,True,45.88843151,11.20451706,21.79198261,83104112296.02498,11155.63832851,0.00411347,1.78945031,999.99990145,0.97075294,0.87788129,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,18.188,0.00072527,1,44,L1_STFT,1.081e-05,5e-07,True,53.04345881,15.03436482,18.63425268,151639689486.21393,13612.76404553,0.0038966,3.12877307,988.42521445,0.65339098,0.58465786,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,57.979,0.00019984,4,35,L1_STFT,3.8e-05,0.00127568,True,23.75656716,4.38138788,41.1654633,203723814307.7464,13262.18193384,0.0017913,2.31070866,977.95009345,0.98421826,0.77797382,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,13.466,0.00072617,1,42,L1_STFT,1.137e-05,0.00016161,True,37.17699725,15.16581431,26.42019099,184630416163.74738,11436.09805054,0.00325085,1.89698889,982.22336798,0.64316376,0.73314954,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,23.67,0.00091914,1,46,L1_STFT,1.167e-05,0.00387404,True,32.29108541,5.30326583,30.69046141,143027120285.85165,13571.54383941,0.00237932,2.26497023,991.02831075,0.76727528,0.87782487,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,10.293,0.00057965,1,56,L1_STFT,1.051e-05,0.00017321,True,12.36845608,62.01535725,54.77263013,73747554365.40637,2528.76775038,0.0048911,2.06719245,677.45287011,0.72866358,0.56127935,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,12.038,0.00054535,1,51,L1_STFT,1.058e-05,0.00016869,True,59.26333079,17.33608159,12.10971932,145850565132.42526,13797.24114466,0.0042953,2.11057194,717.66230188,0.6104381,0.677415,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,15.689,0.00098054,1,55,L1_STFT,1.173e-05,0.00099948,True,43.01455119,16.77209237,15.43879852,69769639117.86636,8811.55385942,0.00488161,3.06112395,664.09298936,0.8581125,0.5138474,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,9.413,0.00049078,1,49,L1_STFT,1.065e-05,1.025e-05,True,13.65304373,27.20231384,71.79177979,109683239507.10858,4057.70329339,0.00336472,2.18075595,980.17630918,0.52196331,0.67787573,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,18.418,0.00044547,1,57,L1_STFT,2.213e-05,0.01778427,True,43.62689149,13.42526132,21.47793041,109680927851.61868,11139.22034652,0.00391651,2.90447526,937.01533927,0.85069331,0.83925935,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,129.507,0.00027583,5,50,L1_STFT,4.088e-05,0.00071623,True,20.66500962,1.03999424,46.6735474,84844396077.8414,14575.95360399,0.00141775,3.85170378,964.5093058,0.98175615,0.51826759,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,29.629,0.00067568,4,50,L1_STFT,1.271e-05,6.67e-06,True,36.39655945,34.73789717,13.67864686,114286333229.36783,7289.86756259,0.00499276,3.11977606,497.85568369,0.55762262,0.7266011,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,15.723,0.00051395,1,43,L1_STFT,1.705e-05,7.4e-06,True,26.03415216,24.5024817,3.56577154,181039859240.687,7635.41819129,0.00340966,2.60786879,92.83183877,0.81542634,0.94460749,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
