filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0080.npz,random_IR_0080.npz,50.267,1.63e-05,3,50,L1_STFT,1.705e-05,0.02473153,True,65.29719444,24.50315511,3.58667746,150255436927.92688,13245.90296371,0.00492961,2.60786161,234.19997533,0.81541423,0.94461074,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,72.098,2.503e-05,1,40,L1_STFT,2.619e-05,0.00446766,True,11.88474581,1.59923064,33.96957749,67624360183.74257,8097.29161386,0.00146774,2.89459593,403.71979371,0.96195049,0.77527652,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,42.314,9.98e-06,1,41,L1_STFT,1.108e-05,0.00120546,True,76.36964812,6.09817866,11.366141,69593837104.04982,18086.44582092,0.00422248,3.77758741,868.02818824,0.5956382,0.70067597,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,55.164,2.084e-05,1,36,L1_STFT,2.264e-05,0.00031045,True,37.52932655,3.04907043,3.82031656,141663640450.28098,17984.29097833,0.00208678,3.86121371,143.37390769,0.954859,0.5885129,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,40.503,8.01e-06,1,42,L1_STFT,8.26e-06,0.0078305,True,65.34314659,4.57703699,1.7847226,82095200039.93321,18952.22933865,0.00344778,3.01724019,116.61939019,0.52941156,0.53937276,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,11.141,9.04e-06,1,52,L1_STFT,8.58e-06,0.00879371,True,65.61532024,16.76980653,8.27248151,133987272735.46848,14514.35783786,0.00452072,1.27712769,542.80152371,0.76918034,0.65917854,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,39.354,1.176e-05,1,56,L1_STFT,1.232e-05,0.01044196,True,49.32506706,12.11543026,20.14471224,77553521183.49808,11145.04539569,0.00442574,3.9940901,993.63928217,0.59558262,0.67071409,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,66.164,9.49e-06,1,41,L1_STFT,9.53e-06,0.00064291,True,20.73637682,1.35060802,42.48162692,145298469289.0961,16020.70590239,0.00129435,3.07301101,880.91502383,0.6268224,0.7621112,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,115.722,7.94e-06,2,55,L1_STFT,7.83e-06,0.00790241,True,35.84510091,3.00162827,5.77586538,97194924681.44562,15464.33530301,0.00231792,2.16698998,207.03647752,0.55743386,0.67826186,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,39.62,1.368e-05,1,56,L1_STFT,1.553e-05,0.00354928,True,62.02200636,6.69577591,5.14871313,117834778668.4357,18188.79353474,0.0034099,2.81397798,319.3335183,0.86348926,0.82241553,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,22.003,1.161e-05,1,48,L1_STFT,1.136e-05,0.01596486,True,50.31967799,22.12235885,10.79563463,115560231230.83046,10554.39599136,0.00476765,3.45785643,543.23285815,0.67439417,0.58236594,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,37.678,3.106e-05,2,53,L1_STFT,3.286e-05,9.956e-05,True,26.62549839,5.20775003,17.94400426,167038287543.70935,12643.5672479,0.00210585,1.28164437,477.76805635,0.97978292,0.56748697,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,24.758,3.2e-05,2,47,L1_STFT,3.195e-05,0.00355202,True,46.57658223,11.47027181,12.07734672,199958855253.35724,14980.16330967,0.00310922,1.41031201,562.52153275,0.99187886,0.70590288,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,310.562,1.103e-05,14,51,L1_STFT,1.234e-05,0.00100599,True,31.57201507,3.02936194,29.12906209,182077618535.54254,17463.01231193,0.00180794,2.20297206,919.66318727,0.55765638,0.75391064,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,3952.928,7.43e-06,172,56,L1_STFT,7.87e-06,0.00206965,True,24.99432505,1.40408796,4.62441538,208823553334.15048,20213.35905599,0.00123653,2.78513767,115.58414107,0.74060419,0.56675865,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,23.724,1.064e-05,1,46,L1_STFT,1.126e-05,0.00015705,True,94.41726801,9.85617706,4.64430217,107206296676.43764,20503.15578398,0.00460501,2.4254704,438.50232251,0.64291339,0.70785839,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,15.306,1.142e-05,1,34,L1_STFT,1.157e-05,0.0193803,True,93.77999882,12.55443245,5.90166597,135005493541.44019,20333.27932084,0.00461214,2.25945521,553.45822778,0.70558897,0.72156239,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,366.935,1.065e-05,13,40,L1_STFT,1.086e-05,6.648e-05,True,20.90837145,1.76351716,43.65967431,78845426245.15219,12021.58050143,0.00173924,2.88213003,912.85268808,0.77309228,0.56413385,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,27.622,1.135e-05,6,60,L1_STFT,1.208e-05,0.0042636,True,24.43554967,36.69597318,40.91713589,191406063187.6462,6517.42929015,0.00374926,2.27460345,999.83270639,0.56379435,0.80709091,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,13.644,1.159e-05,1,37,L1_STFT,1.25e-05,0.0003421,True,10.7740476,50.84996919,61.98755993,73174955961.0355,2457.87057914,0.00438349,3.1393308,667.8569215,0.52430302,0.77210923,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,21.748,1.432e-05,1,41,L1_STFT,1.404e-05,0.0058788,True,38.09932515,9.913492,19.60884333,69254413610.05624,9659.78840166,0.00394412,2.27230646,747.08369765,0.76389326,0.92296054,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
