filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,ir_peak_abs,effective_tolfun,effective_tolfunhist,effective_early_stop_loss,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0041.npz,random_IR_0041.npz,790.8477721214294,2.007243676827031e-11,148,34,L1_STFT,9.235623657404988e-09,9.235623657404988e-14,9.235623657404988e-14,9.235623657404988e-11,2.900747946964904e-13,2.50652267008003e-06,True,12.1722867139023,77.02096196150697,52.54317392665786,86528266317.71049,2454.974371776372,0.004958213354013413,1.949759938626685,639.570577893715,0.5825887996933148,0.9907930081328444,120126728243.6296,2678.85292586731,0.0043957742212516,1.94975882507261,617.8805131506047,0.5825890218646008,0.991096401010944
random_IR_0042.npz,random_IR_0042.npz,23.69924688339233,5.564647592541661e-13,1,34,L1_STFT,3.095984983616086e-08,3.095984983616087e-13,3.095984983616087e-13,3.095984983616087e-10,5.519703075683446e-13,2.894843435629781e-15,True,27.98051086014698,7.465017430796143,22.85438710772011,67502436138.94224,8569.374555481445,0.003265175384620001,2.48727390896632,639.4774266695657,0.9128376823145133,0.6030254448057638,87945741567.89664,9359.39059523681,0.0029895654619946,2.487273890415965,639.4761216735596,0.9128376892651804,0.6030254768323514
random_IR_0043.npz,random_IR_0043.npz,71.67016887664795,3.118100938039048e-13,1,57,L1_STFT,7.828174799045882e-09,7.828174799045883e-14,7.828174799045883e-14,7.828174799045882e-11,3.325979357378384e-13,8.62567797185843e-13,True,35.36332749318282,3.705468277286703,2.766969775375387,197801031764.7296,18104.21612474569,0.001953320002894054,2.582825094604029,97.84925833033832,0.9808090919415151,0.9542122124129659,215856681820.5389,18639.20052752765,0.0018972681158989,2.582825049384723,97.85350604918912,0.98080898245087,0.9542121946183776
random_IR_0044.npz,random_IR_0044.npz,45.97217154502869,6.248215920351408e-13,1,51,L1_STFT,7.894114135685763e-08,7.894114135685764e-13,7.894114135685764e-13,7.894114135685763e-10,6.126486037233425e-13,2.280034740254491e-14,True,23.52673211400319,4.916483055092933,3.447601993879599,139391093293.5464,11173.35824157866,0.002105609755396077,3.344737029381266,81.11080854570859,0.574918777635547,0.5361793578044822,102531823752.1542,10086.13402257958,0.0023325806081145,3.344737264826052,81.1105789740969,0.5749189410314117,0.5361793190755444
random_IR_0045.npz,random_IR_0045.npz,119.7823615074158,3.082445323293603e-12,2,33,L1_STFT,1.973870196682467e-07,1.973870196682467e-12,1.973870196682467e-12,1.973870196682467e-09,3.085014015080656e-12,7.547044394271695e-15,True,5.429949462026931,1.481933730117187,141.9134328665313,87396718693.024,5366.631790383363,0.001011798400582844,3.204223655087743,770.5827684480169,0.5539054175894008,0.8393033687046872,79166878635.77364,5192.596933527051,0.0010457098345001,3.204223656210679,770.5830426952912,0.5539054867769166,0.8393034256034181
random_IR_0046.npz,random_IR_0046.npz,19.11489224433899,5.836764990600762e-13,1,39,L1_STFT,7.771725793846422e-08,7.771725793846423e-13,7.771725793846423e-13,7.771725793846423e-10,6.020882035127906e-13,3.662284829600047e-15,True,49.91057155842859,6.125023272467757,11.16744969520305,110751726247.827,15879.07165041545,0.00314316684609977,1.81156492748462,557.3737971375834,0.6424606796464328,0.5744265081140849,178237772194.8332,18608.36206798132,0.0026821578667203,1.81156490857325,557.3732176360037,0.6424606735669702,0.5744265716526525
random_IR_0047.npz,random_IR_0047.npz,15.11035776138306,1.661183668920374e-12,1,40,L1_STFT,1.68171952221604e-07,1.68171952221604e-12,1.68171952221604e-12,1.68171952221604e-09,1.649544867018959e-12,8.389148794389652e-15,True,24.28234214501627,6.744921503106211,10.79492575686796,129643761238.5241,10024.6168577473,0.00242227134359257,1.260585546140832,262.1260806583166,0.8508563683027199,0.6489242201369768,171542044338.7951,11005.44265584902,0.0022063945379237,1.260585529221474,262.1255280581859,0.85085646836304,0.6489242348252616
random_IR_0048.npz,random_IR_0048.npz,46.23068428039551,2.396234252688423e-12,5,36,L1_STFT,1.374885628791767e-07,1.374885628791767e-12,1.374885628791767e-12,1.374885628791767e-09,2.402305134333038e-12,9.570147947814569e-15,True,6.033949679734435,13.12094700913831,130.6851098499158,161871723606.1154,3417.84385822691,0.001765425785970426,2.2017881448434,788.547376724959,0.8915607478916427,0.8909297103260663,173640577983.9231,3498.743836944917,0.0017246038469476,2.20178817211035,788.5476268513956,0.8915607440111406,0.8909297053058891
random_IR_0049.npz,random_IR_0049.npz,61.29392242431641,1.169140847502581e-12,10,49,L1_STFT,1.334129030526178e-07,1.334129030526179e-12,1.334129030526179e-12,1.334129030526179e-09,1.235018923066711e-12,8.119390456955534e-15,True,18.86174313418471,9.059846714889447,31.15316005274783,162964900042.9071,8285.679270465966,0.002276426894945931,1.852325266868486,587.6029027330736,0.6065565435253123,0.7353294540417732,123740478280.337,7559.05176557998,0.0024952525517302,1.852325436601529,587.6037592000371,0.6065565972909635,0.7353293830404436
random_IR_0050.npz,random_IR_0050.npz,111.7252240180969,3.948761619337188e-13,15,49,L1_STFT,1.190863857852335e-08,1.190863857852335e-13,1.190863857852335e-13,1.190863857852335e-10,4.197461334672775e-13,1.048466937194551e-12,True,51.16353456806101,14.65774689793781,1.504372145793383,197613240197.416,14638.81062316668,0.003495060895664027,1.229375637968295,76.96899628452785,0.7929961121822153,0.9801222806678668,113941945230.415,12184.10079803269,0.0041991835382824,1.229375673636931,76.96567742216287,0.792996044927374,0.9801223370083784
