filename,target_npz,runtime,best_loss,n_restarts_run,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0071.npz,random_IR_0071.npz,54.83,1.128e-05,5,33,L1_STFT,1.137e-05,0.0001932,True,37.47858018,15.16480112,26.41638131,166983084857.4629,11119.44640946,0.00337054,1.8969884,990.04846488,0.64310975,0.73316759,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,31.714,1.107e-05,1,35,L1_STFT,1.167e-05,0.00387408,True,32.29117242,5.30368401,30.70001911,71754210861.20593,10783.54657782,0.00299449,2.26496904,991.33961051,0.76723534,0.87779156,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,9.226,9.79e-06,1,47,L1_STFT,1.051e-05,8.674e-05,True,18.07822696,62.01425676,54.88312921,154378439770.81293,4166.30842529,0.00433915,2.06717149,992.18966629,0.72860646,0.56126766,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,37.283,1.035e-05,3,54,L1_STFT,1.058e-05,0.00740996,True,77.83344513,17.33621194,12.15993288,156510903680.81616,16940.39212687,0.00459455,2.11058031,946.44946861,0.61041267,0.67743197,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,28.063,1.083e-05,1,56,L1_STFT,1.173e-05,0.0133503,True,64.3376872,16.77254302,15.54135413,102702758929.12082,13109.53199118,0.0049077,3.06110315,999.89478055,0.85806514,0.51386315,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,266.118,1.029e-05,75,44,L1_STFT,1.065e-05,1.726e-05,True,13.89547128,27.20232971,71.81662778,176737385862.20734,4813.25409227,0.00288692,2.18076937,997.92588878,0.52191343,0.6778793,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,25.663,1.97e-05,1,54,L1_STFT,2.213e-05,0.01789663,True,43.73375201,13.42511902,21.52273197,108982106366.8897,11133.69539877,0.00392805,2.90446999,941.26982264,0.85068243,0.83925891,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,122.804,3.984e-05,2,36,L1_STFT,4.088e-05,0.00035765,True,18.67040969,1.03999416,46.67637845,216002820106.7228,18600.64048077,0.00100375,3.85169698,871.46710839,0.98175736,0.51826702,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,54.147,1.187e-05,7,57,L1_STFT,1.271e-05,0.00037987,True,32.10061129,34.73740456,13.7590892,100431811013.86238,6421.69000224,0.00499878,3.11979897,441.67517392,0.5576492,0.72659751,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,17.033,1.586e-05,1,35,L1_STFT,1.705e-05,0.00574075,True,44.59252413,24.50315222,3.58677368,134367158573.73026,9896.48388126,0.0045059,2.60786146,159.94329208,0.8154144,0.94461075,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
random_IR_0081.npz,random_IR_0081.npz,71.713,2.429e-05,1,36,L1_STFT,2.619e-05,9.2e-07,True,29.11055584,1.59923079,33.96964208,68526114793.197464,14778.52690098,0.00196979,2.89459581,988.87516272,0.96195055,0.77527656,143916276455.23456,18819.5718134,0.00153385,2.89459589,980.58032699,0.96195051,0.77527659
random_IR_0082.npz,random_IR_0082.npz,54.215,1.054e-05,1,58,L1_STFT,1.108e-05,0.00906355,True,61.00328377,6.09817848,11.36613083,148943852370.98132,20065.90654685,0.00304015,3.77758739,693.37130453,0.59563804,0.70067597,72513174066.57114,19721.91684263,0.00431959,3.7775876,968.28672743,0.59563828,0.70067599
random_IR_0083.npz,random_IR_0083.npz,121.253,2.084e-05,3,44,L1_STFT,2.264e-05,0.00182888,True,31.14074265,3.04907037,3.82032572,114330578760.1536,14785.41280551,0.00210618,3.86121354,118.96778017,0.95485911,0.58851292,135298345568.93004,19092.52772243,0.00220012,3.86121382,160.47603921,0.95485904,0.58851293
random_IR_0084.npz,random_IR_0084.npz,45.264,8.22e-06,1,60,L1_STFT,8.26e-06,0.00282045,True,56.3539079,4.57703669,1.78471926,95963310840.33328,18088.62106257,0.00311543,3.01724056,100.57590472,0.52941144,0.53937275,104852009597.49052,15523.50711947,0.00276106,3.01724078,76.49600416,0.52941161,0.53937271
random_IR_0085.npz,random_IR_0085.npz,13.507,8.72e-06,1,56,L1_STFT,8.58e-06,0.01774972,True,55.5917674,16.76980181,8.27248756,105385467289.3429,11996.1092438,0.00463415,1.27712773,459.88220422,0.76918042,0.65917855,169905093628.36777,19313.57231562,0.00463093,1.27712776,739.88651899,0.76918057,0.65917872
random_IR_0086.npz,random_IR_0086.npz,96.186,1.213e-05,10,48,L1_STFT,1.232e-05,0.00194895,True,34.57960863,12.11543045,20.14477331,206409320429.92795,12188.7553468,0.00283701,3.99409022,696.59837683,0.59558266,0.67071414,216867620188.3252,9541.00928856,0.00244876,3.99409053,470.65424272,0.59558261,0.67071412
random_IR_0087.npz,random_IR_0087.npz,195.264,9.71e-06,5,56,L1_STFT,9.53e-06,0.0012185,True,23.16299511,1.3506084,42.48160953,169836074408.16687,18168.22367026,0.00127492,3.07301099,984.00131379,0.62682256,0.76211119,110451996444.60149,11409.75425408,0.00125283,3.07301113,607.25330152,0.62682251,0.76211124
random_IR_0088.npz,random_IR_0088.npz,31.52,7.93e-06,1,33,L1_STFT,7.83e-06,0.00011508,True,55.70450368,3.00162775,5.77585052,85093686647.89755,19848.27952998,0.00280652,2.16699013,321.74088659,0.5574339,0.67826185,87416233057.07742,20675.2814396,0.00282608,2.16698998,337.48400699,0.55743394,0.67826195
random_IR_0089.npz,random_IR_0089.npz,30.394,1.339e-05,1,44,L1_STFT,1.553e-05,3.99e-06,True,77.66515416,6.69577569,5.14870717,87089082075.55566,19105.31652461,0.00406511,2.81397791,399.87513647,0.86348933,0.82241545,120839628417.53552,21216.42628574,0.00363671,2.81397801,397.2627746,0.86348927,0.82241552
random_IR_0090.npz,random_IR_0090.npz,25.327,1.16e-05,1,60,L1_STFT,1.136e-05,0.0069501,True,61.24046352,22.12235908,10.79586652,146360423186.07825,13016.83935311,0.00470471,3.45785621,661.14386996,0.67439423,0.58236596,173832017106.19846,16803.76511792,0.0049049,3.4578562,889.79475851,0.6743941,0.58236593
random_IR_0091.npz,random_IR_0091.npz,18.006,3.048e-05,1,38,L1_STFT,3.286e-05,0.00831398,True,47.25600662,5.20774968,17.9440885,95134115651.78249,15363.2312046,0.00307592,1.28164438,847.96596498,0.97978302,0.56748692,185281783770.39536,12243.52994424,0.00196761,1.28164441,432.28715837,0.97978305,0.56748704
random_IR_0092.npz,random_IR_0092.npz,52.955,3.33e-05,2,36,L1_STFT,3.195e-05,0.00682176,True,82.70222734,11.47027047,12.07731901,138967560982.91873,19456.91083871,0.00425053,1.41031205,998.8211823,0.99187944,0.70590283,210182308273.16864,18375.22715052,0.00335878,1.41031201,745.40061997,0.99187886,0.70590283
random_IR_0093.npz,random_IR_0093.npz,37.359,1.158e-05,1,43,L1_STFT,1.234e-05,0.00154167,True,33.48936787,3.02936115,29.12909953,94262922102.57927,14584.2379563,0.00229627,2.20297191,975.51512979,0.55765648,0.75391052,198895577165.2347,14777.12481869,0.00159123,2.20297203,684.93758934,0.55765642,0.75391068
random_IR_0094.npz,random_IR_0094.npz,1092.953,7.37e-06,58,39,L1_STFT,7.87e-06,0.0001366,True,39.52177869,1.4040878,4.62441325,94287758234.41853,21047.17580878,0.00187777,2.78513768,182.76503693,0.74060428,0.56675869,75955843102.0405,18590.11972469,0.00196623,2.7851376,169.03371588,0.74060424,0.56675866
random_IR_0095.npz,random_IR_0095.npz,69.185,1.062e-05,8,52,L1_STFT,1.126e-05,0.00620027,True,71.22820063,9.8561781,4.64424985,97482380417.24425,16461.00458254,0.00432709,2.42547033,330.80155993,0.64291325,0.70785841,84949281320.02866,18543.94844909,0.00491985,2.42547041,423.71211639,0.64291352,0.70785844
random_IR_0096.npz,random_IR_0096.npz,19.333,1.138e-05,1,41,L1_STFT,1.157e-05,0.00436275,True,75.19238038,12.55443074,5.90166106,158888539101.13217,18528.07203492,0.00405829,2.25945518,443.75994299,0.70558902,0.72156243,164795595581.48505,15848.81712611,0.00368553,2.25945521,344.72468019,0.70558896,0.72156246
random_IR_0097.npz,random_IR_0097.npz,2864.693,1.108e-05,164,50,L1_STFT,1.086e-05,0.00016446,True,22.09493361,1.76351723,43.65968162,80086609553.06299,12537.30988661,0.00176233,2.88213022,964.65776686,0.77309223,0.56413381,178130397055.92877,14714.31782894,0.00128017,2.88213033,822.40851429,0.77309227,0.56413378
random_IR_0098.npz,random_IR_0098.npz,171.353,1.202e-05,40,45,L1_STFT,1.208e-05,0.00420988,True,24.33069584,36.69597201,40.91737644,145151306781.31293,5926.33726941,0.00410552,2.27460342,995.54824068,0.5637947,0.80709093,179799899117.26105,2993.06610821,0.00262149,2.27460328,321.04977961,0.56379438,0.80709099
random_IR_0099.npz,random_IR_0099.npz,18.415,1.165e-05,1,57,L1_STFT,1.25e-05,4.38e-06,True,16.00500189,50.84997098,61.9876301,86284026672.5237,3380.64481233,0.0047343,3.13933095,992.11213681,0.52430317,0.77210924,199676575343.09543,4372.0053156,0.00353915,3.13933074,959.14266056,0.52430322,0.77210926
random_IR_0100.npz,random_IR_0100.npz,25.028,1.32e-05,1,47,L1_STFT,1.404e-05,0.01598818,True,50.74420949,9.91348939,19.6086426,71118654231.7896,11797.56778332,0.00430124,2.27230647,995.02506786,0.76389342,0.92296064,69925803309.64954,6012.65800087,0.00309674,2.27230649,365.10622606,0.76389341,0.92296066
