filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0037.npz,random_IR_0037.npz,226.531,0.62588727,32,Mel,0.3530156,0.16441433,True,39.71858772,7.87781902,17.7715493,111702458368.0,12574.68945312,0.00315861,1.18852043,705.86083984,0.51369929,0.973023,151485447898.1282,3998.34178631,0.00399465,3.31944324,903.72070255,0.79639327,0.98134883
random_IR_0038.npz,random_IR_0038.npz,385.044,0.57660794,41,Mel,0.22942196,0.09470743,True,9.54502749,2.52508737,78.99000097,99085451264.0,6824.09570312,0.00139872,1.1000284,753.96173096,0.5112561,0.88298714,209217985469.20517,2738.87703632,0.00196332,1.94722783,100.30293933,0.83825911,0.89472493
random_IR_0039.npz,random_IR_0039.npz,181.426,0.59482771,38,Mel,0.29187483,0.17504853,True,26.6496487,5.69452812,11.87932714,67432542208.0,9075.71289062,0.00293637,1.17649031,316.57989502,0.55692863,0.96860617,216556756380.9004,11559.79880357,0.00334564,1.91701731,63.96462657,0.93948757,0.67569789
random_IR_0040.npz,random_IR_0040.npz,971.183,0.19442627,57,Mel,0.19619344,0.00065391,True,32.28583052,3.10327944,24.51024507,91611308032.0,13985.13085938,0.00230858,3.88854718,791.33361816,0.81892622,0.93840545,189277995864.91592,20127.90084848,0.00192681,3.88855345,949.31932923,0.81891949,0.9384011
random_IR_0041.npz,random_IR_0041.npz,244.543,0.6397453,31,Mel,0.33152753,0.10784823,True,78.60735541,7.97387179,4.36342946,67074850816.0,16655.38867188,0.00471964,1.10341299,342.99765015,0.522668,0.99073535,120126728243.6296,2678.85292587,0.00439577,1.94975883,617.88051315,0.58258902,0.9910964
random_IR_0042.npz,random_IR_0042.npz,424.92,0.22838128,52,Mel,0.22985107,0.00012212,True,25.17290553,7.46485663,22.81801321,181003337728.0,11094.97753906,0.00226886,2.48730135,574.39569092,0.91282761,0.60299587,87945741567.89664,9359.39059524,0.00298957,2.48727389,639.47612167,0.91283769,0.60302548
random_IR_0043.npz,random_IR_0043.npz,491.992,0.66645932,56,Mel,0.36948764,0.12802569,True,6.2251659,4.6286665,81.74550067,86054150144.0,4000.87597656,0.00155595,3.01033235,508.87930298,0.59375829,0.99433404,215856681820.5389,18639.20052753,0.00189727,2.58282505,97.85350605,0.98080898,0.95421219
random_IR_0044.npz,random_IR_0044.npz,610.181,0.40679288,50,Mel,0.13336897,0.00679504,True,43.84699981,4.82027559,6.20980413,189160259584.0,18857.9765625,0.00232512,3.31278419,272.28128052,0.5913716,0.51997536,102531823752.15424,10086.13402258,0.00233258,3.34473726,81.11057897,0.57491894,0.53617932
random_IR_0045.npz,random_IR_0045.npz,1015.877,0.48462936,42,Mel,0.18694179,0.00187346,True,6.59702951,2.12288849,150.18778868,154819035136.0,6558.640625,0.00100585,3.50006986,990.79327393,0.5466153,0.83517152,79166878635.77364,5192.59693353,0.00104571,3.20422366,770.5830427,0.55390549,0.83930343
random_IR_0046.npz,random_IR_0046.npz,739.641,0.48863548,54,Mel,0.13059777,0.02285936,True,24.52776394,1.06506411,3.7915902,69419999232.0,15162.03222656,0.00161771,1.45461226,92.99922943,0.56553066,0.6680553,178237772194.83322,18608.36206798,0.00268216,1.81156491,557.37321764,0.64246067,0.57442657
