step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag_eps,final_spec_losses_weighted/128_spectrogram_logmag_eps,final_spec_losses_weighted/2048_spectrogram_logmag_eps,final_spec_losses_weighted/256_spectrogram_logmag_eps,final_spec_losses_weighted/512_spectrogram_logmag_eps,final_spec_losses_weighted/64_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
107,,,,,,,,25.81128692626953,,,,,,,,,,,,0.0,1.0,,0.0,17.179319381713867,15.315176010131836,15.296346664428711,,,,,,,
108,,,,,,,,28.02092742919922,,,,,,,,,,,,0.0,1.0,,0.0,15.915201187133789,15.302535057067871,15.296346664428711,,,,,,,
109,,,,,,,,21.801546096801758,,,,,,,,,,,,0.0,1.0,,0.0,15.592328071594238,15.29930591583252,15.296346664428711,,,,,,,
110,,,,,,,,25.954994201660156,,,,,,,,,,,,0.0,1.0,,0.0,16.010040283203125,15.303483009338379,15.296346664428711,,,,,,,
111,,,,,,,,22.765565872192383,,,,,,,,,,,,0.0,1.0,,0.0,16.631927490234375,15.309701919555664,15.296346664428711,,,,,,,
112,,,,,,,,23.935752868652344,,,,,,,,,,,,0.0,1.0,,0.0,16.14420509338379,15.304824829101562,15.296346664428711,,,,,,,
113,,,,,,,,22.510028839111328,,,,,,,,,,,,0.0,1.0,,0.0,15.858623504638672,15.301969528198242,15.296346664428711,,,,,,,
114,,,,,,,,21.565385818481445,,,,,,,,,,,,0.0,1.0,,0.0,16.186277389526367,15.305245399475098,15.296346664428711,,,,,,,
115,,,,,,,,22.73052215576172,,,,,,,,,,,,0.0,1.0,,0.0,15.85738754272461,15.301957130432129,15.296346664428711,,,,,,,
116,,,,,,,,20.98969268798828,,,,,,,,,,,,0.0,1.0,,0.0,16.223529815673828,15.305618286132812,15.296346664428711,,,,,,,
117,,,,,,,,25.59777069091797,,,,,,,,,,,,0.0,1.0,,0.0,16.075834274291992,15.3041410446167,15.296346664428711,,,,,,,
118,,,,,,,,21.27650260925293,,,,,,,,,,,,0.0,1.0,,0.0,15.429417610168457,15.297677040100098,15.296346664428711,,,,,,,
119,2.0,4.315219879150391,3.385218381881714,4.239208698272705,3.8701889514923096,4.190195560455322,3.136307716369629,22.355266571044922,0.6609850525856018,23.136337280273438,0.0,23.136337280273438,12.678564071655273,1.4266055822372437,25.992921829223633,37.47270965576172,0.00912428367882967,0.04468782991170883,3.549186944961548,0.0,1.0,,0.0,16.560081481933594,15.30898380279541,15.296346664428711,16.71339225769043,,,,,,
120,,,,,,,,22.996597290039062,,,,,,,,,,,,0.0,1.0,,0.0,15.443135261535645,15.29781436920166,15.296346664428711,,,,,,,
121,,,,,,,,22.0433292388916,,,,,,,,,,,,0.0,1.0,,0.0,16.8219051361084,15.311601638793945,15.296346664428711,,,,,,,
122,,,,,,,,22.814804077148438,,,,,,,,,,,,0.0,1.0,,0.0,16.247812271118164,15.305861473083496,15.296346664428711,,,,,,,
123,,,,,,,,24.782968521118164,,,,,,,,,,,,0.0,1.0,,0.0,16.724782943725586,15.310630798339844,15.296346664428711,,,,,,,
124,,,,,,,,25.545333862304688,,,,,,,,,,,,0.0,1.0,,0.0,16.063335418701172,15.30401611328125,15.296346664428711,,,,,,,
125,,,,,,,,20.407390594482422,,,,,,,,,,,,0.0,1.0,,0.0,15.551033973693848,15.298892974853516,15.296346664428711,,,,,,,
126,,,,,,,,25.031814575195312,,,,,,,,,,,,0.0,1.0,,0.0,16.10878562927246,15.304471015930176,15.296346664428711,,,,,,,
127,,,,,,,,21.452634811401367,,,,,,,,,,,,0.0,1.0,,0.0,13.661032676696777,15.279993057250977,15.296346664428711,,,,,,,
128,,,,,,,,22.840782165527344,,,,,,,,,,,,0.0,1.0,,0.0,15.07702350616455,15.294153213500977,15.296346664428711,,,,,,,
129,,,,,,,,21.45226287841797,,,,,,,,,,,,0.0,1.0,,0.0,15.238607406616211,15.295768737792969,15.296346664428711,,,,,,,
130,,,,,,,,20.62696647644043,,,,,,,,,,,,0.0,1.0,,0.0,14.585808753967285,15.289240837097168,15.296346664428711,,,,,,,
131,,,,,,,,21.809478759765625,,,,,,,,,,,,0.0,1.0,,0.0,15.607364654541016,15.299456596374512,15.296346664428711,,,,,,,
132,,,,,,,,20.08554458618164,,,,,,,,,,,,0.0,1.0,,0.0,15.487314224243164,15.298255920410156,15.296346664428711,,,,,,,
133,,,,,,,,24.419841766357422,,,,,,,,,,,,0.0,1.0,,0.0,14.743795394897461,15.290821075439453,15.296346664428711,,,,,,,
134,,,,,,,,20.375274658203125,,,,,,,,,,,,0.0,1.0,,0.0,16.291702270507812,15.306300163269043,15.296346664428711,,,,,,,
