step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
107,,,0.31062743067741394,,,,,,,,,,,,0.0,1.0,,0.0,0.6199139356613159,1.822109580039978,1.834252953529358,,,,,,,
108,,,0.3393482267856598,,,,,,,,,,,,0.0,1.0,,0.0,0.48704925179481506,1.8207809925079346,1.834252953529358,,,,,,,
109,,,0.3025391399860382,,,,,,,,,,,,0.0,1.0,,0.0,0.5736709237098694,1.8216471672058105,1.834252953529358,,,,,,,
110,,,0.3339139223098755,,,,,,,,,,,,0.0,1.0,,0.0,0.5547603368759155,1.821458101272583,1.834252953529358,,,,,,,
111,,,0.21482975780963898,,,,,,,,,,,,0.0,1.0,,0.0,0.5355911254882812,1.8212664127349854,1.834252953529358,,,,,,,
112,,,0.3234572410583496,,,,,,,,,,,,0.0,1.0,,0.0,0.5397401452064514,1.821307897567749,1.834252953529358,,,,,,,
113,,,0.3399313688278198,,,,,,,,,,,,0.0,1.0,,0.0,0.5102134346961975,1.8210126161575317,1.834252953529358,,,,,,,
114,,,0.23655398190021515,,,,,,,,,,,,0.0,1.0,,0.0,0.5197298526763916,1.8211077451705933,1.834252953529358,,,,,,,
115,,,0.28786879777908325,,,,,,,,,,,,0.0,1.0,,0.0,0.585133969783783,1.8217618465423584,1.834252953529358,,,,,,,
116,,,0.26676905155181885,,,,,,,,,,,,0.0,1.0,,0.0,0.5700872540473938,1.8216112852096558,1.834252953529358,,,,,,,
117,,,0.33778950572013855,,,,,,,,,,,,0.0,1.0,,0.0,0.5153695940971375,1.8210641145706177,1.834252953529358,,,,,,,
118,,,0.2259804606437683,,,,,,,,,,,,0.0,1.0,,0.0,0.602009654045105,1.8219305276870728,1.834252953529358,,,,,,,
119,2.0,0.285003662109375,0.3231489658355713,0.12312501668930054,0.285003662109375,0.0,0.285003662109375,1.9346626996994019,0.1624155193567276,4.836402416229248,6.364527225494385,0.9795727133750916,0.9758914709091187,0.6134925484657288,0.0,1.0,,0.0,0.6160115003585815,1.822070598602295,1.834252953529358,0.6097175478935242,,,,,,
120,,,0.2871412932872772,,,,,,,,,,,,0.0,1.0,,0.0,0.49192285537719727,1.8208296298980713,1.834252953529358,,,,,,,
121,,,0.3049509823322296,,,,,,,,,,,,0.0,1.0,,0.0,0.5553070902824402,1.8214635848999023,1.834252953529358,,,,,,,
122,,,0.29405277967453003,,,,,,,,,,,,0.0,1.0,,0.0,0.5767080783843994,1.821677565574646,1.834252953529358,,,,,,,
123,,,0.29611214995384216,,,,,,,,,,,,0.0,1.0,,0.0,0.6202517747879028,1.8221129179000854,1.834252953529358,,,,,,,
