step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
1870,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17857076227664948,0.37671416997909546,0.24801494181156158,1.3454077243804932,2.416595697402954,2.4082772731781006,,,,,,,
1871,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.1789730042219162,0.35931336879730225,0.24857360124588013,1.283262014389038,2.4150991439819336,2.4082772731781006,,,,,,,
1872,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17444445192813873,0.36437681317329407,0.24228395521640778,1.301345705986023,2.415534734725952,2.4082772731781006,,,,,,,
1873,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17654924094676971,0.3808012008666992,0.2452072650194168,1.3600043058395386,2.416947364807129,2.4082772731781006,,,,,,,
1874,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17849132418632507,0.37089088559150696,0.24790459871292114,1.3246103525161743,2.416095018386841,2.4082772731781006,,,,,,,
1875,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17649205029010773,0.3649308979511261,0.2451278418302536,1.303324580192566,2.4155821800231934,2.4082772731781006,,,,,,,
1876,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17027230560779572,0.35787177085876465,0.23648929595947266,1.2781134843826294,2.414975166320801,2.4082772731781006,,,,,,,
1877,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17336542904376984,0.3705673813819885,0.24078531563282013,1.3234549760818481,2.416067123413086,2.4082772731781006,,,,,,,
1878,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.17826932668685913,0.37004247307777405,0.24759627878665924,1.3215802907943726,2.4160218238830566,2.4082772731781006,,,,,,,
1879,46.0,2.5494048595428467,,0.7016043663024902,2.5494048595428467,0.209388867020607,0.2964082658290863,6.734550476074219,0.7031435966491699,19.952699661254883,20.799407958984375,0.02243254892528057,0.011574406176805496,1.999742031097412,0.7200000286102295,0.2800000011920929,,0.18707098066806793,0.32934296131134033,0.2598207890987396,1.1762248277664185,2.4125213623046875,2.4082772731781006,0.543387234210968,,,,,,
1880,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.173028826713562,0.3769044280052185,0.24485211074352264,1.28490149974823,2.4151387214660645,2.4082772731781006,,,,,,,
1881,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17344941198825836,0.3914165198802948,0.2454472780227661,1.3343745470046997,2.416330099105835,2.4082772731781006,,,,,,,
1882,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17207010090351105,0.40160509943962097,0.24349543452262878,1.3691083192825317,2.4171664714813232,2.4082772731781006,,,,,,,
1883,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16900517046451569,0.38246211409568787,0.2391582727432251,1.303848147392273,2.4155948162078857,2.4082772731781006,,,,,,,
1884,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17934784293174744,0.3811115622520447,0.2537941336631775,1.2992440462112427,2.4154839515686035,2.4082772731781006,,,,,,,
1885,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16975338757038116,0.3918217420578003,0.24021705985069275,1.3357559442520142,2.41636323928833,2.4082772731781006,,,,,,,
1886,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1698763072490692,0.39742618799209595,0.24039101600646973,1.354862093925476,2.416823387145996,2.4082772731781006,,,,,,,
1887,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.18262967467308044,0.38966307044029236,0.25843822956085205,1.3283969163894653,2.4161860942840576,2.4082772731781006,,,,,,,
1888,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17738497257232666,0.39404425024986267,0.2510164678096771,1.3433327674865723,2.416545867919922,2.4082772731781006,,,,,,,
1889,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1687188297510147,0.393999844789505,0.2387530654668808,1.3431813716888428,2.4165420532226562,2.4082772731781006,,,,,,,
1890,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16710640490055084,0.3998972475528717,0.23647132515907288,1.3632861375808716,2.4170262813568115,2.4082772731781006,,,,,,,
1891,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16469210386276245,0.38063687086105347,0.23305487632751465,1.2976257801055908,2.41544508934021,2.4082772731781006,,,,,,,
1892,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1807965636253357,0.35864967107772827,0.25584420561790466,1.2226693630218506,2.413639783859253,2.4082772731781006,,,,,,,
1893,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1707635372877121,0.37815216183662415,0.24164652824401855,1.289155125617981,2.415241003036499,2.4082772731781006,,,,,,,
1894,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1666879951953888,0.374616801738739,0.23587924242019653,1.2771028280258179,2.4149508476257324,2.4082772731781006,,,,,,,
1895,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1643534153699875,0.36699187755584717,0.23257559537887573,1.2511087656021118,2.4143247604370117,2.4082772731781006,,,,,,,
1896,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16949138045310974,0.37691810727119446,0.23984630405902863,1.2849481105804443,2.415139675140381,2.4082772731781006,,,,,,,
1897,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17180891335010529,0.38402023911476135,0.2431258261203766,1.3091599941253662,2.4157228469848633,2.4082772731781006,,,,,,,
1898,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1885983943939209,0.3923717141151428,0.26688453555107117,1.3376308679580688,2.4164085388183594,2.4082772731781006,,,,,,,
1899,47.0,3.1359779834747314,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,0.0006235254113562405,0.1793772429227829,0.38196882605552673,0.2538357377052307,1.30216646194458,2.4155542850494385,2.4082772731781006,,0.5613460540771484,0.5613460540771484,0.6131539940834045,3.1359779834747314,0.1793772429227829,0.38196882605552673
1900,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16960325837135315,0.36751893162727356,0.24000461399555206,1.2529054880142212,2.414368152618408,2.4082772731781006,,,,,,,
1901,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1666380912065506,0.3741603493690491,0.2358086258172989,1.275546669960022,2.4149134159088135,2.4082772731781006,,,,,,,
1902,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1838531196117401,0.38918018341064453,0.26016950607299805,1.326750636100769,2.4161465167999268,2.4082772731781006,,,,,,,
1903,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17531795799732208,0.3926100730895996,0.248091459274292,1.3384435176849365,2.4164280891418457,2.4082772731781006,,,,,,,
1904,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.18331186473369598,0.37987571954727173,0.2594035863876343,1.295030951499939,2.4153826236724854,2.4082772731781006,,,,,,,
1905,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17341290414333344,0.39440032839775085,0.24539563059806824,1.3445466756820679,2.4165749549865723,2.4082772731781006,,,,,,,
1906,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17201605439186096,0.3905355632305145,0.24341894686222076,1.3313713073730469,2.416257619857788,2.4082772731781006,,,,,,,
1907,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1953049898147583,0.38439029455184937,0.2763749957084656,1.3104214668273926,2.415753126144409,2.4082772731781006,,,,,,,
1908,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.19713406264781952,0.38462311029434204,0.2789632976055145,1.3112151622772217,2.4157721996307373,2.4082772731781006,,,,,,,
1909,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.16595521569252014,0.3936441242694855,0.23484230041503906,1.3419686555862427,2.416512966156006,2.4082772731781006,,,,,,,
1910,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1688563972711563,0.3784210681915283,0.23894773423671722,1.2900718450546265,2.4152631759643555,2.4082772731781006,,,,,,,
1911,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17640700936317444,0.3862763047218323,0.2496325671672821,1.3168511390686035,2.415908098220825,2.4082772731781006,,,,,,,
1912,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.18441542983055115,0.3853398859500885,0.2609652280807495,1.3136587142944336,2.4158310890197754,2.4082772731781006,,,,,,,
1913,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1600389927625656,0.3915000557899475,0.22647027671337128,1.3346593379974365,2.416337013244629,2.4082772731781006,,,,,,,
1914,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17541061341762543,0.38385680317878723,0.24822257459163666,1.3086028099060059,2.4157094955444336,2.4082772731781006,,,,,,,
1915,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1791658252477646,0.38627415895462036,0.25353655219078064,1.3168437480926514,2.415907859802246,2.4082772731781006,,,,,,,
1916,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17412756383419037,0.39234158396720886,0.2464069277048111,1.3375282287597656,2.4164059162139893,2.4082772731781006,,,,,,,
1917,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.1678161919116974,0.38978514075279236,0.23747575283050537,1.328813076019287,2.41619610786438,2.4082772731781006,,,,,,,
1918,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.17246510088443756,0.3880646526813507,0.2440543919801712,1.3229477405548096,2.4160549640655518,2.4082772731781006,,,,,,,
1919,47.0,2.512493848800659,,0.7426891326904297,2.512493848800659,0.21714988350868225,0.3060271441936493,6.743751049041748,0.7002582550048828,19.77242660522461,20.684648513793945,0.022208958864212036,0.012405658140778542,2.0904343128204346,0.7066666483879089,0.2933333218097687,,0.17514672875404358,0.3985891044139862,0.24784915149211884,1.3588265180587769,2.416918992996216,2.4082772731781006,0.5608603358268738,,,,,,
1920,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.18752285838127136,0.4069366753101349,0.2704656720161438,1.3269673585891724,2.416151762008667,2.4082772731781006,,,,,,,
1921,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17476101219654083,0.3912269175052643,0.2520591616630554,1.2757399082183838,2.4149179458618164,2.4082772731781006,,,,,,,
1922,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16544371843338013,0.40493136644363403,0.23862074315547943,1.3204283714294434,2.415994167327881,2.4082772731781006,,,,,,,
1923,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16460373997688293,0.39794856309890747,0.23740923404693604,1.2976583242416382,2.4154458045959473,2.4082772731781006,,,,,,,
1924,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1843651533126831,0.39788582921028137,0.2659112811088562,1.297453761100769,2.415440797805786,2.4082772731781006,,,,,,,
1925,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.19295738637447357,0.3954920470714569,0.27830392122268677,1.2896479368209839,2.415252923965454,2.4082772731781006,,,,,,,
1926,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16380852460861206,0.4110115170478821,0.23626230657100677,1.3402549028396606,2.4164717197418213,2.4082772731781006,,,,,,,
1927,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16353511810302734,0.39616334438323975,0.2358679622411728,1.2918369770050049,2.4153056144714355,2.4082772731781006,,,,,,,
1928,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.15957988798618317,0.3866511583328247,0.2301633059978485,1.2608189582824707,2.4145586490631104,2.4082772731781006,,,,,,,
1929,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1767694503068924,0.40090760588645935,0.2549559473991394,1.3073073625564575,2.4156782627105713,2.4082772731781006,,,,,,,
1930,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17331022024154663,0.3974710702896118,0.24996666610240936,1.2961013317108154,2.4154083728790283,2.4082772731781006,,,,,,,
1931,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16349226236343384,0.40629076957702637,0.2358061522245407,1.3248611688613892,2.4161009788513184,2.4082772731781006,,,,,,,
1932,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17014722526073456,0.42511484026908875,0.2454046607017517,1.3862440586090088,2.417579174041748,2.4082772731781006,,,,,,,
1933,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1795203536748886,0.4002305865287781,0.25892359018325806,1.3050997257232666,2.4156250953674316,2.4082772731781006,,,,,,,
1934,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16787923872470856,0.4021906554698944,0.2421335130929947,1.3114912509918213,2.415778875350952,2.4082772731781006,,,,,,,
1935,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1692180335521698,0.4024338722229004,0.24406448006629944,1.3122843503952026,2.4157979488372803,2.4082772731781006,,,,,,,
1936,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1598307341337204,0.3976280987262726,0.23052510619163513,1.296613335609436,2.4154207706451416,2.4082772731781006,,,,,,,
1937,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1664002388715744,0.4087362587451935,0.24000033736228943,1.3328355550765991,2.416292905807495,2.4082772731781006,,,,,,,
1938,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.18332074582576752,0.3985408544540405,0.26440492272377014,1.29958975315094,2.415492296218872,2.4082772731781006,,,,,,,
1939,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17142702639102936,0.3975071310997009,0.2472505271434784,1.2962188720703125,2.4154112339019775,2.4082772731781006,,,,,,,
1940,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.15737785398960114,0.3968687951564789,0.22698728740215302,1.2941373586654663,2.415360927581787,2.4082772731781006,,,,,,,
1941,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16875508427619934,0.39910662174224854,0.24339675903320312,1.3014346361160278,2.415536880493164,2.4082772731781006,,,,,,,
1942,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17676009237766266,0.40740475058555603,0.2549424469470978,1.3284937143325806,2.4161884784698486,2.4082772731781006,,,,,,,
1943,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16348892450332642,0.3938256800174713,0.2358013391494751,1.2842141389846802,2.4151220321655273,2.4082772731781006,,,,,,,
1944,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16535815596580505,0.39764779806137085,0.23849734663963318,1.296677589416504,2.415422201156616,2.4082772731781006,,,,,,,
1945,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1771887242794037,0.3785133361816406,0.25556066632270813,1.2342826128005981,2.413919448852539,2.4082772731781006,,,,,,,
1946,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1766124963760376,0.40558433532714844,0.25472956895828247,1.3225575685501099,2.4160454273223877,2.4082772731781006,,,,,,,
1947,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1612323820590973,0.4056268036365509,0.23254670202732086,1.3226960897445679,2.416048765182495,2.4082772731781006,,,,,,,
1948,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16737976670265198,0.41150006651878357,0.24141311645507812,1.3418480157852173,2.4165101051330566,2.4082772731781006,,,,,,,
1949,48.0,3.1029469966888428,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,0.000617290148511529,0.16952858865261078,0.3951249420642853,0.2445123940706253,1.288450837135315,2.415224075317383,2.4082772731781006,,0.5646535158157349,0.5646535158157349,0.5905522108078003,3.1029469966888428,0.16952858865261078,0.3951249420642853
1950,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1681586354970932,0.3990077078342438,0.2425364851951599,1.3011120557785034,2.4155290126800537,2.4082772731781006,,,,,,,
1951,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16587886214256287,0.402139812707901,0.2392483502626419,1.3113254308700562,2.4157750606536865,2.4082772731781006,,,,,,,
1952,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17803364992141724,0.4066024124622345,0.2567793130874634,1.3258774280548096,2.4161252975463867,2.4082772731781006,,,,,,,
1953,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1672273874282837,0.39040327072143555,0.24119335412979126,1.2730541229248047,2.41485333442688,2.4082772731781006,,,,,,,
1954,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1762276589870453,0.4152621030807495,0.25417450070381165,1.3541154861450195,2.4168055057525635,2.4082772731781006,,,,,,,
1955,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.16858667135238647,0.39871424436569214,0.24315385520458221,1.3001551628112793,2.415505886077881,2.4082772731781006,,,,,,,
1956,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.17500558495521545,0.4237448275089264,0.2524119019508362,1.3817765712738037,2.4174716472625732,2.4082772731781006,,,,,,,
1957,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1593366414308548,0.38629618287086487,0.22981245815753937,1.2596614360809326,2.4145307540893555,2.4082772731781006,,,,,,,
1958,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.1721431314945221,0.406877726316452,0.24828335642814636,1.3267751932144165,2.416146993637085,2.4082772731781006,,,,,,,
1959,48.0,2.1958320140838623,,0.6237773299217224,2.1958320140838623,0.17893777787685394,0.2796141505241394,6.093782901763916,0.6273180842399597,19.510276794433594,18.307058334350586,0.022454164922237396,0.013588358648121357,1.7465318441390991,0.6933333277702332,0.30666667222976685,,0.18171723186969757,0.4172438681125641,0.2620921730995178,1.3605778217315674,2.416961193084717,2.4082772731781006,0.5739367604255676,,,,,,
1960,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16024568676948547,0.4081907868385315,0.23565541207790375,1.275596261024475,2.414914608001709,2.4082772731781006,,,,,,,
1961,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.17320223152637482,0.41909804940223694,0.2547091543674469,1.3096814155578613,2.4157354831695557,2.4082772731781006,,,,,,,
1962,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16826435923576355,0.41814520955085754,0.24744758009910583,1.306703805923462,2.415663719177246,2.4082772731781006,,,,,,,
1963,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16065280139446259,0.4108121693134308,0.23625412583351135,1.2837880849838257,2.415111780166626,2.4082772731781006,,,,,,,
1964,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1584995687007904,0.41044139862060547,0.23308759927749634,1.282629370689392,2.415083885192871,2.4082772731781006,,,,,,,
1965,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1630382537841797,0.41848045587539673,0.23976212739944458,1.3077514171600342,2.415688991546631,2.4082772731781006,,,,,,,
1966,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16311201453208923,0.42275190353393555,0.2398706078529358,1.3210997581481934,2.4160103797912598,2.4082772731781006,,,,,,,
1967,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.15742307901382446,0.4238106906414032,0.23150452971458435,1.3244084119796753,2.4160900115966797,2.4082772731781006,,,,,,,
1968,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.17711453139781952,0.40608927607536316,0.26046255230903625,1.2690290212631226,2.4147562980651855,2.4082772731781006,,,,,,,
1969,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16934478282928467,0.4141097962856293,0.24903644621372223,1.294093132019043,2.4153599739074707,2.4082772731781006,,,,,,,
1970,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1622287929058075,0.42463698983192444,0.23857174813747406,1.3269906044006348,2.416152238845825,2.4082772731781006,,,,,,,
1971,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16157257556915283,0.4225945472717285,0.2376067191362381,1.3206080198287964,2.4159984588623047,2.4082772731781006,,,,,,,
1972,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.164524108171463,0.41658708453178406,0.2419472187757492,1.3018347024917603,2.415546417236328,2.4082772731781006,,,,,,,
1973,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16024383902549744,0.4150104522705078,0.23565270006656647,1.296907663345337,2.4154276847839355,2.4082772731781006,,,,,,,
1974,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16202817857265472,0.4035869538784027,0.23827673494815826,1.26120924949646,2.4145679473876953,2.4082772731781006,,,,,,,
1975,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16492560505867004,0.4121262729167938,0.24253766238689423,1.287894606590271,2.415210723876953,2.4082772731781006,,,,,,,
1976,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1654311865568161,0.42969611287117004,0.24328115582466125,1.3428003787994385,2.4165329933166504,2.4082772731781006,,,,,,,
1977,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16137324273586273,0.4151766896247864,0.23731358349323273,1.2974271774291992,2.415440320968628,2.4082772731781006,,,,,,,
1978,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16532962024211884,0.41559135913848877,0.24313180148601532,1.2987229824066162,2.4154715538024902,2.4082772731781006,,,,,,,
1979,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16010677814483643,0.4266575872898102,0.23545114696025848,1.33330500125885,2.416304349899292,2.4082772731781006,,,,,,,
1980,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1661459505558014,0.42671477794647217,0.24433228373527527,1.3334836959838867,2.416308641433716,2.4082772731781006,,,,,,,
1981,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16432742774486542,0.4257600009441376,0.24165798723697662,1.3305000066757202,2.416236639022827,2.4082772731781006,,,,,,,
1982,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.17050229012966156,0.408823162317276,0.25073865056037903,1.2775723934173584,2.41496205329895,2.4082772731781006,,,,,,,
1983,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1637665033340454,0.41626718640327454,0.2408330887556076,1.3008350133895874,2.415522336959839,2.4082772731781006,,,,,,,
1984,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.15815593302249908,0.42205068469047546,0.2325822412967682,1.318908452987671,2.4159576892852783,2.4082772731781006,,,,,,,
1985,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1681506633758545,0.42183175683021545,0.24728037416934967,1.318224310874939,2.415940999984741,2.4082772731781006,,,,,,,
1986,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.17625616490840912,0.4243781268596649,0.25920024514198303,1.3261816501617432,2.416132688522339,2.4082772731781006,,,,,,,
1987,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16859814524650574,0.4387372136116028,0.24793843924999237,1.3710538148880005,2.4172134399414062,2.4082772731781006,,,,,,,
1988,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16455887258052826,0.4087575078010559,0.2419983446598053,1.2773672342300415,2.414957046508789,2.4082772731781006,,,,,,,
1989,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16193419694900513,0.41484954953193665,0.23813852667808533,1.2964048385620117,2.4154155254364014,2.4082772731781006,,,,,,,
1990,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1655333936214447,0.40556955337524414,0.2434314638376236,1.2674049139022827,2.414717197418213,2.4082772731781006,,,,,,,
1991,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1675456315279007,0.3997003734111786,0.24639062583446503,1.2490637302398682,2.414275646209717,2.4082772731781006,,,,,,,
1992,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16628767549991608,0.4157997667789459,0.24454069137573242,1.2993743419647217,2.415487051010132,2.4082772731781006,,,,,,,
1993,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16273312270641327,0.4066751301288605,0.23931342363357544,1.2708598375320435,2.4148004055023193,2.4082772731781006,,,,,,,
1994,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16197124123573303,0.42527881264686584,0.23819299042224884,1.3289963006973267,2.416200637817383,2.4082772731781006,,,,,,,
1995,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1645575314760208,0.40263888239860535,0.2419963777065277,1.2582465410232544,2.414496660232544,2.4082772731781006,,,,,,,
1996,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.16802997887134552,0.4134919345378876,0.24710290133953094,1.292162299156189,2.415313482284546,2.4082772731781006,,,,,,,
1997,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.17367245256900787,0.43998026847839355,0.2554006576538086,1.3749383687973022,2.417306900024414,2.4082772731781006,,,,,,,
1998,,,,,,,,,,,,,,,0.6800000071525574,0.3199999928474426,,0.1617327630519867,0.4261492192745209,0.23784230649471283,1.3317162990570068,2.4162659645080566,2.4082772731781006,,,,,,,
1999,49.0,2.0964958667755127,,0.6284748911857605,2.0964958667755127,0.17685098946094513,0.2785720229148865,5.9141154289245605,0.606894314289093,19.31070899963379,17.68014144897461,0.02245042659342289,0.014881210401654243,1.8524682521820068,0.6800000071525574,0.3199999928474426,0.0006111172260716558,0.1655900627374649,0.42944803833961487,0.2435147911310196,1.3420251607894897,2.4165143966674805,2.4082772731781006,0.5829764008522034,0.595038115978241,0.595038115978241,0.5884569883346558,3.231968641281128,0.1655900627374649,0.42944803833961487
2000,,,,,,,,,,,,,,,0.6666666865348816,0.3333333432674408,,0.15448585152626038,0.4496699571609497,0.23172876238822937,1.3490098714828491,2.416682481765747,2.4082772731781006,,,,,,,
2001,,,,,,,,,,,,,,,0.6666666865348816,0.3333333432674408,,0.16007579863071442,0.4423007667064667,0.24011369049549103,1.3269022703170776,2.4161500930786133,2.4082772731781006,,,,,,,
2002,,,,,,,,,,,,,,,0.6666666865348816,0.3333333432674408,,0.16378311812877655,0.4547904431819916,0.24567466974258423,1.3643712997436523,2.4170525074005127,2.4082772731781006,,,,,,,
