step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag_eps,final_spec_losses_weighted/128_spectrogram_logmag_eps,final_spec_losses_weighted/2048_spectrogram_logmag_eps,final_spec_losses_weighted/256_spectrogram_logmag_eps,final_spec_losses_weighted/512_spectrogram_logmag_eps,final_spec_losses_weighted/64_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
5571,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.804609298706055,14.368722915649414,14.445127487182617,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.659646034240723,14.36727237701416,14.445127487182617,,,,,,,
5573,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.118466377258301,14.361861228942871,14.445127487182617,,,,,,,
5574,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.4986748695373535,14.355663299560547,14.445127487182617,,,,,,,
5575,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.906734466552734,14.35974407196045,14.445127487182617,,,,,,,
5576,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.221940040588379,14.362895965576172,14.445127487182617,,,,,,,
5577,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.710243225097656,14.367778778076172,14.445127487182617,,,,,,,
5578,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.436887264251709,14.365045547485352,14.445127487182617,,,,,,,
5579,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.802262783050537,14.358698844909668,14.445127487182617,,,,,,,
5580,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.887580871582031,14.359552383422852,14.445127487182617,,,,,,,
5581,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.007569789886475,14.350751876831055,14.445127487182617,,,,,,,
5582,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.74246883392334,14.348100662231445,14.445127487182617,,,,,,,
5583,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.360034942626953,14.354276657104492,14.445127487182617,,,,,,,
5584,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.462576866149902,14.355301856994629,14.445127487182617,,,,,,,
5585,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.770852088928223,14.348384857177734,14.445127487182617,,,,,,,
5586,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.882817268371582,14.359504699707031,14.445127487182617,,,,,,,
5587,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.832036972045898,14.368996620178223,14.445127487182617,,,,,,,
5588,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1177873611450195,14.361854553222656,14.445127487182617,,,,,,,
5589,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.697949409484863,14.35765552520752,14.445127487182617,,,,,,,
5590,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.342379570007324,14.364100456237793,14.445127487182617,,,,,,,
5591,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.2701239585876465,14.363377571105957,14.445127487182617,,,,,,,
5592,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.80269193649292,14.35870361328125,14.445127487182617,,,,,,,
5593,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.704695701599121,14.377723693847656,14.445127487182617,,,,,,,
5594,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.917501926422119,14.369851112365723,14.445127487182617,,,,,,,
5595,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.7792205810546875,14.368468284606934,14.445127487182617,,,,,,,
5596,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.802591800689697,14.358702659606934,14.445127487182617,,,,,,,
5597,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.550948143005371,14.366186141967773,14.445127487182617,,,,,,,
5598,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.717903137207031,14.357855796813965,14.445127487182617,,,,,,,
5599,139.0,2.5417466163635254,2.0738415718078613,2.5366568565368652,2.2153608798980713,2.3710381984710693,1.720730185508728,,0.4039730131626129,13.459376335144043,0.0,13.459376335144043,7.26472282409668,0.7843941450119019,9.701058387756348,16.555387496948242,0.9600518345832825,0.9417583346366882,0.4900260865688324,0.0,1.0,2.1390995243564248e-05,0.0,6.179553985595703,14.362471580505371,14.445127487182617,5.826045989990234,6.179553985595703,6.179553985595703,0.4714633822441101,6.179553985595703,0.0,6.179553985595703
5600,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.794490337371826,14.358621597290039,14.445127487182617,,,,,,,
5601,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.440415859222412,14.365080833435059,14.445127487182617,,,,,,,
5602,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.660415172576904,14.357280731201172,14.445127487182617,,,,,,,
5603,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.914262771606445,14.34981918334961,14.445127487182617,,,,,,,
5604,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.859241962432861,14.349268913269043,14.445127487182617,,,,,,,
5605,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.5497307777404785,14.356173515319824,14.445127487182617,,,,,,,
5606,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.499788761138916,14.355673789978027,14.445127487182617,,,,,,,
5607,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.985365867614746,14.360529899597168,14.445127487182617,,,,,,,
5608,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.039672374725342,14.36107349395752,14.445127487182617,,,,,,,
5609,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.399051189422607,14.354666709899902,14.445127487182617,,,,,,,
5610,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9259257316589355,14.359935760498047,14.445127487182617,,,,,,,
5611,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.57464599609375,14.366422653198242,14.445127487182617,,,,,,,
5612,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.877686023712158,14.359453201293945,14.445127487182617,,,,,,,
5613,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.342223167419434,14.36409854888916,14.445127487182617,,,,,,,
5614,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.398104667663574,14.354657173156738,14.445127487182617,,,,,,,
5615,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.929993152618408,14.359975814819336,14.445127487182617,,,,,,,
5616,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.098825931549072,14.361664772033691,14.445127487182617,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.126706123352051,14.361943244934082,14.445127487182617,,,,,,,
5618,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.389346122741699,14.354569435119629,14.445127487182617,,,,,,,
5619,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.278848648071289,14.36346435546875,14.445127487182617,,,,,,,
5620,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.908642768859863,14.349762916564941,14.445127487182617,,,,,,,
5621,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.664421081542969,14.347320556640625,14.445127487182617,,,,,,,
5622,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.210503101348877,14.352781295776367,14.445127487182617,,,,,,,
5623,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.688912391662598,14.347565650939941,14.445127487182617,,,,,,,
5624,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.815340042114258,14.368829727172852,14.445127487182617,,,,,,,
5625,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.720405101776123,14.367880821228027,14.445127487182617,,,,,,,
5626,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.954366207122803,14.3502197265625,14.445127487182617,,,,,,,
5627,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.303915023803711,14.363715171813965,14.445127487182617,,,,,,,
5628,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.091757774353027,14.361594200134277,14.445127487182617,,,,,,,
5629,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.79423713684082,14.35861873626709,14.445127487182617,,,,,,,
5630,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.178415775299072,14.352460861206055,14.445127487182617,,,,,,,
5631,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.662996768951416,14.357306480407715,14.445127487182617,,,,,,,
5632,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.608326435089111,14.356760025024414,14.445127487182617,,,,,,,
5633,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.847550392150879,14.359151840209961,14.445127487182617,,,,,,,
5634,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.192904472351074,14.362605094909668,14.445127487182617,,,,,,,
5635,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.269471168518066,14.353370666503906,14.445127487182617,,,,,,,
5636,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.290182113647461,14.363577842712402,14.445127487182617,,,,,,,
5637,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.620789051055908,14.356884002685547,14.445127487182617,,,,,,,
5638,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.382844924926758,14.354504585266113,14.445127487182617,,,,,,,
5639,140.0,2.5402772426605225,2.073406219482422,2.5349910259246826,2.215024948120117,2.3695435523986816,1.7174636125564575,,0.40907981991767883,13.450706481933594,0.0,13.450706481933594,7.2600789070129395,0.7848091721534729,9.722887992858887,16.484012603759766,0.9599611163139343,0.9414966106414795,0.4781166911125183,0.0,1.0,,0.0,7.3084001541137695,14.373760223388672,14.445127487182617,5.778485298156738,,,,,,
5640,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.91107702255249,14.359786987304688,14.445127487182617,,,,,,,
5641,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.177465915679932,14.36245059967041,14.445127487182617,,,,,,,
5642,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.277449607849121,14.353450775146484,14.445127487182617,,,,,,,
5643,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.513603210449219,14.355812072753906,14.445127487182617,,,,,,,
5644,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.630273818969727,14.356979370117188,14.445127487182617,,,,,,,
5645,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.058017253875732,14.36125659942627,14.445127487182617,,,,,,,
5646,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.117123603820801,14.361847877502441,14.445127487182617,,,,,,,
5647,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.280959129333496,14.363486289978027,14.445127487182617,,,,,,,
5648,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.829623222351074,14.368972778320312,14.445127487182617,,,,,,,
5649,141.0,0.7009868621826172,0.7018730044364929,0.714123010635376,0.7570194005966187,0.7323498725891113,0.7532072067260742,,,,,,,,,,,,,0.0,1.0,2.057984602288343e-05,0.0,4.359559059143066,14.344271659851074,14.445127487182617,,4.359559059143066,4.359559059143066,0.3715956509113312,4.359559059143066,0.0,4.359559059143066
5650,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.8223137855529785,14.36889934539795,14.445127487182617,,,,,,,
5651,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.6754069328308105,14.367430686950684,14.445127487182617,,,,,,,
5652,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.111095905303955,14.361786842346191,14.445127487182617,,,,,,,
5653,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.4762372970581055,14.355439186096191,14.445127487182617,,,,,,,
5654,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.132018089294434,14.351996421813965,14.445127487182617,,,,,,,
5655,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.646935939788818,14.347146034240723,14.445127487182617,,,,,,,
5656,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.999680042266846,14.360672950744629,14.445127487182617,,,,,,,
5657,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.277257442474365,14.373449325561523,14.445127487182617,,,,,,,
5658,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.349264144897461,14.364169120788574,14.445127487182617,,,,,,,
5659,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.063124179840088,14.361307144165039,14.445127487182617,,,,,,,
5660,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.81367301940918,14.3488130569458,14.445127487182617,,,,,,,
5661,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.3980255126953125,14.354656219482422,14.445127487182617,,,,,,,
5662,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.175933361053467,14.362435340881348,14.445127487182617,,,,,,,
5663,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.146651268005371,14.362142562866211,14.445127487182617,,,,,,,
5664,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.550720691680908,14.366183280944824,14.445127487182617,,,,,,,
5665,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.872354984283447,14.359399795532227,14.445127487182617,,,,,,,
5666,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.782523155212402,14.358501434326172,14.445127487182617,,,,,,,
5667,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.2898101806640625,14.343574523925781,14.445127487182617,,,,,,,
5668,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.194244384765625,14.352619171142578,14.445127487182617,,,,,,,
5669,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.555291175842285,14.356228828430176,14.445127487182617,,,,,,,
5670,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.743749618530273,14.348114013671875,14.445127487182617,,,,,,,
5671,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.115726470947266,14.35183334350586,14.445127487182617,,,,,,,
5672,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.7024335861206055,14.347701072692871,14.445127487182617,,,,,,,
5673,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.004820823669434,14.360724449157715,14.445127487182617,,,,,,,
5674,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.889657974243164,14.349573135375977,14.445127487182617,,,,,,,
5675,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.750257968902588,14.358179092407227,14.445127487182617,,,,,,,
5676,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.056992530822754,14.361246109008789,14.445127487182617,,,,,,,
5677,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.417316436767578,14.364849090576172,14.445127487182617,,,,,,,
5678,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.649115085601807,14.35716724395752,14.445127487182617,,,,,,,
5679,141.0,2.4836583137512207,2.0172533988952637,2.479449987411499,2.156566619873047,2.311683177947998,1.6751272678375244,,0.4305713176727295,13.123739242553711,0.0,13.123739242553711,7.084355354309082,0.7877650856971741,9.579472541809082,15.65044116973877,0.9597983360290527,0.9411925673484802,0.49149808287620544,0.0,1.0,,0.0,5.553547382354736,14.35621166229248,14.445127487182617,5.747646331787109,,,,,,
5680,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.384391784667969,14.354519844055176,14.445127487182617,,,,,,,
5681,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.6490607261657715,14.35716724395752,14.445127487182617,,,,,,,
5682,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.047708034515381,14.361153602600098,14.445127487182617,,,,,,,
5683,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.8586249351501465,14.3692626953125,14.445127487182617,,,,,,,
5684,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.21034574508667,14.352779388427734,14.445127487182617,,,,,,,
5685,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.961613178253174,14.360292434692383,14.445127487182617,,,,,,,
5686,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.754174709320068,14.3582181930542,14.445127487182617,,,,,,,
5687,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.056849956512451,14.361245155334473,14.445127487182617,,,,,,,
5688,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.923373222351074,14.349909782409668,14.445127487182617,,,,,,,
5689,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.155152320861816,14.362227439880371,14.445127487182617,,,,,,,
5690,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.046453475952148,14.361141204833984,14.445127487182617,,,,,,,
5691,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.094429969787598,14.341620445251465,14.445127487182617,,,,,,,
5692,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9679412841796875,14.360355377197266,14.445127487182617,,,,,,,
5693,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.571357250213623,14.356389999389648,14.445127487182617,,,,,,,
5694,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.366551399230957,14.37434196472168,14.445127487182617,,,,,,,
5695,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.257924556732178,14.353255271911621,14.445127487182617,,,,,,,
5696,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.928715229034424,14.359963417053223,14.445127487182617,,,,,,,
5697,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.438579082489014,14.355062484741211,14.445127487182617,,,,,,,
5698,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.104837417602539,14.361724853515625,14.445127487182617,,,,,,,
5699,142.0,1.027647614479065,1.0217182636260986,1.0461952686309814,1.095423936843872,1.0633822679519653,1.0762991905212402,,,,,,,,,,,,,0.0,1.0,1.9782042727456428e-05,0.0,6.3306660652160645,14.363983154296875,14.445127487182617,,6.3306660652160645,6.3306660652160645,0.4799090027809143,6.3306660652160645,0.0,6.3306660652160645
5700,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.1191558837890625,14.361867904663086,14.445127487182617,,,,,,,
5701,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.662059307098389,14.35729694366455,14.445127487182617,,,,,,,
5702,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.623264312744141,14.356908798217773,14.445127487182617,,,,,,,
5703,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.778295040130615,14.348459243774414,14.445127487182617,,,,,,,
5704,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.627357482910156,14.356949806213379,14.445127487182617,,,,,,,
5705,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.44840669631958,14.36515998840332,14.445127487182617,,,,,,,
5706,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.637482643127441,14.367051124572754,14.445127487182617,,,,,,,
5707,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.341937065124512,14.364095687866211,14.445127487182617,,,,,,,
5708,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.173832416534424,14.362414360046387,14.445127487182617,,,,,,,
5709,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.938251972198486,14.350058555603027,14.445127487182617,,,,,,,
5710,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.823864459991455,14.348915100097656,14.445127487182617,,,,,,,
5711,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.637644290924072,14.347052574157715,14.445127487182617,,,,,,,
5712,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.274232387542725,14.353418350219727,14.445127487182617,,,,,,,
5713,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.217995643615723,14.362855911254883,14.445127487182617,,,,,,,
5714,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.630642890930176,14.366982460021973,14.445127487182617,,,,,,,
5715,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.8347272872924805,14.359024047851562,14.445127487182617,,,,,,,
5716,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.09298038482666,14.36160659790039,14.445127487182617,,,,,,,
5717,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.810241222381592,14.358778953552246,14.445127487182617,,,,,,,
5718,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.842153549194336,14.359097480773926,14.445127487182617,,,,,,,
5719,142.0,2.5017824172973633,2.036289691925049,2.4976372718811035,2.1756269931793213,2.330009698867798,1.6899504661560059,,0.43473172187805176,13.231297492980957,0.0,13.231297492980957,7.131664752960205,0.7927210927009583,9.635346412658691,15.757895469665527,0.9596894979476929,0.9408633708953857,0.4838355779647827,0.0,1.0,,0.0,6.5482892990112305,14.366159439086914,14.445127487182617,5.737978935241699,,,,,,
5720,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.894516944885254,14.359621047973633,14.445127487182617,,,,,,,
5721,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.648575782775879,14.357162475585938,14.445127487182617,,,,,,,
5722,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.559279918670654,14.356268882751465,14.445127487182617,,,,,,,
5723,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.3891706466674805,14.354568481445312,14.445127487182617,,,,,,,
5724,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.468122482299805,14.365357398986816,14.445127487182617,,,,,,,
5725,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.474745273590088,14.355423927307129,14.445127487182617,,,,,,,
5726,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,7.550240516662598,14.376178741455078,14.445127487182617,,,,,,,
5727,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.976309776306152,14.36043930053711,14.445127487182617,,,,,,,
5728,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.51141357421875,14.365790367126465,14.445127487182617,,,,,,,
5729,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.141223907470703,14.352088928222656,14.445127487182617,,,,,,,
5730,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.733455181121826,14.348011016845703,14.445127487182617,,,,,,,
5731,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.923005104064941,14.359906196594238,14.445127487182617,,,,,,,
5732,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.15808629989624,14.36225700378418,14.445127487182617,,,,,,,
5733,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.456094741821289,14.355237007141113,14.445127487182617,,,,,,,
5734,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.578482627868652,14.356461524963379,14.445127487182617,,,,,,,
5735,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.644692420959473,14.357123374938965,14.445127487182617,,,,,,,
5736,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.648138046264648,14.357157707214355,14.445127487182617,,,,,,,
5737,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.37307596206665,14.364407539367676,14.445127487182617,,,,,,,
5738,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.96941614151001,14.350370407104492,14.445127487182617,,,,,,,
5739,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.590147018432617,14.366578102111816,14.445127487182617,,,,,,,
5740,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.363539695739746,14.3543119430542,14.445127487182617,,,,,,,
5741,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.116461753845215,14.361841201782227,14.445127487182617,,,,,,,
5742,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.302552223205566,14.3537015914917,14.445127487182617,,,,,,,
5743,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9391188621521,14.360067367553711,14.445127487182617,,,,,,,
5744,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.950701713562012,14.350183486938477,14.445127487182617,,,,,,,
5745,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.532754898071289,14.36600399017334,14.445127487182617,,,,,,,
5746,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.213019371032715,14.36280632019043,14.445127487182617,,,,,,,
5747,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.7480597496032715,14.35815715789795,14.445127487182617,,,,,,,
5748,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.776708126068115,14.358443260192871,14.445127487182617,,,,,,,
5749,143.0,0.8570759296417236,0.8437705039978027,0.8754729628562927,0.9086347222328186,0.8835103511810303,0.8765430450439453,,,,,,,,,,,,,0.0,1.0,1.8997930965269916e-05,0.0,5.245007514953613,14.353126525878906,14.445127487182617,,5.245007514953613,5.245007514953613,0.3950243890285492,5.245007514953613,0.0,5.245007514953613
5750,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.095101833343506,14.34162712097168,14.445127487182617,,,,,,,
5751,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.083370685577393,14.351510047912598,14.445127487182617,,,,,,,
5752,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,4.763314247131348,14.348309516906738,14.445127487182617,,,,,,,
5753,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.593565940856934,14.366612434387207,14.445127487182617,,,,,,,
5754,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.9507036209106445,14.360183715820312,14.445127487182617,,,,,,,
5755,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.944515705108643,14.360121726989746,14.445127487182617,,,,,,,
5756,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,5.808454990386963,14.358760833740234,14.445127487182617,,,,,,,
5757,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.081579208374023,14.361492156982422,14.445127487182617,,,,,,,
5758,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,6.611181259155273,14.366787910461426,14.445127487182617,,,,,,,
