step,epoch,final_spec_losses_weighted/1024_spectrogram_logmag,final_spec_losses_weighted/1024_spectrogram_mag,final_spec_losses_weighted/128_spectrogram_logmag,final_spec_losses_weighted/128_spectrogram_mag,final_spec_losses_weighted/2048_spectrogram_logmag,final_spec_losses_weighted/2048_spectrogram_mag,final_spec_losses_weighted/256_spectrogram_logmag,final_spec_losses_weighted/256_spectrogram_mag,final_spec_losses_weighted/512_spectrogram_logmag,final_spec_losses_weighted/512_spectrogram_mag,final_spec_losses_weighted/64_spectrogram_logmag,final_spec_losses_weighted/64_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
1826,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007454205304384232,0.6818702816963196,0.01016482524573803,2.557013511657715,60.838077545166016,59.90534210205078,,,,,,,
1827,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007503366097807884,0.7735497951507568,0.010231862775981426,2.9008116722106934,61.044029235839844,59.90534210205078,,,,,,,
1828,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007847069762647152,0.7290166020393372,0.010700549930334091,2.733812093734741,60.94398880004883,59.90534210205078,,,,,,,
1829,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.008033494465053082,0.9007295370101929,0.010954764671623707,3.3777356147766113,61.329734802246094,59.90534210205078,,,,,,,
1830,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007371240295469761,0.677894651889801,0.010051690973341465,2.542104721069336,60.82914733886719,59.90534210205078,,,,,,,
1831,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007728161755949259,0.7419703602790833,0.010538402013480663,2.782388687133789,60.973087310791016,59.90534210205078,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007404415402561426,0.7530656456947327,0.010096929967403412,2.823996067047119,60.99801254272461,59.90534210205078,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007711851038038731,0.743929386138916,0.010516160167753696,2.7897350788116455,60.97748947143555,59.90534210205078,,,,,,,
1834,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007116628810763359,0.6062260270118713,0.009704493917524815,2.2733473777770996,60.66814422607422,59.90534210205078,,,,,,,
1835,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.006864173337817192,0.6190770864486694,0.00936023611575365,2.3215389251708984,60.69701385498047,59.90534210205078,,,,,,,
1836,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007653187029063702,0.7683219313621521,0.0104361642152071,2.88120698928833,61.03228759765625,59.90534210205078,,,,,,,
1837,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.007158001884818077,0.6503877639770508,0.009760911576449871,2.4389538764953613,60.76735305786133,59.90534210205078,,,,,,,
1838,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333492279053,0.2666666805744171,,0.00704969372600317,0.6855456233024597,0.00961321871727705,2.570796012878418,60.84633255004883,59.90534210205078,,,,,,,
1839,45.0,0.5088639855384827,39.29963684082031,0.5121833086013794,4.837288856506348,0.5088979601860046,78.73185729980469,0.548245906829834,9.740692138671875,0.5212305188179016,19.58517074584961,0.38362449407577515,2.619713306427002,,0.6225212216377258,157.7974090576172,0.007491464726626873,0.7024299502372742,10.380463600158691,1.2381305694580078,22.301095962524414,31.190431594848633,0.007331011816859245,0.06690368056297302,1.0275673866271973,0.7333333492279053,0.2666666805744171,,0.007935268804430962,0.7263873815536499,0.010820820927619934,2.723952531814575,60.93808364868164,59.90534210205078,0.7176294922828674,,,,,,
1840,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007112489081919193,0.7603114247322083,0.009878456592559814,2.715397834777832,60.93295669555664,59.90534210205078,,,,,,,
1841,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007582409307360649,0.738898754119873,0.010531123727560043,2.6389241218566895,60.88714599609375,59.90534210205078,,,,,,,
1842,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.00795280747115612,0.8884711265563965,0.011045564897358418,3.1731112003326416,61.2071533203125,59.90534210205078,,,,,,,
1843,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.00614235270768404,0.5605942606925964,0.00853104516863823,2.002122402191162,60.50566864013672,59.90534210205078,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.00795257929712534,0.9210289120674133,0.011045249179005623,3.28938889503479,61.27680969238281,59.90534210205078,,,,,,,
1845,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007356820162385702,0.7123316526412964,0.01021780539304018,2.544041633605957,60.83030700683594,59.90534210205078,,,,,,,
1846,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007283708080649376,0.7393893003463745,0.01011626049876213,2.6406760215759277,60.8881950378418,59.90534210205078,,,,,,,
1847,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.0074349138885736465,0.8337965607643127,0.010326269082725048,2.9778449535369873,61.090179443359375,59.90534210205078,,,,,,,
1848,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006946553010493517,0.676972508430481,0.009647989645600319,2.4177589416503906,60.75465774536133,59.90534210205078,,,,,,,
1849,46.0,0.48317500948905945,37.34210205078125,0.49455565214157104,4.600640296936035,0.4847531318664551,74.80379486083984,0.5230884552001953,9.26523494720459,0.4927302598953247,18.619674682617188,0.3772871196269989,2.463655471801758,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,0.0006298236548900604,0.007251587230712175,0.7008756995201111,0.0100716482847929,2.5031275749206543,60.8057975769043,59.90534210205078,,0.7081272602081299,0.7081272602081299,0.6124145984649658,149.95071411132812,0.007251587230712175,0.7008756995201111
1850,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.0069260806776583195,0.6605418920516968,0.009619556367397308,2.3590781688690186,60.719505310058594,59.90534210205078,,,,,,,
1851,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006767573766410351,0.6462407112121582,0.009399407543241978,2.308002471923828,60.688907623291016,59.90534210205078,,,,,,,
1852,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006824398413300514,0.6624337434768677,0.009478330612182617,2.3658347129821777,60.72355270385742,59.90534210205078,,,,,,,
1853,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007574570830911398,0.8104478716850281,0.010520236566662788,2.894456624984741,61.04022216796875,59.90534210205078,,,,,,,
1854,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007566086016595364,0.8396928906440735,0.010508452542126179,2.998903274536133,61.1027946472168,59.90534210205078,,,,,,,
1855,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006802164018154144,0.6432848572731018,0.009447449818253517,2.2974460124969482,60.68258285522461,59.90534210205078,,,,,,,
1856,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007317675277590752,0.6870955228805542,0.010163437575101852,2.4539124965667725,60.77631378173828,59.90534210205078,,,,,,,
1857,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006814632564783096,0.605843186378479,0.009464766830205917,2.1637256145477295,60.60247802734375,59.90534210205078,,,,,,,
1858,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.00765832606703043,0.7747432589530945,0.010636563412845135,2.766940116882324,60.96383285522461,59.90534210205078,,,,,,,
1859,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007278947625309229,0.7257413268089294,0.010109649039804935,2.591933250427246,60.8589973449707,59.90534210205078,,,,,,,
1860,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007852895185351372,0.8969065546989441,0.010906797833740711,3.203237771987915,61.22520065307617,59.90534210205078,,,,,,,
1861,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.005997948814183474,0.5691719651222229,0.008330483920872211,2.032757043838501,60.52402114868164,59.90534210205078,,,,,,,
1862,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007940290495753288,0.8686991333961487,0.011028180830180645,3.102496862411499,61.164852142333984,59.90534210205078,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007163175847381353,0.7426779270172119,0.009948855265974998,2.652421236038208,60.895233154296875,59.90534210205078,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007321440614759922,0.7666651606559753,0.010168666951358318,2.7380897998809814,60.94655227661133,59.90534210205078,,,,,,,
1865,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007214348763227463,0.7524500489234924,0.010019928216934204,2.687321662902832,60.9161376953125,59.90534210205078,,,,,,,
1866,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006753812078386545,0.707587718963623,0.009380294010043144,2.5270988941192627,60.82015609741211,59.90534210205078,,,,,,,
1867,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007688586134463549,0.832672655582428,0.010678591206669807,2.9738309383392334,61.087772369384766,59.90534210205078,,,,,,,
1868,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007280324120074511,0.7796159386634827,0.010111561045050621,2.7843425273895264,60.97425842285156,59.90534210205078,,,,,,,
1869,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006699204910546541,0.6140912771224976,0.009304450824856758,2.193183183670044,60.62012481689453,59.90534210205078,,,,,,,
1870,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007722094655036926,0.8424673080444336,0.010725131258368492,3.0088117122650146,61.10873031616211,59.90534210205078,,,,,,,
1871,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007241829298436642,0.7860140800476074,0.010058095678687096,2.8071930408477783,60.98794937133789,59.90534210205078,,,,,,,
1872,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.006861878093332052,0.6426470279693604,0.009530385956168175,2.295167922973633,60.681217193603516,59.90534210205078,,,,,,,
1873,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007469190750271082,0.8152135610580444,0.010373875498771667,2.9114770889282227,61.050418853759766,59.90534210205078,,,,,,,
1874,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007733624428510666,0.7796401381492615,0.01074114441871643,2.7844290733337402,60.97431182861328,59.90534210205078,,,,,,,
1875,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007005798164755106,0.7594245076179504,0.00973027478903532,2.7122304439544678,60.931060791015625,59.90534210205078,,,,,,,
1876,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007158066611737013,0.7467037439346313,0.009941758587956429,2.6667990684509277,60.90384292602539,59.90534210205078,,,,,,,
1877,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007040189579129219,0.7030289769172668,0.009778040461242199,2.510817766189575,60.810401916503906,59.90534210205078,,,,,,,
1878,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200000286102295,0.2800000011920929,,0.007590393535792828,0.7638078331947327,0.01054221298545599,2.7278850078582764,60.94043731689453,59.90534210205078,,,,,,,
1879,46.0,0.5060144662857056,39.28440475463867,0.5132128596305847,4.838533401489258,0.5057966709136963,78.69454956054688,0.5491120219230652,9.741891860961914,0.5201550722122192,19.581336975097656,0.3843066692352295,2.620476484298706,,0.6087084412574768,157.73977661132812,0.007191641256213188,0.7372821569442749,10.319245338439941,1.2383452653884888,22.305065155029297,31.10434341430664,0.010152834467589855,0.13145774602890015,1.0120744705200195,0.7200000286102295,0.2800000011920929,,0.007229761220514774,0.7643523812294006,0.010041334666311741,2.729830026626587,60.94160461425781,59.90534210205078,0.7526426315307617,,,,,,
1880,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006605729926377535,0.7387818694114685,0.009347731247544289,2.5185747146606445,60.8150520324707,59.90534210205078,,,,,,,
1881,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0065981377847492695,0.6729655265808105,0.009336987510323524,2.2942006587982178,60.68063735961914,59.90534210205078,,,,,,,
1882,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007663811556994915,0.83145672082901,0.010845016688108444,2.8345117568969727,61.00431442260742,59.90534210205078,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006507290061563253,0.6591227650642395,0.009208429604768753,2.247009515762329,60.652366638183594,59.90534210205078,,,,,,,
1884,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006611315533518791,0.7284299731254578,0.00935563538223505,2.4832839965820312,60.79391098022461,59.90534210205078,,,,,,,
1885,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006965795531868935,0.7584671974182129,0.009857257828116417,2.585683822631836,60.85525131225586,59.90534210205078,,,,,,,
1886,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006714244373142719,0.714655876159668,0.009501289576292038,2.4363269805908203,60.76578140258789,59.90534210205078,,,,,,,
1887,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006220183335244656,0.5672031044960022,0.008802146650850773,1.9336470365524292,60.46464920043945,59.90534210205078,,,,,,,
1888,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007508847396820784,0.8293164968490601,0.010625727474689484,2.8272154331207275,60.999942779541016,59.90534210205078,,,,,,,
1889,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007260537706315517,0.7566791772842407,0.010274345986545086,2.5795881748199463,60.851600646972656,59.90534210205078,,,,,,,
1890,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006324850022792816,0.6363165974617004,0.008950259536504745,2.1692612171173096,60.60579299926758,59.90534210205078,,,,,,,
1891,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006866096518933773,0.833188533782959,0.009716174565255642,2.8404154777526855,61.007850646972656,59.90534210205078,,,,,,,
1892,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007031931076198816,0.8312072157859802,0.009950846433639526,2.8336610794067383,61.00380325317383,59.90534210205078,,,,,,,
1893,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006727746222168207,0.7025415301322937,0.009520395658910275,2.3950281143188477,60.74103927612305,59.90534210205078,,,,,,,
1894,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0065976521000266075,0.7640044093132019,0.009336300194263458,2.604560613632202,60.86656188964844,59.90534210205078,,,,,,,
1895,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006957999896258116,0.8250266909599304,0.009846226312220097,2.812591075897217,60.991180419921875,59.90534210205078,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006666670087724924,0.7483574748039246,0.009433967061340809,2.5512187480926514,60.8346061706543,59.90534210205078,,,,,,,
1897,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006547186989337206,0.7017688751220703,0.009264887310564518,2.3923940658569336,60.73945999145508,59.90534210205078,,,,,,,
1898,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0073792277835309505,0.9057740569114685,0.010442303493618965,3.0878663063049316,61.15608596801758,59.90534210205078,,,,,,,
1899,47.0,0.5222890973091125,42.34786605834961,0.5572149157524109,5.222012042999268,0.5168145298957825,84.81842803955078,0.5868844985961914,10.512998580932617,0.5428569316864014,21.117708206176758,0.42146947979927063,2.8123159408569336,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,0.0006235254113562405,0.007201324682682753,0.8323208093643188,0.010190553963184357,2.8374574184417725,61.00607681274414,59.90534210205078,,0.839522123336792,0.839522123336792,0.6216857433319092,169.97885131835938,0.007201324682682753,0.8323208093643188
1900,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.00696083577349782,0.7665263414382935,0.009850239381194115,2.6131579875946045,60.87171173095703,59.90534210205078,,,,,,,
1901,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006741296965628862,0.7090737223625183,0.009539571590721607,2.417296886444092,60.75437927246094,59.90534210205078,,,,,,,
1902,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006635743658989668,0.7268795967102051,0.009390203282237053,2.477998733520508,60.79074478149414,59.90534210205078,,,,,,,
1903,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006762311793863773,0.8636706471443176,0.009569309651851654,2.9443318843841553,61.07010269165039,59.90534210205078,,,,,,,
1904,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006322275381535292,0.6494864821434021,0.00894661620259285,2.214158535003662,60.6326904296875,59.90534210205078,,,,,,,
1905,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006519117392599583,0.6928213238716125,0.009225166402757168,2.361891031265259,60.721187591552734,59.90534210205078,,,,,,,
1906,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006666155997663736,0.7389325499534607,0.009433239698410034,2.5190882682800293,60.81535720825195,59.90534210205078,,,,,,,
1907,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007068746257573366,0.8240721225738525,0.010002942755818367,2.8093369007110596,60.98923110961914,59.90534210205078,,,,,,,
1908,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.007374991197139025,0.8843667507171631,0.010436308570206165,3.0148868560791016,61.112369537353516,59.90534210205078,,,,,,,
1909,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0065209465101361275,0.7301465272903442,0.009227754548192024,2.489135980606079,60.79741668701172,59.90534210205078,,,,,,,
1910,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0066054402850568295,0.724333643913269,0.009347321465611458,2.4693193435668945,60.785545349121094,59.90534210205078,,,,,,,
1911,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0073724607937037945,0.8562585711479187,0.010432727634906769,2.9190633296966553,61.05496597290039,59.90534210205078,,,,,,,
1912,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006418769713491201,0.6987600326538086,0.009083164855837822,2.382136583328247,60.73331832885742,59.90534210205078,,,,,,,
1913,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006549421697854996,0.7632972002029419,0.009268050082027912,2.602149724960327,60.865116119384766,59.90534210205078,,,,,,,
1914,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006847352720797062,0.7644131779670715,0.009689650498330593,2.605954170227051,60.867393493652344,59.90534210205078,,,,,,,
1915,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006383126601576805,0.6958813071250916,0.009032726287841797,2.3723227977752686,60.72743606567383,59.90534210205078,,,,,,,
1916,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.0068525769747793674,0.7546536922454834,0.00969704333692789,2.572683095932007,60.84746551513672,59.90534210205078,,,,,,,
1917,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006726369261741638,0.7786610722541809,0.009518447332084179,2.654526472091675,60.89649200439453,59.90534210205078,,,,,,,
1918,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066666483879089,0.2933333218097687,,0.006569703575223684,0.686276376247406,0.009296750649809837,2.339578628540039,60.707820892333984,59.90534210205078,,,,,,,
1919,47.0,0.5033102035522461,39.27054214477539,0.5136098861694336,4.839012145996094,0.5034601092338562,78.67130279541016,0.5492568016052246,9.742006301879883,0.518388032913208,19.577016830444336,0.38460302352905273,2.6208105087280273,,0.594576895236969,157.69329833984375,0.006855334620922804,0.7721632719039917,10.298946380615234,1.2415133714675903,21.5677490234375,31.1533260345459,0.014507567510008812,0.21170715987682343,1.0002506971359253,0.7066666483879089,0.2933333218097687,,0.007354861591011286,0.9716470241546631,0.010407823137938976,3.3124332427978516,61.29061508178711,59.90534210205078,0.787632405757904,,,,,,
1920,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006590152624994516,0.7687937617301941,0.009505027905106544,2.5069360733032227,60.80807876586914,59.90534210205078,,,,,,,
1921,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006599800195544958,0.7358465790748596,0.009518942795693874,2.3994996547698975,60.743717193603516,59.90534210205078,,,,,,,
1922,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0068692397326231,0.8270239233970642,0.009907557629048824,2.69681715965271,60.92182540893555,59.90534210205078,,,,,,,
1923,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0063639115542173386,0.7158533334732056,0.00917871855199337,2.3343043327331543,60.70466232299805,59.90534210205078,,,,,,,
1924,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006700354628264904,0.8472775220870972,0.00966397300362587,2.762861490249634,60.96139144897461,59.90534210205078,,,,,,,
1925,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0070633129216730595,0.8963988423347473,0.010187470354139805,2.923039674758911,61.05734634399414,59.90534210205078,,,,,,,
1926,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006320352666079998,0.7730765342712402,0.009115893393754959,2.520901679992676,60.816444396972656,59.90534210205078,,,,,,,
1927,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.007109916768968105,0.8620980978012085,0.010254687629640102,2.8111894130706787,60.99034118652344,59.90534210205078,,,,,,,
1928,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006992539390921593,0.9092527627944946,0.01008539367467165,2.9649546146392822,61.082454681396484,59.90534210205078,,,,,,,
1929,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0063713048584759235,0.6996269226074219,0.009189382195472717,2.2813920974731445,60.67296600341797,59.90534210205078,,,,,,,
1930,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006938241887837648,0.8353179097175598,0.010007079690694809,2.723862648010254,60.93803024291992,59.90534210205078,,,,,,,
1931,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.005899994634091854,0.6454524397850037,0.00850960798561573,2.104736089706421,60.567138671875,59.90534210205078,,,,,,,
1932,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0070500425063073635,0.8537508249282837,0.010168330743908882,2.7839701175689697,60.974037170410156,59.90534210205078,,,,,,,
1933,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0073037235997617245,0.9746173024177551,0.010534216649830341,3.1780998706817627,61.210140228271484,59.90534210205078,,,,,,,
1934,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006212695501744747,0.7073100209236145,0.008960618637502193,2.306445598602295,60.68797302246094,59.90534210205078,,,,,,,
1935,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006107714027166367,0.7455204129219055,0.008809203281998634,2.431044816970825,60.76261520385742,59.90534210205078,,,,,,,
1936,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.005970559548586607,0.74178546667099,0.008611383847892284,2.41886568069458,60.75531768798828,59.90534210205078,,,,,,,
1937,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.006292679347097874,0.7141805291175842,0.009075979702174664,2.3288495540618896,60.701393127441406,59.90534210205078,,,,,,,
1938,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.00709105608984828,0.9338869452476501,0.010227484628558159,3.045283555984497,61.130577087402344,59.90534210205078,,,,,,,
1939,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.00650765560567379,0.7932711839675903,0.009386042132973671,2.5867538452148438,60.855892181396484,59.90534210205078,,,,,,,
1940,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.005780801177024841,0.6409010887145996,0.008337694220244884,2.0898947715759277,60.55824661254883,59.90534210205078,,,,,,,
1941,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0066446163691580296,0.7992874383926392,0.009583581238985062,2.606372117996216,60.867645263671875,59.90534210205078,,,,,,,
1942,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933333277702332,0.30666667222976685,,0.0063887895084917545,0.7216011881828308,0.009214600548148155,2.3530473709106445,60.71588897705078,59.90534210205078,,,,,,,
