loss,input_len,n_fft,n_targets,monotonicity,autocorr_length,entropy,metamodel_r2,metamodel_slope,skewness,kurtosis,fdc_7d_global,fdc_6d_global,fdc_7d_q0,fdc_6d_q0,fdc_7d_q1,fdc_6d_q1,fdc_7d_q2,fdc_6d_q2,fdc_7d_q3,fdc_6d_q3,fdc_7d_q4,fdc_6d_q4
l1_stft,16384,2048,20,0.6439393939393939,23.75,1.1257890776033057,0.08022657701270139,0.19202465823340553,1.2069382071495056,1.1904394626617432,0.06736842105263158,0.17187969924812027,0.18646616541353384,0.1383458646616541,0.05338345864661654,0.14736842105263157,-0.06917293233082705,0.137593984962406,-0.021804511278195486,0.1706766917293233,0.18796992481203006,0.26541353383458643
l1_stft,16384,4096,20,0.6414141414141414,27.75,1.1392835150038418,0.09648404432609796,0.2754911401365822,1.280402421951294,1.2217390537261963,0.08766917293233081,0.1657142857142857,0.2150375939849624,0.14887218045112782,0.03458646616541353,0.12706766917293233,-0.02706766917293233,0.14887218045112782,0.025563909774436087,0.13684210526315788,0.1902255639097744,0.26691729323308266
l1_cqt,4096,512,20,0.5934343434343434,13.0,1.110914640501982,0.035997968180549386,0.018285697780792476,0.6479507982730865,0.1255810260772705,0.07353383458646615,0.055338345864661645,0.019548872180451125,0.16992481203007517,0.022556390977443608,-0.10451127819548872,0.03984962406015037,0.051127819548872175,0.08721804511278194,0.059398496240601506,0.19849624060150373,0.10075187969924812
l1_cqt,4096,1024,20,0.5909090909090909,13.0,1.1039458873799974,0.03588606016522074,0.01840846772649515,0.6473394334316254,0.12171196937561035,0.07203007518796992,0.04887218045112781,0.009022556390977442,0.13684210526315788,0.03157894736842105,-0.10751879699248121,0.03984962406015037,0.051127819548872175,0.08120300751879699,0.06390977443609022,0.19849624060150373,0.09999999999999998
l1_cqt,4096,2048,20,0.5883838383838383,13.0,1.1067671678296027,0.03542650545658453,0.01842608887478481,0.6583973169326782,0.10622799396514893,0.0732330827067669,0.04917293233082705,0.012030075187969922,0.14661654135338342,0.03233082706766917,-0.12481203007518797,0.045112781954887216,0.03984962406015037,0.0781954887218045,0.07969924812030074,0.19849624060150373,0.1045112781954887
l1_cqt,4096,4096,20,0.595959595959596,14.5,1.0994417064805684,0.03485423941043404,0.018570341062196356,0.6258987188339233,0.10900282859802246,0.06721804511278195,0.03654135338345864,-0.003007518796992481,0.1300751879699248,0.027819548872180445,-0.13082706766917293,0.021804511278195486,0.0075187969924812035,0.07218045112781954,0.0744360902255639,0.21729323308270676,0.10150375939849622
l1_cqt,8192,512,20,0.5934343434343434,14.75,1.0964941127504089,0.042418051421424526,0.0260549603450182,0.6414096355438232,0.20038127899169922,0.03473684210526316,0.0944360902255639,0.09699248120300752,0.08796992481203006,0.00827067669172932,0.044360902255639094,-0.09398496240601503,0.10601503759398495,0.007518796992481203,0.09172932330827066,0.1548872180451128,0.14210526315789473
l1_cqt,8192,1024,20,0.5909090909090908,14.75,1.0945633555352599,0.04204271688318204,0.026107856764348913,0.6457695066928864,0.19797050952911377,0.03142857142857143,0.09323308270676692,0.08345864661654134,0.08796992481203006,-0.0030075187969924796,0.0481203007518797,-0.09022556390977443,0.10526315789473684,0.012030075187969924,0.08721804511278194,0.1548872180451128,0.13759398496240602
l1_cqt,8192,2048,20,0.5909090909090908,15.0,1.0940701708132763,0.040773266889763085,0.02622754967872455,0.6672699451446533,0.18962597846984863,0.03172932330827068,0.09413533834586466,0.08120300751879699,0.08571428571428572,0.0,0.04360902255639097,-0.09022556390977443,0.10526315789473684,0.012030075187969924,0.08947368421052632,0.1556390977443609,0.14661654135338345
l1_cqt,8192,4096,20,0.5934343434343434,15.25,1.099288493634438,0.0372937862855028,0.02683363705096222,0.6492551267147064,0.11073458194732666,0.03398496240601503,0.09428571428571428,0.08796992481203006,0.09172932330827067,0.0015037593984962398,0.03157894736842105,-0.08345864661654136,0.11503759398496241,-0.003759398496240601,0.10150375939849623,0.1676691729323308,0.13157894736842105
