step,epoch,epoch,lr-Adam,lw/log_mag_w,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/AMP_1,train/param_grad/BFRQ_0,train/param_grad/CUTOFF_0,train/param_grad/MULT_0,train/param_grad/M_OSC_0,train/param_grad/M_OSC_1,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/param,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_f0_mult,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
44749,178,178,0.000167134,0.56996,1.43347,0,0.856654,0.0394356,4.2922e-05,2.40974e-05,0.321737,2.89469e-05,0.118253,0.00205213,0.0019126,0.00404086,0,0.203847,0.243282,0,6.10249,13.6956,1.27475,0.0534496,0.0545027,0.0308664,0.00470176,0.0437585,0.101955,0.0849132,0,0.279537,0,6.39286,16.9763,2.48535,0,0,0.422735,0
44799,179,,0.000165463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44849,179,,0.000165463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44899,179,,0.000165463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44949,179,,0.000165463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44999,179,179,0.000165463,0.58996,1.3668,0,0.86332,0.0363537,4.23751e-05,2.42664e-05,0.315551,2.83708e-05,0.117114,0.0019539,0.00182061,0.00386047,0,0.211765,0.248118,0,6.06345,13.822,1.30491,0.0545866,0.0528518,0.0311268,0.00444035,0.0518007,0.102067,0.0852322,0,0.284364,0,6.33643,16.9497,2.47373,0,0,0.422649,0
45049,180,,0.000163808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45099,180,,0.000163808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45149,180,,0.000163808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45199,180,,0.000163808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45249,180,180,0.000163808,0.60996,1.30013,0,0.869987,0.0352425,4.37156e-05,2.47012e-05,0.322692,2.85897e-05,0.127675,0.00187922,0.00173311,0.00374906,0,0.210777,0.246019,0,6.09169,13.2471,1.26264,0.0537904,0.0557792,0.0308903,0.00431523,0.0459314,0.101315,0.0845113,0,0.269385,0,6.4347,16.9268,2.4771,0,0,0.419047,0
45299,181,,0.00016217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45349,181,,0.00016217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45399,181,,0.00016217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45449,181,,0.00016217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45499,181,181,0.00016217,0.62996,1.23347,0,0.876653,0.0328074,4.34803e-05,2.47845e-05,0.332099,2.86434e-05,0.122766,0.00179935,0.00165555,0.0035354,0,0.213294,0.246102,0,6.06621,13.3487,1.24196,0.0526375,0.0530807,0.0308427,0.00447582,0.0419143,0.100857,0.0846546,0,0.271555,0,6.25142,16.8912,2.45392,0,0,0.420996,0
45549,182,,0.000160548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45599,182,,0.000160548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45649,182,,0.000160548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45699,182,,0.000160548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45749,182,182,0.000160548,0.64996,1.1668,0,0.88332,0.0303327,4.44205e-05,2.54226e-05,0.342022,2.85505e-05,0.1233,0.00171354,0.00156585,0.00336399,0,0.213127,0.243459,0,6.16715,13.448,1.24693,0.0527011,0.0528592,0.0319082,0.00458954,0.0420063,0.100418,0.0844255,0,0.27305,0,6.38835,16.873,2.47512,0,0,0.42104,0
45799,183,,0.000158943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45849,183,,0.000158943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45899,183,,0.000158943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45949,183,,0.000158943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45999,183,183,0.000158943,0.66996,1.10013,0,0.889987,0.0282659,4.51024e-05,2.51858e-05,0.35423,2.87371e-05,0.121607,0.0016354,0.00147754,0.0032176,0,0.210493,0.238759,0,6.03199,13.2852,1.25488,0.0529905,0.0520908,0.0324108,0.00427043,0.043501,0.100741,0.0849288,0,0.269581,0,6.32658,16.797,2.45167,0,0,0.420884,0
46049,184,,0.000157353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46099,184,,0.000157353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46149,184,,0.000157353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46199,184,,0.000157353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46249,184,184,0.000157353,0.68996,1.03347,0,0.896653,0.0268701,4.55823e-05,2.58918e-05,0.356913,2.91081e-05,0.135979,0.00154964,0.00139784,0.00304876,0,0.212306,0.239176,0,6.07351,13.2712,1.24638,0.0536725,0.0548559,0.0314193,0.00429198,0.0440373,0.101249,0.0861816,0,0.270179,0,6.31284,16.8693,2.45426,0,0,0.417906,0
46299,185,,0.00015578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46349,185,,0.00015578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46399,185,,0.00015578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46449,185,,0.00015578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46499,185,185,0.00015578,0.70996,0.9668,0,0.90332,0.0273842,4.58436e-05,2.61442e-05,0.353086,2.88618e-05,0.137818,0.00146924,0.00131309,0.00290105,0,0.218556,0.24594,0,6.17242,13.6,1.29507,0.0557978,0.0565281,0.0313674,0.0045508,0.0530296,0.103576,0.0857349,0,0.278134,0,6.39969,16.9132,2.49037,0,0,0.418569,0
46549,186,,0.000154222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46599,186,,0.000154222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46649,186,,0.000154222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46699,186,,0.000154222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46749,186,186,0.000154222,0.72996,0.900133,0,0.909987,0.0253208,4.61744e-05,2.65364e-05,0.361465,2.9192e-05,0.137999,0.00138883,0.00122659,0.00273043,0,0.218485,0.243806,0,6.04223,13.4971,1.25207,0.0533368,0.053859,0.031113,0.00450677,0.0435261,0.102434,0.084582,0,0.275138,0,6.34336,16.9429,2.47891,0,0,0.42517,0
46799,187,,0.00015268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46849,187,,0.00015268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46899,187,,0.00015268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46949,187,,0.00015268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46999,187,187,0.00015268,0.74996,0.833467,0,0.916653,0.0240686,4.66182e-05,2.663e-05,0.366027,2.92137e-05,0.143197,0.001316,0.00114054,0.00260485,0,0.221554,0.245623,0,6.04558,13.1033,1.25407,0.0551944,0.0566693,0.0317266,0.00410642,0.0505331,0.102833,0.0852979,0,0.267088,0,6.44913,16.7751,2.45596,0,0,0.416703,0
47049,188,,0.000151153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47099,188,,0.000151153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47149,188,,0.000151153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47199,188,,0.000151153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47249,188,188,0.000151153,0.76996,0.7668,0,0.92332,0.023384,4.7503e-05,2.87171e-05,0.375025,2.89716e-05,0.13529,0.00123924,0.00105706,0.00242712,0,0.222199,0.245583,0,6.25419,13.6784,1.32502,0.0585585,0.0617166,0.033191,0.00430924,0.0603283,0.105007,0.0867987,0,0.284278,0,6.4274,16.8479,2.47101,0,0,0.417902,0
47299,189,,0.000149641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47349,189,,0.000149641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47399,189,,0.000149641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47449,189,,0.000149641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47499,189,189,0.000149641,0.78996,0.700133,0,0.929987,0.0214296,4.77389e-05,2.96873e-05,0.37368,2.8982e-05,0.12973,0.00115607,0.000968344,0.00226354,0,0.224879,0.246309,0,6.12706,13.2726,1.26455,0.0547632,0.0577561,0.0314315,0.004539,0.0457145,0.103725,0.0854126,0,0.268895,0,6.32506,16.8215,2.45859,0,0,0.423281,0
47549,190,,0.000148145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47599,190,,0.000148145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47649,190,,0.000148145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47699,190,,0.000148145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47749,190,190,0.000148145,0.80996,0.633467,0,0.936653,0.019436,4.79926e-05,3.01249e-05,0.376523,2.91485e-05,0.137407,0.00108083,0.00088412,0.00211474,0,0.229177,0.248613,0,6.25491,13.5531,1.28398,0.0556738,0.0594275,0.0337668,0.00464941,0.0476024,0.102825,0.085772,0,0.276815,0,6.45198,16.7308,2.43499,0,0,0.415561,0
47799,191,,0.000146664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47849,191,,0.000146664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47899,191,,0.000146664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47949,191,,0.000146664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47999,191,191,0.000146664,0.82996,0.5668,0,0.94332,0.0181196,4.73283e-05,3.10752e-05,0.383434,2.91345e-05,0.132051,0.000989494,0.000799456,0.00194281,0,0.231556,0.249676,0,6.176,12.8761,1.25332,0.0564295,0.0604112,0.0320433,0.00403305,0.0501494,0.103013,0.0889264,0,0.262163,0,6.43094,16.8026,2.44559,0,0,0.414941,0
48049,192,,0.000145197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48099,192,,0.000145197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48149,192,,0.000145197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48199,192,,0.000145197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48249,192,192,0.000145197,0.84996,0.500133,0,0.949987,0.0159587,4.77031e-05,3.14005e-05,0.389807,2.94721e-05,0.126996,0.000909861,0.000715774,0.00180961,0,0.233312,0.249271,0,6.23567,13.1019,1.26291,0.0556149,0.0590829,0.0319625,0.00436586,0.0481672,0.102966,0.0871443,0,0.264812,0,6.48246,16.8267,2.47384,0,0,0.416811,0
48299,193,,0.000143745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48349,193,,0.000143745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48399,193,,0.000143745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48449,193,,0.000143745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48499,193,193,0.000143745,0.86996,0.433467,0,0.956653,0.014701,4.84965e-05,3.13803e-05,0.386755,2.94865e-05,0.119811,0.000830094,0.000624169,0.00168643,0,0.239518,0.254219,0,6.18661,14.1667,1.30345,0.0585872,0.0615535,0.0336608,0.00581381,0.0564015,0.105402,0.0886913,0,0.290267,0,6.39836,16.7986,2.47603,0,0,0.414371,0
48549,194,,0.000142307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48599,194,,0.000142307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48649,194,,0.000142307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48699,194,,0.000142307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48749,194,194,0.000142307,0.88996,0.3668,0,0.96332,0.0152075,4.91522e-05,3.1407e-05,0.379604,3.0002e-05,0.103656,0.00076072,0.000537577,0.00149498,0,0.244992,0.260199,0,6.22368,13.4223,1.28161,0.0619284,0.0651725,0.0345187,0.00477032,0.0691926,0.108217,0.0896992,0,0.273849,0,6.33002,16.6641,2.46872,0,0,0.408636,0
48799,195,,0.000140884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48849,195,,0.000140884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48899,195,,0.000140884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48949,195,,0.000140884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48999,195,195,0.000140884,0.90996,0.300133,0,0.969986,0.0108745,5.00968e-05,3.21421e-05,0.397889,2.99447e-05,0.124349,0.000701434,0.000459044,0.00140043,0,0.240578,0.251453,0,6.22442,13.3298,1.28401,0.059176,0.0610827,0.0366904,0.00472146,0.0552215,0.106394,0.0909463,0,0.273918,0,6.4369,16.7585,2.46419,0,0,0.414531,0
49049,196,,0.000139476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49099,196,,0.000139476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49149,196,,0.000139476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49199,196,,0.000139476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49249,196,196,0.000139476,0.92996,0.233467,0,0.976653,0.00883241,4.9739e-05,3.13886e-05,0.393101,3.04647e-05,0.140447,0.0006216,0.000384022,0.00125304,0,0.244024,0.252856,0,6.27144,12.9135,1.26738,0.0587178,0.0619596,0.0346635,0.00415472,0.053798,0.105107,0.0926236,0,0.262992,0,6.45343,16.787,2.47557,0,0,0.415032,0
49299,197,,0.000138081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49349,197,,0.000138081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49399,197,,0.000138081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49449,197,,0.000138081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49499,197,197,0.000138081,0.94996,0.1668,0,0.98332,0.0059671,5.09854e-05,3.2952e-05,0.420302,3.04924e-05,0.135126,0.000563998,0.000306341,0.00111872,0,0.238542,0.244509,0,6.10773,12.9979,1.2463,0.0572245,0.0597284,0.0323564,0.00448799,0.0505807,0.105827,0.0903668,0,0.263807,0,6.35843,16.7727,2.45057,0,0,0.417793,0
49549,198,,0.0001367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49599,198,,0.0001367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49649,198,,0.0001367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49699,198,,0.0001367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49749,198,198,0.0001367,0.96996,0.100133,0,0.989986,0.00357408,5.16895e-05,3.36807e-05,0.420566,3.06955e-05,0.138505,0.000506088,0.000232434,0.00101439,0,0.240701,0.244275,0,6.1618,12.8167,1.25048,0.0576047,0.0609567,0.0332499,0.00421088,0.0509631,0.106902,0.089345,0,0.259159,0,6.44338,16.7008,2.44276,0,0,0.413411,0
49799,199,,0.000135333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49849,199,,0.000135333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49899,199,,0.000135333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49949,199,,0.000135333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49999,199,199,0.000135333,0.98996,0.0334667,0,0.996653,0.00119483,5.29308e-05,3.46274e-05,0.426561,3.05769e-05,0.138411,0.00045904,0.000174591,0.00093391,0,0.241667,0.242862,0,6.1396,12.994,1.27338,0.0585912,0.062581,0.0322892,0.00423743,0.0524499,0.107026,0.0929635,0,0.262599,0,6.29923,16.7094,2.43845,0,0,0.417318,0
