step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
96,,,2.7853734493255615,,,,,,,,,,,,0.0,1.0,,0.0,1.0495669841766357,2.0682220458984375,2.0785114765167236,,,,,,,
97,,,2.4740724563598633,,,,,,,,,,,,0.0,1.0,,0.0,1.0492171049118042,2.068218469619751,2.0785114765167236,,,,,,,
98,,,2.095630645751953,,,,,,,,,,,,0.0,1.0,,0.0,1.1888453960418701,2.069614887237549,2.0785114765167236,,,,,,,
99,2.0,1.1404834985733032,2.578354835510254,,,,,,,,,,,,0.0,1.0,3.333333370392211e-05,0.0,1.1404834985733032,2.0691311359405518,2.0785114765167236,,1.1404834985733032,1.1404834985733032,0.5789831280708313,1.1404834985733032,0.0,1.1404834985733032
100,,,2.1772494316101074,,,,,,,,,,,,0.0,1.0,,0.0,1.164972186088562,2.069375991821289,2.0785114765167236,,,,,,,
101,,,3.1830849647521973,,,,,,,,,,,,0.0,1.0,,0.0,0.975951075553894,2.067485809326172,2.0785114765167236,,,,,,,
102,,,2.1628897190093994,,,,,,,,,,,,0.0,1.0,,0.0,1.09172523021698,2.068643569946289,2.0785114765167236,,,,,,,
103,,,2.504497766494751,,,,,,,,,,,,0.0,1.0,,0.0,1.1127315759658813,2.0688536167144775,2.0785114765167236,,,,,,,
104,,,2.5589640140533447,,,,,,,,,,,,0.0,1.0,,0.0,1.2359205484390259,2.0700855255126953,2.0785114765167236,,,,,,,
105,,,2.40946626663208,,,,,,,,,,,,0.0,1.0,,0.0,1.059496521949768,2.068321466445923,2.0785114765167236,,,,,,,
106,,,2.601020336151123,,,,,,,,,,,,0.0,1.0,,0.0,1.065576434135437,2.0683822631835938,2.0785114765167236,,,,,,,
