step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
131,,,2.620290756225586,,,,,,,,,,,,0.0,1.0,,0.0,1.246024250984192,2.19136643409729,2.2009153366088867,,,,,,,
132,,,2.200350522994995,,,,,,,,,,,,0.0,1.0,,0.0,1.116269588470459,2.1900689601898193,2.2009153366088867,,,,,,,
133,,,3.104933261871338,,,,,,,,,,,,0.0,1.0,,0.0,1.159285068511963,2.1904990673065186,2.2009153366088867,,,,,,,
134,,,2.126199722290039,,,,,,,,,,,,0.0,1.0,,0.0,1.2528717517852783,2.191434860229492,2.2009153366088867,,,,,,,
135,,,2.452327251434326,,,,,,,,,,,,0.0,1.0,,0.0,1.1590194702148438,2.1904964447021484,2.2009153366088867,,,,,,,
136,,,2.5847713947296143,,,,,,,,,,,,0.0,1.0,,0.0,1.117808222770691,2.190084218978882,2.2009153366088867,,,,,,,
137,,,2.4019105434417725,,,,,,,,,,,,0.0,1.0,,0.0,1.1994723081588745,2.190901041030884,2.2009153366088867,,,,,,,
138,,,2.531489133834839,,,,,,,,,,,,0.0,1.0,,0.0,0.942540168762207,2.1883316040039062,2.2009153366088867,,,,,,,
139,,,3.057319402694702,,,,,,,,,,,,0.0,1.0,,0.0,1.0336459875106812,2.1892426013946533,2.2009153366088867,,,,,,,
140,,,3.1534736156463623,,,,,,,,,,,,0.0,1.0,,0.0,1.2666841745376587,2.191573143005371,2.2009153366088867,,,,,,,
141,,,2.0793874263763428,,,,,,,,,,,,0.0,1.0,,0.0,1.0606051683425903,2.189512252807617,2.2009153366088867,,,,,,,
142,,,2.940202236175537,,,,,,,,,,,,0.0,1.0,,0.0,1.102547526359558,2.189931631088257,2.2009153366088867,,,,,,,
143,,,2.2506656646728516,,,,,,,,,,,,0.0,1.0,,0.0,1.0686800479888916,2.1895930767059326,2.2009153366088867,,,,,,,
144,,,2.820204496383667,,,,,,,,,,,,0.0,1.0,,0.0,1.2007986307144165,2.1909141540527344,2.2009153366088867,,,,,,,
145,,,2.495476007461548,,,,,,,,,,,,0.0,1.0,,0.0,0.9388505816459656,2.1882946491241455,2.2009153366088867,,,,,,,
146,,,2.170727014541626,,,,,,,,,,,,0.0,1.0,,0.0,1.0046472549438477,2.188952684402466,2.2009153366088867,,,,,,,
147,,,2.641094207763672,,,,,,,,,,,,0.0,1.0,,0.0,0.9467097520828247,2.188373327255249,2.2009153366088867,,,,,,,
148,,,2.211667537689209,,,,,,,,,,,,0.0,1.0,,0.0,1.1708101034164429,2.1906142234802246,2.2009153366088867,,,,,,,
149,3.0,1.0589746236801147,3.198352098464966,,,,,,,,,,,,0.0,1.0,4.999999873689376e-05,0.0,1.0589746236801147,2.1894960403442383,2.2009153366088867,,1.0589746236801147,1.0589746236801147,0.5153813362121582,1.0589746236801147,0.0,1.0589746236801147
