step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
144,,,0.06325594335794449,,,,,,,,,,,,0.0,1.0,,0.0,0.041509684175252914,0.2587715983390808,0.2609661817550659,,,,,,,
145,,,0.0628584548830986,,,,,,,,,,,,0.0,1.0,,0.0,0.04083624482154846,0.2587648630142212,0.2609661817550659,,,,,,,
146,,,0.06530215591192245,,,,,,,,,,,,0.0,1.0,,0.0,0.03385215625166893,0.2586950361728668,0.2609661817550659,,,,,,,
147,,,0.06192414090037346,,,,,,,,,,,,0.0,1.0,,0.0,0.033057358115911484,0.2586870789527893,0.2609661817550659,,,,,,,
148,,,0.06466256827116013,,,,,,,,,,,,0.0,1.0,,0.0,0.039272043853998184,0.25874924659729004,0.2609661817550659,,,,,,,
149,3.0,0.04912279546260834,0.06377748399972916,,,,,,,,,,,,0.0,1.0,4.999999873689376e-05,0.0,0.04912279546260834,0.25884774327278137,0.2609661817550659,,0.04912279546260834,0.04912279546260834,0.11403763294219971,0.04912279546260834,0.0,0.04912279546260834
150,,,0.054441049695014954,,,,,,,,,,,,0.0,1.0,,0.0,0.023625100031495094,0.25859275460243225,0.2609661817550659,,,,,,,
151,,,0.06332936882972717,,,,,,,,,,,,0.0,1.0,,0.0,0.029205935075879097,0.2586485743522644,0.2609661817550659,,,,,,,
152,,,0.0643923431634903,,,,,,,,,,,,0.0,1.0,,0.0,0.03323528543114662,0.25868886709213257,0.2609661817550659,,,,,,,
153,,,0.06985276937484741,,,,,,,,,,,,0.0,1.0,,0.0,0.029276685789227486,0.2586492896080017,0.2609661817550659,,,,,,,
154,,,0.05722832679748535,,,,,,,,,,,,0.0,1.0,,0.0,0.02776082418859005,0.25863412022590637,0.2609661817550659,,,,,,,
155,,,0.06211799755692482,,,,,,,,,,,,0.0,1.0,,0.0,0.03024178184568882,0.25865891575813293,0.2609661817550659,,,,,,,
156,,,0.05746084451675415,,,,,,,,,,,,0.0,1.0,,0.0,0.036592718213796616,0.2587224245071411,0.2609661817550659,,,,,,,
