step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
86,,,87.5981216430664,,,,,,,,,,,,0.0,1.0,,0.0,86.73483276367188,144.58221435546875,145.16651916503906,,,,,,,
87,,,77.81736755371094,,,,,,,,,,,,0.0,1.0,,0.0,78.2154312133789,144.49700927734375,145.16651916503906,,,,,,,
88,,,81.37601470947266,,,,,,,,,,,,0.0,1.0,,0.0,59.8238525390625,144.31309509277344,145.16651916503906,,,,,,,
89,,,68.89009857177734,,,,,,,,,,,,0.0,1.0,,0.0,81.88723754882812,144.5337371826172,145.16651916503906,,,,,,,
90,,,81.7800521850586,,,,,,,,,,,,0.0,1.0,,0.0,94.87637329101562,144.6636199951172,145.16651916503906,,,,,,,
91,,,80.6063232421875,,,,,,,,,,,,0.0,1.0,,0.0,78.36363220214844,144.4984893798828,145.16651916503906,,,,,,,
92,,,75.98377227783203,,,,,,,,,,,,0.0,1.0,,0.0,79.17147064208984,144.50657653808594,145.16651916503906,,,,,,,
93,,,75.74658203125,,,,,,,,,,,,0.0,1.0,,0.0,98.32757568359375,144.69813537597656,145.16651916503906,,,,,,,
94,,,76.02189636230469,,,,,,,,,,,,0.0,1.0,,0.0,64.87173461914062,144.3635711669922,145.16651916503906,,,,,,,
95,,,83.58830261230469,,,,,,,,,,,,0.0,1.0,,0.0,74.04017639160156,144.45526123046875,145.16651916503906,,,,,,,
96,,,82.39632415771484,,,,,,,,,,,,0.0,1.0,,0.0,71.6710205078125,144.4315643310547,145.16651916503906,,,,,,,
97,,,83.49078369140625,,,,,,,,,,,,0.0,1.0,,0.0,87.09757232666016,144.58583068847656,145.16651916503906,,,,,,,
98,,,77.84854888916016,,,,,,,,,,,,0.0,1.0,,0.0,58.91341781616211,144.30398559570312,145.16651916503906,,,,,,,
99,2.0,78.48281860351562,76.97349548339844,,,,,,,,,,,,0.0,1.0,9.801000123843551e-05,0.0,78.48281860351562,144.49969482421875,145.16651916503906,,78.48281860351562,78.48281860351562,1.1664506196975708,78.48281860351562,0.0,78.48281860351562
100,,,79.1790542602539,,,,,,,,,,,,0.0,1.0,,0.0,66.98465728759766,144.38470458984375,145.16651916503906,,,,,,,
101,,,68.26392364501953,,,,,,,,,,,,0.0,1.0,,0.0,82.83749389648438,144.54322814941406,145.16651916503906,,,,,,,
