step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
81,,,23.214221954345703,,,,,,,,,,,,0.0,1.0,,0.0,20.046640396118164,38.839439392089844,39.029266357421875,,,,,,,
82,,,22.769948959350586,,,,,,,,,,,,0.0,1.0,,0.0,24.84328842163086,38.88740539550781,39.029266357421875,,,,,,,
83,,,23.64499282836914,,,,,,,,,,,,0.0,1.0,,0.0,17.81342887878418,38.817108154296875,39.029266357421875,,,,,,,
84,,,20.257017135620117,,,,,,,,,,,,0.0,1.0,,0.0,20.630685806274414,38.845279693603516,39.029266357421875,,,,,,,
85,,,25.37415313720703,,,,,,,,,,,,0.0,1.0,,0.0,20.281341552734375,38.8417854309082,39.029266357421875,,,,,,,
86,,,25.619741439819336,,,,,,,,,,,,0.0,1.0,,0.0,22.500959396362305,38.863983154296875,39.029266357421875,,,,,,,
87,,,19.495351791381836,,,,,,,,,,,,0.0,1.0,,0.0,20.543624877929688,38.84440994262695,39.029266357421875,,,,,,,
88,,,20.20821189880371,,,,,,,,,,,,0.0,1.0,,0.0,22.259841918945312,38.861572265625,39.029266357421875,,,,,,,
89,,,20.454669952392578,,,,,,,,,,,,0.0,1.0,,0.0,21.375377655029297,38.852725982666016,39.029266357421875,,,,,,,
90,,,19.062532424926758,,,,,,,,,,,,0.0,1.0,,0.0,22.08985137939453,38.85987091064453,39.029266357421875,,,,,,,
