step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/pre_rampup_normalized_parameters_loss,normalized_losses/pre_rampup_normalized_spectrogram_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
3469,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0011395543115213513,0.7654107809066772,0.006104755215346813,0.9410788416862488,87.83334350585938,87.88512420654297,,,,,,,
3470,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0011769705452024937,0.8073908686637878,0.0063051991164684296,0.9926937222480774,87.87870025634766,87.88512420654297,,,,,,,
3471,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.001241758232936263,0.8169859051704407,0.006652276497334242,1.004490852355957,87.88906860351562,87.88512420654297,,,,,,,
3472,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.001063946750946343,0.6894813179969788,0.00569971464574337,0.8477229475975037,87.75129699707031,87.88512420654297,,,,,,,
3473,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0012215020833536983,0.8743024468421936,0.006543761119246483,1.0749620199203491,87.95100402832031,87.88512420654297,,,,,,,
3474,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0011045793071389198,0.6468374133110046,0.005917388945817947,0.7952919006347656,87.70521545410156,87.88512420654297,,,,,,,
3475,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0011361921206116676,0.7529453039169312,0.00608674343675375,0.9257524013519287,87.81986999511719,87.88512420654297,,,,,,,
3476,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0010562469251453876,0.6711057424545288,0.005658465903252363,0.825130045413971,87.73143768310547,87.88512420654297,,,,,,,
3477,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.0012647424591705203,0.8649585247039795,0.006775406189262867,1.0634735822677612,87.94090270996094,87.88512420654297,,,,,,,
3478,,,,,,,,,,,,,,,0.18666666746139526,0.8133333325386047,,0.001045313198119402,0.655744194984436,0.005599892232567072,0.8062428832054138,87.71483612060547,87.88512420654297,,,,,,,
3479,86.0,78.57080078125,,0.533758819103241,78.57080078125,0.0011369968997314572,0.7271338105201721,10.073214530944824,1.2086304426193237,18.648880004882812,30.458797454833984,0.018535729497671127,0.3512025773525238,0.9492034912109375,0.18666666746139526,0.8133333325386047,,0.0010549584403634071,0.577183187007904,0.005651562940329313,0.7096514701843262,87.62995147705078,87.88512420654297,0.7365772724151611,,,,,,
3480,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010509892599657178,0.7765626907348633,0.006063399370759726,0.9393903613090515,87.83185577392578,87.88512420654297,,,,,,,
3481,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010189798194915056,0.7328906059265137,0.005878729745745659,0.8865612149238586,87.7854232788086,87.88512420654297,,,,,,,
3482,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010618274100124836,0.7476881146430969,0.006125927437096834,0.9044614434242249,87.80115509033203,87.88512420654297,,,,,,,
3483,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011009267764165998,0.7282141447067261,0.006351500749588013,0.8809041976928711,87.78045654296875,87.88512420654297,,,,,,,
3484,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009381701820529997,0.595472514629364,0.005412520375102758,0.7203297019004822,87.63933563232422,87.88512420654297,,,,,,,
3485,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011430628364905715,0.8130356073379517,0.006594593171030283,0.9835108518600464,87.8706283569336,87.88512420654297,,,,,,,
3486,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.000973439950030297,0.6190068125724792,0.005615999922156334,0.7487986087799072,87.66435241699219,87.88512420654297,,,,,,,
3487,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009715872583910823,0.6295031905174255,0.005605311132967472,0.76149582862854,87.6755142211914,87.88512420654297,,,,,,,
3488,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011528077302500606,0.8705378174781799,0.006650813855230808,1.0530699491500854,87.9317626953125,87.88512420654297,,,,,,,
3489,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011665837373584509,0.9100860357284546,0.006730291061103344,1.1009105443954468,87.97380828857422,87.88512420654297,,,,,,,
3490,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.001198116224259138,0.9501027464866638,0.006912209093570709,1.1493178606033325,88.01634979248047,87.88512420654297,,,,,,,
3491,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.001162999076768756,0.9137739539146423,0.006709610112011433,1.1053717136383057,87.97772979736328,87.88512420654297,,,,,,,
3492,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010365800699219108,0.7145309448242188,0.005980269517749548,0.8643519282341003,87.76590728759766,87.88512420654297,,,,,,,
3493,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009246591362170875,0.6458614468574524,0.005334571935236454,0.7812840342521667,87.69290161132812,87.88512420654297,,,,,,,
3494,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0012712986208498478,0.9548276662826538,0.00733441486954689,1.1550334692001343,88.02137756347656,87.88512420654297,,,,,,,
3495,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010013015707954764,0.6600781083106995,0.005776739679276943,0.7984815835952759,87.70801544189453,87.88512420654297,,,,,,,
3496,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009082149481400847,0.593907356262207,0.005239701829850674,0.7184363007545471,87.6376724243164,87.88512420654297,,,,,,,
3497,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010654297657310963,0.7686383128166199,0.006146710366010666,0.9298044443130493,87.82343292236328,87.88512420654297,,,,,,,
3498,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009563139756210148,0.623419463634491,0.005517195910215378,0.7541364431381226,87.6690444946289,87.88512420654297,,,,,,,
3499,87.0,73.14266967773438,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,0.00041712087113410234,0.0010100984945893288,0.6879959106445312,0.005827491637319326,0.8322531580924988,87.73770141601562,87.88512420654297,,0.6890060305595398,0.6890060305595398,0.5112907290458679,73.14266967773438,0.0010100984945893288,0.6879959106445312
3500,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011004124535247684,0.7660340666770935,0.006348533555865288,0.9266541600227356,87.82066345214844,87.88512420654297,,,,,,,
3501,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010660961270332336,0.7888854146003723,0.006150554399937391,0.954296886920929,87.84495544433594,87.88512420654297,,,,,,,
3502,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.000989473075605929,0.6811662316322327,0.005708498414605856,0.8239914178848267,87.73043823242188,87.88512420654297,,,,,,,
3503,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011128151090815663,0.7764450907707214,0.006420087069272995,0.9392480850219727,87.83173370361328,87.88512420654297,,,,,,,
3504,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010469843400642276,0.7710694074630737,0.00604029418900609,0.9327452778816223,87.82601928710938,87.88512420654297,,,,,,,
3505,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010272262152284384,0.7538164854049683,0.005926305428147316,0.9118747711181641,87.80767059326172,87.88512420654297,,,,,,,
3506,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010927565163001418,0.7350788712501526,0.006304364651441574,0.8892083168029785,87.78775024414062,87.88512420654297,,,,,,,
3507,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.000986283179372549,0.6472911834716797,0.005690095480531454,0.7830135226249695,87.69442749023438,87.88512420654297,,,,,,,
3508,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009855557000264525,0.7005792856216431,0.005685898009687662,0.8474749326705933,87.7510757446289,87.88512420654297,,,,,,,
3509,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010551001178100705,0.736526370048523,0.006087115965783596,0.8909593224525452,87.78929138183594,87.88512420654297,,,,,,,
3510,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010124928085133433,0.7038694620132446,0.005841305013746023,0.85145503282547,87.75457000732422,87.88512420654297,,,,,,,
3511,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0009621334611438215,0.6537060141563416,0.005550770089030266,0.7907733917236328,87.70124053955078,87.88512420654297,,,,,,,
3512,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010192104382440448,0.7529748678207397,0.005880060140043497,0.9108567237854004,87.80677795410156,87.88512420654297,,,,,,,
3513,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.001096827327273786,0.7346413135528564,0.00632785027846694,0.888679027557373,87.78728485107422,87.88512420654297,,,,,,,
3514,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011229326482862234,0.80526202917099,0.00647845771163702,0.9741073250770569,87.86236572265625,87.88512420654297,,,,,,,
3515,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0011430291924625635,0.8483346104621887,0.006594398990273476,1.0262112617492676,87.90815734863281,87.88512420654297,,,,,,,
3516,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.001202529645524919,0.8629857897758484,0.006937670987099409,1.0439344644546509,87.92373657226562,87.88512420654297,,,,,,,
3517,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010135769844055176,0.6778577566146851,0.005847559310495853,0.8199892640113831,87.72692108154297,87.88512420654297,,,,,,,
3518,,,,,,,,,,,,,,,0.1733333319425583,0.8266666531562805,,0.0010621434776112437,0.7209052443504333,0.006127750966697931,0.8720628023147583,87.7726821899414,87.88512420654297,,,,,,,
3519,87.0,78.57621765136719,,0.5348185896873474,78.57621765136719,0.00105709966737777,0.7391049861907959,10.118071556091309,1.2144533395767212,18.832134246826172,30.348957061767578,0.018428003415465355,0.34469151496887207,0.9502858519554138,0.1733333319425583,0.8266666531562805,,0.0009370892075821757,0.6474137902259827,0.005406283773481846,0.7831618785858154,87.6945571899414,87.88512420654297,0.7486031651496887,,,,,,
3520,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010597682558000088,0.875421404838562,0.006623551715165377,1.042168378829956,87.92218017578125,87.88512420654297,,,,,,,
3521,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010548473801463842,0.8581200242042542,0.006592796184122562,1.0215715169906616,87.90408325195312,87.88512420654297,,,,,,,
3522,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009484231122769415,0.6609374284744263,0.005927644670009613,0.7868303060531616,87.6977767944336,87.88512420654297,,,,,,,
3523,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009566631633788347,0.7337660193443298,0.0059791449457407,0.8735309839248657,87.77397155761719,87.88512420654297,,,,,,,
3524,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009860791033133864,0.7830694913864136,0.0061629945412278175,0.9322256445884705,87.8255615234375,87.88512420654297,,,,,,,
3525,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009524761699140072,0.6569468975067139,0.005952976178377867,0.7820796966552734,87.693603515625,87.88512420654297,,,,,,,
3526,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010420785984024405,0.8824719786643982,0.006512991618365049,1.0505619049072266,87.92955780029297,87.88512420654297,,,,,,,
3527,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.000867698690854013,0.6065824031829834,0.005423116963356733,0.7221219539642334,87.64090728759766,87.88512420654297,,,,,,,
3528,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009088458609767258,0.6666233539581299,0.005680286791175604,0.7935992479324341,87.70372772216797,87.88512420654297,,,,,,,
3529,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009299354278482497,0.7232243418693542,0.005812096409499645,0.8609814047813416,87.76294708251953,87.88512420654297,,,,,,,
3530,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.001016878755763173,0.8333354592323303,0.006355492398142815,0.9920660257339478,87.8781509399414,87.88512420654297,,,,,,,
3531,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.001011490705423057,0.737762987613678,0.0063218167051672935,0.8782892823219299,87.77816009521484,87.88512420654297,,,,,,,
3532,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009569195681251585,0.7464359998703003,0.005980747286230326,0.888614296913147,87.7872314453125,87.88512420654297,,,,,,,
3533,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009648422710597515,0.7441986799240112,0.006030264310538769,0.8859508633613586,87.7848892211914,87.88512420654297,,,,,,,
3534,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009363253484480083,0.6721908450126648,0.005852033384144306,0.8002272248268127,87.70954895019531,87.88512420654297,,,,,,,
3535,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009603088838048279,0.7874824404716492,0.006001930683851242,0.9374791383743286,87.8301773071289,87.88512420654297,,,,,,,
3536,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010449087712913752,0.8700852990150452,0.006530680228024721,1.0358158349990845,87.9166030883789,87.88512420654297,,,,,,,
3537,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.000930732989218086,0.7349312901496887,0.005817081313580275,0.8749182224273682,87.77519226074219,87.88512420654297,,,,,,,
3538,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.00095088075613603,0.72850102186203,0.005943004973232746,0.86726313829422,87.76846313476562,87.88512420654297,,,,,,,
3539,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010016591986641288,0.7700720429420471,0.006260370370000601,0.9167524576187134,87.81195831298828,87.88512420654297,,,,,,,
3540,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010126355336979032,0.7882755994796753,0.006328972056508064,0.9384233355522156,87.83100891113281,87.88512420654297,,,,,,,
3541,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010529892751947045,0.8505527973175049,0.006581183057278395,1.012562870979309,87.89616394042969,87.88512420654297,,,,,,,
3542,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0008910041069611907,0.6483162045478821,0.005568775814026594,0.7718050479888916,87.6845703125,87.88512420654297,,,,,,,
3543,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010112524032592773,0.8312417268753052,0.006320327520370483,0.9895735383033752,87.87596130371094,87.88512420654297,,,,,,,
3544,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009532423573546112,0.7327746152877808,0.0059577650390565395,0.8723507523536682,87.77294158935547,87.88512420654297,,,,,,,
3545,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.000980730401352048,0.7517827153205872,0.006129565183073282,0.8949794769287109,87.7928237915039,87.88512420654297,,,,,,,
3546,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009798456449061632,0.7814481854438782,0.006124035455286503,0.930295467376709,87.82386016845703,87.88512420654297,,,,,,,
3547,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009416232933290303,0.7047379016876221,0.005885145626962185,0.8389737010002136,87.74360656738281,87.88512420654297,,,,,,,
3548,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009499149746261537,0.7401806712150574,0.005936968605965376,0.881167471408844,87.78068542480469,87.88512420654297,,,,,,,
3549,88.0,78.91602325439453,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,0.0004129496810492128,0.0010231980122625828,0.7542738914489746,0.006394987925887108,0.8979451656341553,87.7954330444336,87.88512420654297,,0.755297064781189,0.755297064781189,0.561450719833374,78.91602325439453,0.0010231980122625828,0.7542738914489746
3550,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009588976972736418,0.6978203654289246,0.005993110593408346,0.8307385444641113,87.73636627197266,87.88512420654297,,,,,,,
3551,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010064607486128807,0.6882395148277283,0.006290379911661148,0.8193327784538269,87.7263412475586,87.88512420654297,,,,,,,
3552,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0008921815315261483,0.6217582821846008,0.005576134659349918,0.7401884198188782,87.65678405761719,87.88512420654297,,,,,,,
3553,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0008653554832562804,0.6285596489906311,0.005408471915870905,0.7482852935791016,87.66390228271484,87.88512420654297,,,,,,,
3554,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009097509901039302,0.6220475435256958,0.005685943644493818,0.7405328154563904,87.65708923339844,87.88512420654297,,,,,,,
3555,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0010546481935307384,0.8235735893249512,0.006591551471501589,0.9804447889328003,87.86793518066406,87.88512420654297,,,,,,,
3556,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.000950400426518172,0.7658476233482361,0.005940002854913473,0.9117233753204346,87.80754089355469,87.88512420654297,,,,,,,
3557,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009387578465975821,0.7434276938438416,0.0058672367595136166,0.8850330114364624,87.7840805053711,87.88512420654297,,,,,,,
3558,,,,,,,,,,,,,,,0.1599999964237213,0.8399999737739563,,0.0009747780859470367,0.7740253806114197,0.00609236303716898,0.9214587807655334,87.81609344482422,87.88512420654297,,,,,,,
3559,88.0,78.58374786376953,,0.5363858938217163,78.58374786376953,0.0009785438887774944,0.751098096370697,10.195425033569336,1.2239304780960083,19.029083251953125,30.56486701965332,0.01808401197195053,0.33596304059028625,0.9523665308952332,0.1599999964237213,0.8399999737739563,,0.0008661386673338711,0.6664210557937622,0.005413366947323084,0.7933584451675415,87.7035140991211,87.88512420654297,0.7605867981910706,,,,,,
3560,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009218525956384838,0.8409250974655151,0.006285358686000109,0.9854590892791748,87.87234497070312,87.88512420654297,,,,,,,
3561,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009846133179962635,0.9339663982391357,0.006713272538036108,1.0944918394088745,87.96817016601562,87.88512420654297,,,,,,,
3562,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0007799493032507598,0.6471498608589172,0.005317836534231901,0.7583787441253662,87.67277526855469,87.88512420654297,,,,,,,
3563,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009330803295597434,0.8452371954917908,0.006361911538988352,0.9905123114585876,87.87678527832031,87.88512420654297,,,,,,,
3564,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008834440377540886,0.7390880584716797,0.006023482419550419,0.8661187887191772,87.76746368408203,87.88512420654297,,,,,,,
3565,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009836121462285519,0.8919625282287598,0.006706446874886751,1.0452685356140137,87.9249038696289,87.88512420654297,,,,,,,
3566,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008819733047857881,0.813133955001831,0.006013454403728247,0.9528913497924805,87.84371948242188,87.88512420654297,,,,,,,
3567,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008453310583718121,0.5983799695968628,0.00576362106949091,0.701226532459259,87.62254333496094,87.88512420654297,,,,,,,
3568,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008431163732893765,0.7078210711479187,0.0057485210709273815,0.8294777870178223,87.73526000976562,87.88512420654297,,,,,,,
3569,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.000994379399344325,0.9643687009811401,0.006779859773814678,1.1301195621490479,87.99948120117188,87.88512420654297,,,,,,,
3570,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009305760031566024,0.6909171938896179,0.006344836670905352,0.8096685409545898,87.71784973144531,87.88512420654297,,,,,,,
3571,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.000958664168138057,0.9299210906028748,0.006536346860229969,1.0897512435913086,87.96399688720703,87.88512420654297,,,,,,,
3572,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008640739833936095,0.7553201913833618,0.005891413893550634,0.8851408362388611,87.7841796875,87.88512420654297,,,,,,,
3573,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.000987832434475422,0.8411946892738342,0.006735221017152071,0.9857749938964844,87.87261962890625,87.88512420654297,,,,,,,
3574,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008913343190215528,0.7716156840324402,0.006077279802411795,0.9042370915412903,87.80096435546875,87.88512420654297,,,,,,,
3575,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.000988298561424017,0.9332948923110962,0.006738399155437946,1.0937049388885498,87.96747589111328,87.88512420654297,,,,,,,
3576,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008922771085053682,0.8321098685264587,0.006083707790821791,0.975128710269928,87.86326599121094,87.88512420654297,,,,,,,
3577,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009796972153708339,0.8939563035964966,0.006679754238575697,1.047605037689209,87.92696380615234,87.88512420654297,,,,,,,
3578,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009588538086973131,0.8554366230964661,0.006537640001624823,1.002464771270752,87.88729095458984,87.88512420654297,,,,,,,
3579,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.000878073915373534,0.6911599636077881,0.005986867938190699,0.8099530935287476,87.71810150146484,87.88512420654297,,,,,,,
3580,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0010521399090066552,0.9375901222229004,0.007173681166023016,1.098738431930542,87.9719009399414,87.88512420654297,,,,,,,
3581,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009515906567685306,0.8486195206642151,0.0064881183207035065,0.9944759607315063,87.88026428222656,87.88512420654297,,,,,,,
3582,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0007497657206840813,0.5703598260879517,0.005112039390951395,0.6683903932571411,87.59368896484375,87.88512420654297,,,,,,,
3583,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009730759193189442,0.79917311668396,0.006634608842432499,0.9365309476852417,87.829345703125,87.88512420654297,,,,,,,
3584,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008365995599888265,0.7482161521911621,0.005704088136553764,0.8768157958984375,87.77686309814453,87.88512420654297,,,,,,,
3585,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008347374969162047,0.6989961266517639,0.005691392347216606,0.8191360831260681,87.7261734008789,87.88512420654297,,,,,,,
3586,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009508039220236242,0.8652202486991882,0.006482754368335009,1.0139299631118774,87.8973617553711,87.88512420654297,,,,,,,
3587,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009177676402032375,0.7918641567230225,0.0062575070187449455,0.9279658198356628,87.82181549072266,87.88512420654297,,,,,,,
3588,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008636340498924255,0.6794682145118713,0.005888414103537798,0.7962517738342285,87.7060546875,87.88512420654297,,,,,,,
3589,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008989328052848577,0.824897050857544,0.0061290874145925045,0.9666762351989746,87.8558349609375,87.88512420654297,,,,,,,
3590,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008392654708586633,0.700439453125,0.005722264759242535,0.8208274841308594,87.72765350341797,87.88512420654297,,,,,,,
3591,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008555424865335226,0.7630763649940491,0.005833244416862726,0.8942301273345947,87.79216766357422,87.88512420654297,,,,,,,
3592,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009560853941366076,0.819908618927002,0.006518764421343803,0.9608303904533386,87.85070037841797,87.88512420654297,,,,,,,
3593,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009443079470656812,0.8688946962356567,0.00643846346065402,1.0182359218597412,87.9011459350586,87.88512420654297,,,,,,,
3594,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008919824613258243,0.7700392007827759,0.006081698928028345,0.902389645576477,87.7993392944336,87.88512420654297,,,,,,,
3595,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0009386759484186769,0.8261829614639282,0.006400063633918762,0.9681831002235413,87.85716247558594,87.88512420654297,,,,,,,
3596,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008304990478791296,0.7147778272628784,0.005662493873387575,0.8376302123069763,87.74242401123047,87.88512420654297,,,,,,,
3597,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008641351014375687,0.732180655002594,0.005891830660402775,0.8580241799354553,87.76034545898438,87.88512420654297,,,,,,,
3598,,,,,,,,,,,,,,,0.14666666090488434,0.8533333539962769,,0.0008521429263055325,0.7108282446861267,0.005810065660625696,0.8330018520355225,87.73835754394531,87.88512420654297,,,,,,,
3599,89.0,78.58522033691406,,0.5379806160926819,78.58522033691406,0.0009003377053886652,0.7630345225334167,10.296807289123535,1.2385168075561523,19.230297088623047,30.928401947021484,0.017964163795113564,0.33005741238594055,0.9543572068214417,0.14666666090488434,0.8533333539962769,0.0004088201676495373,0.0008170563378371298,0.6134033799171448,0.0055708386935293674,0.7188320755958557,87.63801574707031,87.88512420654297,0.7726189494132996,0.6142204403877258,0.6142204403877258,0.48821723461151123,63.174644470214844,0.0008170563378371298,0.6134033799171448
3600,,,,,,,,,,,,,,,0.13333334028720856,0.8666666746139526,,0.000883742468431592,0.8467311859130859,0.006628068163990974,0.9769974946975708,87.86490631103516,87.88512420654297,,,,,,,
3601,,,,,,,,,,,,,,,0.13333334028720856,0.8666666746139526,,0.0008551088394597173,0.856476366519928,0.006413315888494253,0.988241970539093,87.87478637695312,87.88512420654297,,,,,,,
3602,,,,,,,,,,,,,,,0.13333334028720856,0.8666666746139526,,0.0007829666137695312,0.7099817991256714,0.005872249137610197,0.8192097544670105,87.72623443603516,87.88512420654297,,,,,,,
